pk,name,country,latitude,longitude,collector,collection_date,cs_number,species
6277,TV-31,Sweden,55.59,14.338889,Mattias Jakobsson,,,Arabidopsis thaliana
6278,TV-32,Sweden,55.59028,14.338611,Mattias Jakobsson,,,Arabidopsis thaliana
6279,TV-33,Sweden,55.590557,14.338611,Mattias Jakobsson,,,Arabidopsis thaliana
6280,TV-34,Sweden,55.59083,14.338889,Mattias Jakobsson,,,Arabidopsis thaliana
6281,TV-35,Sweden,55.59111,14.338611,Mattias Jakobsson,,,Arabidopsis thaliana
6282,TV-36,Sweden,55.59139,14.338333,Mattias Jakobsson,,,Arabidopsis thaliana
6283,TV-37,Sweden,55.591667,14.338333,Mattias Jakobsson,,,Arabidopsis thaliana
6284,TV-38,Sweden,55.5796,14.3336,Mattias Jakobsson,,CS78770,Arabidopsis thaliana
6285,TV-39,Sweden,55.59305555555556,14.339444444444444,Mattias Jakobsson,,,Arabidopsis thaliana
6286,Udu-7,Czech Republic,49.2771,16.6314,Jirina Relichov,,,Arabidopsis thaliana
6287,Udu-9,Czech Republic,49.2771,16.6314,Jirina Relichov,,,Arabidopsis thaliana
6288,Udu-12,Czech Republic,49.2771,16.6314,Jirina Relichov,,,Arabidopsis thaliana
6289,Udu-15,Czech Republic,49.2771,16.6314,Jirina Relichov,,,Arabidopsis thaliana
6290,Udu-18,Czech Republic,49.2771,16.6314,Jirina Relichov,,,Arabidopsis thaliana
6291,UduI 1-4,Czech Republic,49.2771,16.6314,Jirina Relichov,,,Arabidopsis thaliana
6292,UduI 1-5,Czech Republic,49.2771,16.6314,Jirina Relichov,,,Arabidopsis thaliana
6293,UduI 1-6,Czech Republic,49.2771,16.6314,Jirina Relichov,,,Arabidopsis thaliana
6294,UduI 1-8,Czech Republic,49.2771,16.6314,Jirina Relichov,,,Arabidopsis thaliana
6295,UduI 1-10,Czech Republic,49.2771,16.6314,Jirina Relichov,,,Arabidopsis thaliana
6296,UduI 1-11,Czech Republic,49.2771,16.6314,Jirina Relichov,,CS78774,Arabidopsis thaliana
6297,UduI 1-12,Czech Republic,49.2771,16.6314,Jirina Relichov,,,Arabidopsis thaliana
6298,UduI 1-13,Czech Republic,49.2771,16.6314,Jirina Relichov,,,Arabidopsis thaliana
6299,UduI 1-14,Czech Republic,49.2771,16.6314,Jirina Relichov,,,Arabidopsis thaliana
6300,UduI 1-15,Czech Republic,49.2771,16.6314,Jirina Relichov,,,Arabidopsis thaliana
6301,UduI 1-16,Czech Republic,49.2771,16.6314,Jirina Relichov,,,Arabidopsis thaliana
6302,UduI 1-17,Czech Republic,49.2771,16.6314,Jirina Relichov,,,Arabidopsis thaliana
6303,UduI 1-19,Czech Republic,49.2771,16.6314,Jirina Relichov,,,Arabidopsis thaliana
6304,UduI 1-20,Czech Republic,49.2771,16.6314,Jirina Relichov,,,Arabidopsis thaliana
6305,UduI 1-21,Czech Republic,49.2771,16.6314,Jirina Relichov,,,Arabidopsis thaliana
6306,UduI 1-22,Czech Republic,49.2771,16.6314,Jirina Relichov,,,Arabidopsis thaliana
6307,UduI 1-23,Czech Republic,49.2771,16.6314,Jirina Relichov,,,Arabidopsis thaliana
6308,UduI 1-24,Czech Republic,49.2771,16.6314,Jirina Relichov,,,Arabidopsis thaliana
6309,UduI 1-25,Czech Republic,49.2771,16.6314,Jirina Relichov,,,Arabidopsis thaliana
6310,UduI 1-26,Czech Republic,49.2771,16.6314,Jirina Relichov,,,Arabidopsis thaliana
6311,UduI 1-27,Czech Republic,49.2771,16.6314,Jirina Relichov,,,Arabidopsis thaliana
6312,UduI 1-28,Czech Republic,49.2771,16.6314,Jirina Relichov,,,Arabidopsis thaliana
6313,UduI 1-29,Czech Republic,49.2771,16.6314,Jirina Relichov,,,Arabidopsis thaliana
6314,UduI 1-30,Czech Republic,49.2771,16.6314,Jirina Relichov,,,Arabidopsis thaliana
6315,UduI 1-31,Czech Republic,49.2771,16.6314,Jirina Relichov,,,Arabidopsis thaliana
6316,UduI 1-32,Czech Republic,49.2771,16.6314,Jirina Relichov,,,Arabidopsis thaliana
6317,UduI 1-33,Czech Republic,49.2771,16.6314,Jirina Relichov,,,Arabidopsis thaliana
6318,UduI 1-34,Czech Republic,49.2771,16.6314,Jirina Relichov,,,Arabidopsis thaliana
6319,UduI 1-36,Czech Republic,49.2771,16.6314,Jirina Relichov,,,Arabidopsis thaliana
6320,UduI 1-37,Czech Republic,49.2771,16.6314,Jirina Relichov,,,Arabidopsis thaliana
6321,UduI 1-38,Czech Republic,49.2771,16.6314,Jirina Relichov,,,Arabidopsis thaliana
6322,UduI 1-39,Czech Republic,49.2771,16.6314,Jirina Relichov,,,Arabidopsis thaliana
6323,UduI 1-40,Czech Republic,49.2771,16.6314,Jirina Relichov,,,Arabidopsis thaliana
6324,UduI 1-41,Czech Republic,49.2771,16.6314,Jirina Relichov,,,Arabidopsis thaliana
6325,UduI 1-42,Czech Republic,49.2771,16.6314,Jirina Relichov,,,Arabidopsis thaliana
6326,UduI 2-1,Czech Republic,49.2771,16.6314,Jirina Relichov,,,Arabidopsis thaliana
6327,UduI 2-2,Czech Republic,49.2771,16.6314,Jirina Relichov,,,Arabidopsis thaliana
6328,UduI 2-3,Czech Republic,49.2771,16.6314,Jirina Relichov,,,Arabidopsis thaliana
6329,UduI 2-4,Czech Republic,49.2771,16.6314,Jirina Relichov,,,Arabidopsis thaliana
6330,UduI 2-5,Czech Republic,49.2771,16.6314,Jirina Relichov,,,Arabidopsis thaliana
6331,UduI 2-6,Czech Republic,49.2771,16.6314,Jirina Relichov,,,Arabidopsis thaliana
6332,UduI 2-7,Czech Republic,49.2771,16.6314,Jirina Relichov,,,Arabidopsis thaliana
6333,UduI 2-8,Czech Republic,49.2771,16.6314,Jirina Relichov,,,Arabidopsis thaliana
6334,UduI 2-9,Czech Republic,49.2771,16.6314,Jirina Relichov,,,Arabidopsis thaliana
6335,UduI 2-10,Czech Republic,49.2771,16.6314,Jirina Relichov,,,Arabidopsis thaliana
6336,UduI 2-11,Czech Republic,49.2771,16.6314,Jirina Relichov,,,Arabidopsis thaliana
6337,UduI 2-12,Czech Republic,49.2771,16.6314,Jirina Relichov,,,Arabidopsis thaliana
6338,UduI 2-13,Czech Republic,49.2771,16.6314,Jirina Relichov,,,Arabidopsis thaliana
6339,UduI 2-14,Czech Republic,49.2771,16.6314,Jirina Relichov,,,Arabidopsis thaliana
6340,UduI 2-15,Czech Republic,49.2771,16.6314,Jirina Relichov,,,Arabidopsis thaliana
6341,UduI 2-16,Czech Republic,49.2771,16.6314,Jirina Relichov,,,Arabidopsis thaliana
6342,UduI 2-18,Czech Republic,49.2771,16.6314,Jirina Relichov,,,Arabidopsis thaliana
6343,UduI 2-19,Czech Republic,49.2771,16.6314,Jirina Relichov,,,Arabidopsis thaliana
6344,UduI 2-20,Czech Republic,49.2771,16.6314,Jirina Relichov,,,Arabidopsis thaliana
6345,UduI 2-21,Czech Republic,49.2771,16.6314,Jirina Relichov,,,Arabidopsis thaliana
6346,UduI 2-22,Czech Republic,49.2771,16.6314,Jirina Relichov,,,Arabidopsis thaliana
6347,UduI 2-23,Czech Republic,49.2771,16.6314,Jirina Relichov,,,Arabidopsis thaliana
6348,UduI 2-24,Czech Republic,49.2771,16.6314,Jirina Relichov,,,Arabidopsis thaliana
6349,UduI 2-25,Czech Republic,49.2771,16.6314,Jirina Relichov,,,Arabidopsis thaliana
6350,UduI 2-26,Czech Republic,49.2771,16.6314,Jirina Relichov,,,Arabidopsis thaliana
6351,UduI 2-27,Czech Republic,49.2771,16.6314,Jirina Relichov,,,Arabidopsis thaliana
6352,UduI 2-28,Czech Republic,49.2771,16.6314,Jirina Relichov,,,Arabidopsis thaliana
6353,UduI 2-29,Czech Republic,49.2771,16.6314,Jirina Relichov,,,Arabidopsis thaliana
6354,UduI 2-30,Czech Republic,49.2771,16.6314,Jirina Relichov,,,Arabidopsis thaliana
6355,UduI 2-31,Czech Republic,49.2771,16.6314,Jirina Relichov,,,Arabidopsis thaliana
6356,UduI 3-1,Czech Republic,49.2771,16.6314,Jirina Relichov,,,Arabidopsis thaliana
6357,UduI 3-2,Czech Republic,49.2771,16.6314,Jirina Relichov,,,Arabidopsis thaliana
6358,UduI 3-3,Czech Republic,49.2771,16.6314,Jirina Relichov,,,Arabidopsis thaliana
6359,UduI 3-4,Czech Republic,49.2771,16.6314,Jirina Relichov,,,Arabidopsis thaliana
6360,UduI 3-5,Czech Republic,49.2771,16.6314,Jirina Relichov,,,Arabidopsis thaliana
6361,UduI 3-6,Czech Republic,49.2771,16.6314,Jirina Relichov,,,Arabidopsis thaliana
6362,UduI 3-7,Czech Republic,49.2771,16.6314,Jirina Relichov,,,Arabidopsis thaliana
6363,UduI 3-8,Czech Republic,49.2771,16.6314,Jirina Relichov,,,Arabidopsis thaliana
6364,UduI 3-9,Czech Republic,49.2771,16.6314,Jirina Relichov,,,Arabidopsis thaliana
6365,UduI 3-10,Czech Republic,49.2771,16.6314,Jirina Relichov,,,Arabidopsis thaliana
6366,UduI 3-11,Czech Republic,49.2771,16.6314,Jirina Relichov,,,Arabidopsis thaliana
6367,UduI 3-12,Czech Republic,49.2771,16.6314,Jirina Relichov,,,Arabidopsis thaliana
6368,UduI 3-14,Czech Republic,49.2771,16.6314,Jirina Relichov,,,Arabidopsis thaliana
6369,UduI 3-15,Czech Republic,49.2771,16.6314,Jirina Relichov,,,Arabidopsis thaliana
6370,UduI 3-16,Czech Republic,49.2771,16.6314,Jirina Relichov,,,Arabidopsis thaliana
6371,UduI 3-17,Czech Republic,49.2771,16.6314,Jirina Relichov,,,Arabidopsis thaliana
6372,UduI 3-18,Czech Republic,49.2771,16.6314,Jirina Relichov,,,Arabidopsis thaliana
6373,UduI 3-19,Czech Republic,49.2771,16.6314,Jirina Relichov,,,Arabidopsis thaliana
6374,UduI 3-20,Czech Republic,49.2771,16.6314,Jirina Relichov,,,Arabidopsis thaliana
6375,UduI 3-21,Czech Republic,49.2771,16.6314,Jirina Relichov,,,Arabidopsis thaliana
6376,UduI 3-22,Czech Republic,49.2771,16.6314,Jirina Relichov,,,Arabidopsis thaliana
6377,UduI 3-23,Czech Republic,49.2771,16.6314,Jirina Relichov,,,Arabidopsis thaliana
6378,UduI 3-24,Czech Republic,49.2771,16.6314,Jirina Relichov,,,Arabidopsis thaliana
6379,UduI 3-25,Czech Republic,49.2771,16.6314,Jirina Relichov,,,Arabidopsis thaliana
6380,UduI 3-26,Czech Republic,49.2771,16.6314,Jirina Relichov,,,Arabidopsis thaliana
6381,UduI 3-27,Czech Republic,49.2771,16.6314,Jirina Relichov,,,Arabidopsis thaliana
6382,UduI 3-28,Czech Republic,49.2771,16.6314,Jirina Relichov,,,Arabidopsis thaliana
6383,UduI 3-29,Czech Republic,49.2771,16.6314,Jirina Relichov,,,Arabidopsis thaliana
6384,UduI 3-30,Czech Republic,49.2771,16.6314,Jirina Relichov,,,Arabidopsis thaliana
6385,UduI 3-31,Czech Republic,49.2771,16.6314,Jirina Relichov,,,Arabidopsis thaliana
6386,UduI 3-32,Czech Republic,49.2771,16.6314,Jirina Relichov,,,Arabidopsis thaliana
6387,UduI 3-33,Czech Republic,49.2771,16.6314,Jirina Relichov,,,Arabidopsis thaliana
6388,UduI 3-34,Czech Republic,49.2771,16.6314,Jirina Relichov,,,Arabidopsis thaliana
6389,UduI 3-35,Czech Republic,49.2771,16.6314,Jirina Relichov,,,Arabidopsis thaliana
6390,UduI 3-36,Czech Republic,49.2771,16.6314,Jirina Relichov,,CS78775,Arabidopsis thaliana
6391,UduI 4-2,Czech Republic,49.2771,16.6314,Jirina Relichov,,,Arabidopsis thaliana
6392,UduI 4-4,Czech Republic,49.2771,16.6314,Jirina Relichov,,,Arabidopsis thaliana
6393,UduI 4-6,Czech Republic,49.2771,16.6314,Jirina Relichov,,,Arabidopsis thaliana
6394,UduI 4-7,Czech Republic,49.2771,16.6314,Jirina Relichov,,,Arabidopsis thaliana
6395,UduI 4-8,Czech Republic,49.2771,16.6314,Jirina Relichov,,,Arabidopsis thaliana
6396,UduI 4-9,Czech Republic,49.2771,16.6314,Jirina Relichov,,CS78776,Arabidopsis thaliana
6397,UduI 4-10,Czech Republic,49.2771,16.6314,Jirina Relichov,,,Arabidopsis thaliana
6398,UduI 4-12,Czech Republic,49.2771,16.6314,Jirina Relichov,,,Arabidopsis thaliana
6399,UduI 4-14,Czech Republic,49.2771,16.6314,Jirina Relichov,,,Arabidopsis thaliana
6400,UduI 4-15,Czech Republic,49.2771,16.6314,Jirina Relichov,,,Arabidopsis thaliana
6401,UduI 4-16,Czech Republic,49.2771,16.6314,Jirina Relichov,,,Arabidopsis thaliana
6402,UduI 4-17,Czech Republic,49.2771,16.6314,Jirina Relichov,,,Arabidopsis thaliana
6403,UduI 4-18,Czech Republic,49.2771,16.6314,Jirina Relichov,,,Arabidopsis thaliana
6404,UduI 4-19,Czech Republic,49.2771,16.6314,Jirina Relichov,,,Arabidopsis thaliana
6405,UduI 4-20,Czech Republic,49.2771,16.6314,Jirina Relichov,,,Arabidopsis thaliana
6406,UduI 4-22,Czech Republic,49.2771,16.6314,Jirina Relichov,,,Arabidopsis thaliana
6407,UduI 4-23,Czech Republic,49.2771,16.6314,Jirina Relichov,,,Arabidopsis thaliana
6408,UduI 4-25,Czech Republic,49.2771,16.6314,Jirina Relichov,,,Arabidopsis thaliana
6409,UduI 4-29,Czech Republic,49.2771,16.6314,Jirina Relichov,,,Arabidopsis thaliana
6410,UduI 4-31,Czech Republic,49.2771,16.6314,Jirina Relichov,,,Arabidopsis thaliana
6411,Ull1-10,Sweden,56.06,13.97,Magnus Nordborg,,,Arabidopsis thaliana
6412,Ull2-7,Sweden,56.0648,13.9707,Magnus Nordborg,,,Arabidopsis thaliana
6413,Ull3-4,Sweden,56.06,13.97,Magnus Nordborg,,CS78819,Arabidopsis thaliana
6414,Uod-3,Austria,48.3,14.45,Marcus Koch,,,Arabidopsis thaliana
6415,Vår1-5,Sweden,55.58,14.334,Magnus Nordborg,,,Arabidopsis thaliana
6416,Zdr-13,Czech Republic,49.3853,16.2544,Jirina Relichov,,,Arabidopsis thaliana
6417,Zdr-16,Czech Republic,49.3853,16.2544,Jirina Relichov,,,Arabidopsis thaliana
6418,Zdr-19,Czech Republic,49.3853,16.2544,Jirina Relichov,,,Arabidopsis thaliana
6419,ZdrI 1-1,Czech Republic,49.3853,16.2544,Jirina Relichov,,,Arabidopsis thaliana
6420,ZdrI 1-5,Czech Republic,49.3853,16.2544,Jirina Relichov,,,Arabidopsis thaliana
6421,ZdrI 1-8,Czech Republic,49.3853,16.2544,Jirina Relichov,,,Arabidopsis thaliana
6422,ZdrI 1-12,Czech Republic,49.3853,16.2544,Jirina Relichov,,,Arabidopsis thaliana
6423,ZdrI 1-13,Czech Republic,49.3853,16.2544,Jirina Relichov,,,Arabidopsis thaliana
6424,ZdrI 1-23,Czech Republic,49.3853,16.2544,Jirina Relichov,,CS78875,Arabidopsis thaliana
6425,ZdrI 1-24,Czech Republic,49.3853,16.2544,Jirina Relichov,,,Arabidopsis thaliana
6426,ZdrI 1-25,Czech Republic,49.3853,16.2544,Jirina Relichov,,,Arabidopsis thaliana
6427,ZdrI 2-1,Czech Republic,49.3853,16.2544,Jirina Relichov,,,Arabidopsis thaliana
6428,ZdrI 2-3,Czech Republic,49.3853,16.2544,Jirina Relichov,,,Arabidopsis thaliana
6429,ZdrI 2-4,Czech Republic,49.3853,16.2544,Jirina Relichov,,,Arabidopsis thaliana
6430,ZdrI 2-5,Czech Republic,49.3853,16.2544,Jirina Relichov,,,Arabidopsis thaliana
6431,ZdrI 2-6,Czech Republic,49.3853,16.2544,Jirina Relichov,,,Arabidopsis thaliana
6432,ZdrI 2-7,Czech Republic,49.3853,16.2544,Jirina Relichov,,,Arabidopsis thaliana
6433,ZdrI 2-8,Czech Republic,49.3853,16.2544,Jirina Relichov,,,Arabidopsis thaliana
6434,ZdrI 2-9,Czech Republic,49.3853,16.2544,Jirina Relichov,,CS78877,Arabidopsis thaliana
6435,ZdrI 2-10,Czech Republic,49.3853,16.2544,Jirina Relichov,,,Arabidopsis thaliana
6436,ZdrI 2-11,Czech Republic,49.3853,16.2544,Jirina Relichov,,,Arabidopsis thaliana
6437,ZdrI 2-12,Czech Republic,49.3853,16.2544,Jirina Relichov,,,Arabidopsis thaliana
6438,ZdrI 2-13,Czech Republic,49.3853,16.2544,Jirina Relichov,,,Arabidopsis thaliana
6439,ZdrI 2-14,Czech Republic,49.3853,16.2544,Jirina Relichov,,,Arabidopsis thaliana
6440,ZdrI 2-15,Czech Republic,49.3853,16.2544,Jirina Relichov,,,Arabidopsis thaliana
6441,ZdrI 2-16,Czech Republic,49.3853,16.2544,Jirina Relichov,,,Arabidopsis thaliana
6442,ZdrI 2-18,Czech Republic,49.3853,16.2544,Jirina Relichov,,,Arabidopsis thaliana
6443,ZdrI 2-19,Czech Republic,49.3853,16.2544,Jirina Relichov,,,Arabidopsis thaliana
6444,ZdrI 2-20,Czech Republic,49.3853,16.2544,Jirina Relichov,,,Arabidopsis thaliana
6445,ZdrI 2-21,Czech Republic,49.3853,16.2544,Jirina Relichov,,CS78876,Arabidopsis thaliana
6446,ZdrI 2-22,Czech Republic,49.3853,16.2544,Jirina Relichov,,,Arabidopsis thaliana
6447,ZdrI 2-23,Czech Republic,49.3853,16.2544,Jirina Relichov,,,Arabidopsis thaliana
6448,ZdrI 2-24,Czech Republic,49.3853,16.2544,Jirina Relichov,,,Arabidopsis thaliana
6449,ZdrI 2-25,Czech Republic,49.3853,16.2544,Jirina Relichov,,,Arabidopsis thaliana
6450,ZdrI 2-26,Czech Republic,49.3853,16.2544,Jirina Relichov,,,Arabidopsis thaliana
6451,ZdrI 2-28,Czech Republic,49.3853,16.2544,Jirina Relichov,,,Arabidopsis thaliana
6452,ZdrI 2-29,Czech Republic,49.3853,16.2544,Jirina Relichov,,,Arabidopsis thaliana
6453,ZdrI 2-30,Czech Republic,49.3853,16.2544,Jirina Relichov,,,Arabidopsis thaliana
6454,ZdrI 2-31,Czech Republic,49.3853,16.2544,Jirina Relichov,,,Arabidopsis thaliana
6455,ZdrI 2-32,Czech Republic,49.3853,16.2544,Jirina Relichov,,,Arabidopsis thaliana
6456,ZdrI 2-34,Czech Republic,49.3853,16.2544,Jirina Relichov,,,Arabidopsis thaliana
6457,ZdrI 2-35,Czech Republic,49.3853,16.2544,Jirina Relichov,,,Arabidopsis thaliana
6458,ZdrI 2-36,Czech Republic,49.3853,16.2544,Jirina Relichov,,,Arabidopsis thaliana
6459,ZdrI 2-37,Czech Republic,49.3853,16.2544,Jirina Relichov,,,Arabidopsis thaliana
6460,ZdrI 2-39,Czech Republic,49.3853,16.2544,Jirina Relichov,,,Arabidopsis thaliana
6461,ZdrI 2-3a,Czech Republic,49.3853,16.2544,Jirina Relichov,,,Arabidopsis thaliana
6462,ZdrI 2-40,Czech Republic,49.3853,16.2544,Jirina Relichov,,,Arabidopsis thaliana
6680,ANH-1,GER,51.85,6.4333,Gerhard Röbbelen,,CS76437,Arabidopsis thaliana
6681,ANH-10,GER,51.85,6.4333,Gerhard Röbbelen,,,Arabidopsis thaliana
6682,ANH-11,GER,51.85,6.4333,Gerhard Röbbelen,,,Arabidopsis thaliana
6683,ANH-12,GER,51.85,6.4333,Gerhard Röbbelen,,,Arabidopsis thaliana
6684,ANH-13,GER,51.85,6.4333,Gerhard Röbbelen,,,Arabidopsis thaliana
6685,ANH-14,GER,51.85,6.4333,Gerhard Röbbelen,,,Arabidopsis thaliana
6686,ANH-15,GER,51.85,6.4333,Gerhard Röbbelen,,,Arabidopsis thaliana
6687,ANH-16,GER,51.85,6.4333,Gerhard Röbbelen,,,Arabidopsis thaliana
6688,ANH-17,GER,51.85,6.4333,Gerhard Röbbelen,,,Arabidopsis thaliana
6689,ANH-18,GER,51.85,6.4333,Gerhard Röbbelen,,,Arabidopsis thaliana
6690,ANH-19,GER,51.85,6.4333,Gerhard Röbbelen,,,Arabidopsis thaliana
6691,ANH-2,GER,51.85,6.4333,Gerhard Röbbelen,,,Arabidopsis thaliana
6692,ANH-20,GER,51.85,6.4333,Gerhard Röbbelen,,,Arabidopsis thaliana
6693,ANH-21,GER,51.85,6.4333,Gerhard Röbbelen,,,Arabidopsis thaliana
6694,ANH-22,GER,51.85,6.4333,Gerhard Röbbelen,,,Arabidopsis thaliana
6695,ANH-23,GER,51.85,6.4333,Gerhard Röbbelen,,,Arabidopsis thaliana
6696,ANH-24,GER,51.85,6.4333,Gerhard Röbbelen,,,Arabidopsis thaliana
6697,ANH-25,GER,51.85,6.4333,Gerhard Röbbelen,,,Arabidopsis thaliana
6698,ANH-26,GER,51.85,6.4333,Gerhard Röbbelen,,,Arabidopsis thaliana
6699,ANH-27,GER,51.85,6.4333,Gerhard Röbbelen,,,Arabidopsis thaliana
6700,ANH-28,GER,51.85,6.4333,Gerhard Röbbelen,,,Arabidopsis thaliana
6701,ANH-3,GER,51.85,6.4333,Gerhard Röbbelen,,,Arabidopsis thaliana
6702,ANH-4,GER,51.85,6.4333,Gerhard Röbbelen,,,Arabidopsis thaliana
6703,ANH-5,GER,51.85,6.4333,Gerhard Röbbelen,,,Arabidopsis thaliana
6704,ANH-6,GER,51.85,6.4333,Gerhard Röbbelen,,,Arabidopsis thaliana
6705,ANH-7,GER,51.85,6.4333,Gerhard Röbbelen,,,Arabidopsis thaliana
6706,ANH-8,GER,51.85,6.4333,Gerhard Röbbelen,,,Arabidopsis thaliana
6707,ANH-9,GER,51.85,6.4333,Gerhard Röbbelen,,,Arabidopsis thaliana
6708,Bg-1,US,47.6479,-122.305,Juliette Winterer,,,Arabidopsis thaliana
6709,Bg-2,US,47.6479,-122.305,Juliette Winterer,,,Arabidopsis thaliana
6710,Bg-3,US,47.6479,-122.305,Juliette Winterer,,,Arabidopsis thaliana
6711,Bg-4,US,47.6479,-122.305,Juliette Winterer,,,Arabidopsis thaliana
6713,Bg-6,US,47.6479,-122.305,Juliette Winterer,,,Arabidopsis thaliana
6714,Bg-7,US,47.6479,-122.305,Juliette Winterer,,,Arabidopsis thaliana
6715,Bg-9,US,47.6479,-122.305,Juliette Winterer,,,Arabidopsis thaliana
6716,CIBC-1,UK,51.4083,-0.6383,Mick Crawley,,,Arabidopsis thaliana
6717,CIBC-10,UK,51.4083,-0.6383,Mick Crawley,,,Arabidopsis thaliana
6718,CIBC-11,UK,51.4083,-0.6383,Mick Crawley,,,Arabidopsis thaliana
6719,CIBC-12,UK,51.4083,-0.6383,Mick Crawley,,,Arabidopsis thaliana
6720,CIBC-13,UK,51.4083,-0.6383,Mick Crawley,,,Arabidopsis thaliana
6721,CIBC-14,UK,51.4083,-0.6383,Mick Crawley,,,Arabidopsis thaliana
6722,CIBC-15,UK,51.4083,-0.6383,Mick Crawley,,,Arabidopsis thaliana
6723,CIBC-16,UK,51.4083,-0.6383,Mick Crawley,,,Arabidopsis thaliana
6725,CIBC-18,UK,51.4083,-0.6383,Mick Crawley,,,Arabidopsis thaliana
6726,CIBC-19,UK,51.4083,-0.6383,Mick Crawley,,,Arabidopsis thaliana
6727,CIBC-2,UK,51.4083,-0.6383,Mick Crawley,,,Arabidopsis thaliana
6728,CIBC-20,UK,51.4083,-0.6383,Mick Crawley,,,Arabidopsis thaliana
6729,CIBC-4,UK,51.4083,-0.6383,Mick Crawley,,,Arabidopsis thaliana
6730,CIBC-5,UK,51.4083,-0.6383,Mick Crawley,,,Arabidopsis thaliana
6731,CIBC-6,UK,51.4083,-0.6383,Mick Crawley,,,Arabidopsis thaliana
6732,CIBC-7,UK,51.4083,-0.6383,Mick Crawley,,,Arabidopsis thaliana
6733,CSHL-1,US,40.8585,-73.4675,Catherine Weiss,,,Arabidopsis thaliana
6734,CSHL-10,US,40.8585,-73.4675,Catherine Weiss,,,Arabidopsis thaliana
6735,CSHL-11,US,40.8585,-73.4675,Catherine Weiss,,,Arabidopsis thaliana
6736,CSHL-12,US,40.8585,-73.4675,Catherine Weiss,,,Arabidopsis thaliana
6737,CSHL-13,US,40.8585,-73.4675,Catherine Weiss,,,Arabidopsis thaliana
6738,CSHL-14,US,40.8585,-73.4675,Catherine Weiss,,,Arabidopsis thaliana
6739,CSHL-15,US,40.8585,-73.4675,Catherine Weiss,,CS79011,Arabidopsis thaliana
6740,CSHL-17,US,40.8585,-73.4675,Catherine Weiss,,CS79012,Arabidopsis thaliana
6741,CSHL-2,US,40.8585,-73.4675,Catherine Weiss,,,Arabidopsis thaliana
6742,CSHL-3,US,40.8585,-73.4675,Catherine Weiss,,,Arabidopsis thaliana
6743,CSHL-4,US,40.8585,-73.4675,Catherine Weiss,,,Arabidopsis thaliana
6744,CSHL-5,US,40.8585,-73.4675,Catherine Weiss,,CS76779,Arabidopsis thaliana
6745,CSHL-6,US,40.8585,-73.4675,Catherine Weiss,,,Arabidopsis thaliana
6746,CSHL-7,US,40.8585,-73.4675,Catherine Weiss,,,Arabidopsis thaliana
6747,CSHL-8,US,40.8585,-73.4675,Catherine Weiss,,,Arabidopsis thaliana
6748,CSHL-9,US,40.8585,-73.4675,Catherine Weiss,,,Arabidopsis thaliana
6749,FM-10,US,42.4489,-76.5072,Michael Nachman,,CS79013,Arabidopsis thaliana
6750,FM-11,US,42.4489,-76.5072,Michael Nachman,,CS79014,Arabidopsis thaliana
6751,FM-12,US,42.4489,-76.5072,Michael Nachman,,,Arabidopsis thaliana
6752,FM-13,US,42.4489,-76.5072,Michael Nachman,,,Arabidopsis thaliana
6753,FM-14,US,42.4489,-76.5072,Michael Nachman,,,Arabidopsis thaliana
6754,FM-15,US,42.4489,-76.5072,Michael Nachman,,,Arabidopsis thaliana
6755,FM-18,US,42.4489,-76.5072,Michael Nachman,,,Arabidopsis thaliana
6756,FM-19,US,42.4489,-76.5072,Michael Nachman,,,Arabidopsis thaliana
6757,FM-20,US,42.4489,-76.5072,Michael Nachman,,,Arabidopsis thaliana
6758,FM-3,US,42.4489,-76.5072,Michael Nachman,,,Arabidopsis thaliana
6759,FM-8,US,42.4489,-76.5072,Michael Nachman,,,Arabidopsis thaliana
6760,FM-9,US,42.4489,-76.5072,Michael Nachman,,,Arabidopsis thaliana
6761,Got-1,GER,51.5338,9.9355,Gerhard Röbbelen,,,Arabidopsis thaliana
6762,Got-10,GER,51.5338,9.9355,Gerhard Röbbelen,,,Arabidopsis thaliana
6763,Got-11,GER,51.5338,9.9355,Gerhard Röbbelen,,,Arabidopsis thaliana
6764,Got-12,GER,51.5338,9.9355,Gerhard Röbbelen,,,Arabidopsis thaliana
6765,Got-13,GER,51.5338,9.9355,Gerhard Röbbelen,,,Arabidopsis thaliana
6766,Got-14,GER,51.5338,9.9355,Gerhard Röbbelen,,,Arabidopsis thaliana
6767,Got-15,GER,51.5338,9.9355,Gerhard Röbbelen,,,Arabidopsis thaliana
6768,Got-16,GER,51.5338,9.9355,Gerhard Röbbelen,,,Arabidopsis thaliana
6769,Got-17,GER,51.5338,9.9355,Gerhard Röbbelen,,,Arabidopsis thaliana
6770,Got-18,GER,51.5338,9.9355,Gerhard Röbbelen,,,Arabidopsis thaliana
6771,Got-19,GER,51.5338,9.9355,Gerhard Röbbelen,,,Arabidopsis thaliana
6772,Got-2,GER,51.5338,9.9355,Gerhard Röbbelen,,,Arabidopsis thaliana
6773,Got-20,GER,51.5338,9.9355,Gerhard Röbbelen,,,Arabidopsis thaliana
6774,Got-21,GER,51.5338,9.9355,Gerhard Röbbelen,,,Arabidopsis thaliana
6776,Got-23,GER,51.5338,9.9355,Gerhard Röbbelen,,,Arabidopsis thaliana
6777,Got-24,GER,51.5338,9.9355,Gerhard Röbbelen,,,Arabidopsis thaliana
