id,FT_Manzano.Piedras_2014,FT16_1001GC_2016,FT10_1001GC_2016,FT_Vidigal_2016,FT_Kooke_2016,FT_Aranzana_2005,FT10_Atwell_2010,FT16_Atwell_2010,FT_mhi,FT_mhp,FT_mli,FT_mlp,FT_thi,FT_thp,FT_tli,FT_tlp
9081,91.25,99.66666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9084,103.75,114.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9085,103,101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9089,88.6666666667,125.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9091,99.75,97.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9095,104,113.3333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9099,100.25,112.6666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9100,77.5,74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9102,83.75,80.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9103,83.25,82.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9104,60.75,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9105,77.25,78.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9106,87.25,87.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9111,100.5,89.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9113,76,70.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9114,99.75,100.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9115,91.25,71.75,NA,119.8,121.25,133,-9,164,163.6,166.3333333,-9,NA,NA,NA,NA,NA
9121,105.25,102,NA,119.8571429,123.2,133.6666667,147,162.5,166.75,163.8,-9,NA,NA,NA,NA,NA
9125,74,69.25,NA,109.6666667,102.25,114,107,157.3333333,162.4285714,161.8333333,165.6,NA,NA,NA,NA,NA
9128,69.5,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9130,72.75,63.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9131,72.5,63.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9133,73.25,68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9134,79.75,64.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9298,60,45.5,NA,104.7142857,108.8,110,-9,156.125,159.4,158.2,160.75,NA,NA,NA,NA,NA
9312,75.25,57.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9314,74.25,60,NA,115.7142857,114.3333333,116.25,-9,154.5,149.2,159.2857143,166.5,NA,NA,NA,NA,NA
9321,106.75,140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9323,97,80.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9332,114.25,129,NA,120.4285714,114.6666667,124.2,-9,163.1428571,161.25,165.8333333,157.5,NA,NA,NA,NA,NA
9336,84,66.75,NA,112.8571429,116.3333333,122.5,-9,156,160.6,162.6666667,166,NA,NA,NA,NA,NA
9339,104.5,116.5,NA,129,135.6666667,134,143,167.4,172.2,168,169.5,NA,NA,NA,NA,NA
9343,94.5,88,NA,120.1428571,114.5,132.75,139,160.7142857,163.3333333,163.1666667,169,NA,NA,NA,NA,NA
9352,127.75,134.3333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9353,126,134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9363,134,NA,NA,126.1666667,135.2,134,-9,165.5714286,166,167,172,NA,NA,NA,NA,NA
9369,81.75,71.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9370,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9371,129.25,145,NA,121.8,121.4,130.8333333,136,165.1428571,165.8333333,165.8333333,-9,NA,NA,NA,NA,NA
9380,101,98.25,NA,122.2857143,122.75,131,136,165.7142857,166.6,169,-9,NA,NA,NA,NA,NA
9381,98.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9382,99,110.6666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9383,99.3333333333,103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9386,115.5,107.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9388,127.25,137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9390,79.75,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9391,85,64.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9392,87.25,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9394,110.6666666667,110.5,NA,111.8333333,121,119,133.4,160.1428571,159.5,165.1666667,169.5,NA,NA,NA,NA,NA
9395,104.5,118.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9399,97,91,NA,122.6,125,-9,-9,166,165.6,167,169.5,NA,NA,NA,NA,NA
9402,92.25,78.75,NA,120.1666667,125.3333333,132,130,164.4285714,167,166.3333333,-9,NA,NA,NA,NA,NA
9404,95,78.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9405,103.5,95.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9407,91.75,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9408,108.25,124,NA,129.4,135,140,-9,166.5,169.4,170.3333333,-9,NA,NA,NA,NA,NA
9409,108.25,119.25,NA,122,123.8,131,140,164.1428571,165.8,167.5,167,NA,NA,NA,NA,NA
9412,87.25,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9413,86,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9416,135.5,129,NA,115,113.6666667,129,-9,159.5714286,164.4,164.3333333,-9,NA,NA,NA,NA,NA
9421,107,103,NA,127.5,129.5,138,-9,166.3333333,167.8,166,-9,NA,NA,NA,NA,NA
9427,96.75,119.5,NA,117.7142857,121.4,125.6,126,163.625,165.2,166.3333333,166,NA,NA,NA,NA,NA
9433,138,137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9436,89,77.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9437,91.75,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9442,104.75,113.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9450,88,78.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9451,107.5,113.6666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9452,101.5,103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9453,106.5,129.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9454,101.25,138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9455,93.25,102.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9470,102.6666666667,90.5,NA,125.5714286,133.4,132.25,-9,166.8571429,168.25,168,172,NA,NA,NA,NA,NA
9471,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9476,120.25,126.3333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9481,110.5,121,NA,124.6666667,129,140,-9,166.8333333,163,168.6666667,-9,NA,NA,NA,NA,NA
9503,64,53.5,NA,107.8333333,108.25,110.4,127,155,156.4,156.6,164.2,NA,NA,NA,NA,NA
9506,77.75,69,71.23529412,109.4,107.3333333,105.8,-9,155.625,153,161,165,NA,NA,NA,NA,124
9507,55,46.66666667,53.41176471,86.42857143,92.4,81.83333333,84.5,133.5714286,120.5,133.8333333,151.75,NA,NA,NA,NA,93.38
9508,62,60.66666667,67.13333333,107.8333333,107,108,-9,157.2,150.2,164.6666667,164.5,NA,NA,NA,NA,128.38
9509,64.5,59,61.64705882,96.33333333,93.33333333,100,106,147.5555556,132,145,162.5,NA,NA,NA,NA,115.5
9510,59.25,55.75,60.11111111,103.8,89,99,127,139.8571429,133.1428571,146.4285714,147.5,NA,NA,NA,NA,107
9511,64.25,55,52.52941176,92,91.5,102,107,130.8,142.5714286,151.4,162.5,NA,NA,NA,NA,121.38
9512,51.25,40.25,39.64285714,92.33333333,82.83333333,82,103,127.5714286,109.4,123.3333333,151,NA,NA,NA,NA,93.75
9513,71.75,63.33333333,86.21428571,97.4,103,95.66666667,104,150.2857143,136.8333333,146.6666667,156.25,NA,NA,NA,NA,138.5
9514,72.5,83.33333333,65.17647059,101.6,107.25,108.8,113,154.875,150,154.75,165.5,NA,NA,NA,NA,127.5
9515,56.25,51.25,64.06666667,88.71428571,86.2,86,-9,124.5714286,123.25,139.6666667,153,NA,NA,NA,NA,112.25
9517,64,35.75,29.42105263,91.33333333,83.33333333,96.33333333,121,145.8333333,125.5,137,153,NA,NA,NA,NA,95.75
9518,92,87.5,129.25,115,122.3333333,128.5,-9,159.7142857,147,165.8333333,166,NA,NA,NA,NA,146.75
9519,77.25,64.5,NA,98.71428571,108,103,105,135,143.6,146.3333333,160.4,NA,NA,NA,NA,119.63
9520,113.5,120.5,220,122.8571429,126,140,135,163.1666667,163,165.4285714,167,NA,NA,NA,NA,166.86
9521,69.75,68,137.6666667,112,114,123.6666667,-9,159.1428571,151.25,155.75,167,NA,NA,NA,NA,138
9522,59,60.33333333,55.5625,94,89,92.66666667,-9,137,121.2,138.75,158.6,NA,NA,NA,NA,103.57
9523,86.75,84.66666667,119.75,102.5,111.6,113.6,-9,159.8571429,156,163.2,167,NA,NA,NA,NA,134.63
9524,97.25,99.66666667,191.5333333,119.2,119.6,120.75,126,162.8571429,162.5,166.6,-9,NA,NA,NA,NA,149.88
9525,91.75,81.25,104.6875,122.1666667,130.25,132,144,164.1428571,163.6,168.5,-9,NA,NA,NA,NA,163.75
9526,65,56.33333333,56.93333333,101,97.5,101.6,114,147.7142857,137.6,151.5714286,160.6666667,NA,NA,NA,NA,122.43
9527,86.25,76.5,94.15384615,115.7142857,121.6666667,132,-9,164.6666667,165,167,167,NA,NA,NA,NA,162.25
9528,105.3333333333,89.5,NA,119,113.3333333,132,147,163.2857143,162,163.8,167,NA,NA,NA,NA,164.63
9529,65,63,147.2857143,101.5714286,101,101.3333333,107,152.6666667,148.6,158.125,164.75,NA,NA,NA,NA,144.5
9530,90.5,123,135.2727273,110.7142857,115.6666667,107,-9,158.7142857,156.4,160.8,169.5,NA,NA,NA,NA,139.13
9531,91,92,164.0714286,123.4285714,128,133,133,163.8333333,163.8333333,165.6,167,NA,NA,NA,NA,165.25
9532,106,108.6666667,220,119,123,-9,133,156.75,161,159.8,165.3333333,NA,NA,NA,NA,153.75
9533,89,79,120.4375,113.2857143,117.3333333,123,123,154.7142857,153.2,160,164.6666667,NA,NA,NA,NA,147.25
9534,69.75,65.66666667,66.06666667,102.1428571,100.25,107,116,163.2857143,166,166.5,170.5,NA,NA,NA,NA,124.38
9535,93.5,89,NA,114.4,119.3333333,132.4,133,164,164,166.6,-9,NA,NA,NA,NA,158.63
9536,99,103,142.75,117.2857143,119.6,125.75,-9,159.5714286,159,162,169.3333333,NA,NA,NA,NA,146
9537,64.25,56,64.81818182,95.57142857,94.33333333,98.16666667,113.5,136.1666667,127.5,151.5,161.75,NA,NA,NA,NA,119.13
9539,78.5,91.25,86.17647059,103.3333333,103.6,114.6666667,126.5,151.2857143,149.8333333,153.7142857,167.25,NA,NA,NA,NA,132.75
9540,75.25,88.25,178.3333333,113.3333333,112,123,133,157.6666667,158.5,165.4285714,-9,NA,NA,NA,NA,143.13
9541,68.5,61.5,68.26666667,97.42857143,107,107,108,151.8333333,145.1428571,155.1666667,167,NA,NA,NA,NA,128.38
9542,90,107.25,220,119.6666667,125.5,132,151,163.2857143,164.6666667,166.2,-9,NA,NA,NA,NA,160
9543,94.3333333333,89.66666667,128.2777778,119.5,120.8,118.25,135,165.4285714,162.8,163.625,167,NA,NA,NA,NA,148.71
9544,57.25,53.5,68.77777778,100.7142857,97.5,107.4,-9,137.1428571,139,146.5,160.6666667,NA,NA,NA,NA,114.63
9545,83.5,101,126.1428571,94,99.4,97.75,120,149.1666667,144,147.8,156,NA,NA,NA,NA,128.38
9546,148.5,NA,220,133,131.8,141.5,143,167,173.6666667,-9,-9,NA,NA,NA,NA,176.5
9547,79.25,70,89.6,112.6666667,116.75,119.25,-9,158.8571429,154.2,163.5,167,NA,NA,NA,NA,127.5
9548,128,NA,220,132.5,129.75,105,-9,166.2857143,168.5,168,-9,NA,NA,NA,NA,179.63
9549,91,106.6666667,122.5,112.1666667,110.25,134,128,154.1666667,151.8333333,161,163.5,NA,NA,NA,NA,148.38
9550,130.25,132,220,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,187.5
9551,102,123,220,128.4,125.75,-9,140,166,164,166.2,172,NA,NA,NA,NA,160.88
9552,128.75,NA,220,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,175.67
9553,100.75,106,217.6,116.1666667,115.75,123.5,-9,161,161,162.6666667,167,NA,NA,NA,NA,149.88
9554,94,104.25,183,114.1666667,118.8333333,115.25,-9,157,157.2,160,153.6666667,NA,NA,NA,NA,143.5
9555,93.5,100,NA,97.83333333,104,103.8333333,128,147.2857143,136,146.2,155,NA,NA,NA,NA,142.25
9556,76.25,65,77.44444444,101,105.75,110,107,152.2,149.4,155.25,163.5,NA,NA,NA,NA,134.63
9557,107.25,112,171.3076923,123.2,130.8,131.3333333,143,164,166.8,167.6666667,-9,NA,NA,NA,NA,159.75
9558,96.5,114.6666667,126,120,119.6,133.75,135,163.1428571,163.8,166.6,-9,NA,NA,NA,NA,151.38
9559,56.75,66.5,62.35294118,95.42857143,91,101.5,-9,145.2857143,139.4,148.4285714,163.2,NA,NA,NA,NA,115.13
9560,69.25,53.75,42.4,97.66666667,102,109.2,-9,155.875,-9,156.3333333,163.3333333,NA,NA,NA,NA,124.75
9561,101,92,220,124.5,126,-9,120,164,168.75,167,169,NA,NA,NA,NA,169
9562,93.25,83.5,184.6111111,108.5714286,114.8,115.8,-9,160.4285714,160.6,161,166,NA,NA,NA,NA,146
9564,122.25,NA,215.3333333,123.8571429,123.25,133,143,162.8571429,167.8,165.8,-9,NA,NA,NA,NA,169
9565,74.5,72.33333333,96.70588235,112,112.25,119.3333333,114,158.8571429,160.25,162.6666667,169.5,NA,NA,NA,NA,141.75
9567,113,103.5,206.2941176,125,125.6,130.3333333,122,166.7142857,169.5,169.5,-9,NA,NA,NA,NA,172
9568,103.75,109.5,213.8888889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,156.38
9569,99,96.5,118.3,112.8571429,115.25,119.5,133,156.8,161.6,165.2,-9,NA,NA,NA,NA,145.25
9571,56.5,35.25,NA,92,90.66666667,89.8,-9,139.5714286,133.5,144.2857143,152.75,NA,NA,NA,NA,118.25
9573,70.25,60,67.45454545,94.66666667,108,108.8,-9,151,150.6,152.25,163,NA,NA,NA,NA,116.38
9574,112,NA,106.4444444,121,115.5,122.3333333,-9,162.2857143,159,162.4,-9,NA,NA,NA,NA,145
9576,106,106.5,220,130.2,135.6666667,-9,-9,166.6666667,169.6,168,170.3333333,NA,NA,NA,NA,170.38
9577,99.5,123.5,216.5,121,129.4,137.6666667,151,163.8,168.4,166.6666667,-9,NA,NA,NA,NA,176.88
9578,75.25,59.25,57.44444444,104.1666667,106.75,116.6666667,113,154.7142857,157.4,158.75,166,NA,NA,NA,NA,130
9579,77,79.25,118.7333333,110,108.75,111,107,154.8571429,149,158.75,164.5,NA,NA,NA,NA,138.13
9581,111,118.5,220,124.1666667,121,131.5,-9,165,165.75,166,166,NA,NA,NA,NA,166.86
9582,95.75,93.75,175.8,112.7142857,121.8,126.5,133,159.7142857,159.6666667,157.1428571,167,NA,NA,NA,NA,148.25
9583,96.75,89.5,NA,115.7142857,120.8,123.5,130,163.5,167,164.8,-9,NA,NA,NA,NA,170.88
9584,88.5,85.5,192,117.3333333,122.8,135,-9,164.125,164.25,167.6666667,-9,NA,NA,NA,NA,173
9585,52.25,32,24.95652174,90.14285714,88,89,-9,133.3333333,128.8,140,160.6666667,NA,NA,NA,NA,85.88
9586,97.5,NA,208.6428571,125,126.75,132.3333333,-9,154.4,151,160.6666667,-9,NA,NA,NA,NA,166.88
9587,101,101.75,217.7058824,115.8333333,121.6,138,132.5,163.1666667,164.8,167,-9,NA,NA,NA,NA,162.75
9588,85,79.33333333,NA,117.1666667,119,117.3333333,-9,157.8571429,163,164.5714286,157.5,NA,NA,NA,NA,145
9589,85.75,77.33333333,195.1333333,124.1666667,113.2,133,-9,162,163,166.5,172,NA,NA,NA,NA,158.88
9590,51.25,50.5,28.94444444,87.28571429,88.25,97.85714286,105,140.3333333,132.2,143.3333333,153.6666667,NA,NA,NA,NA,113.63
9591,67,46,45.8,110.8571429,114.25,118,-9,156.5,163.4,163.5714286,167,NA,NA,NA,NA,139.43
9592,95,100,208.1176471,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,151.63
9593,109.5,109,211.7333333,123.2857143,131.75,133.6666667,141.5,165,172.3333333,167,172,NA,NA,NA,NA,170.5
9594,95,110.6666667,217.3529412,120.8571429,122.5,126.25,131,163.1428571,167,166.8,-9,NA,NA,NA,NA,169.5
9595,80.5,66.75,88.82352941,110.4285714,113.75,124.5,143,163.1428571,162,166.2,172,NA,NA,NA,NA,150.43
9596,73,61,50.4375,97.42857143,101.5,96.5,-9,151.5714286,145.5,151,168.6666667,NA,NA,NA,NA,120.88
9597,69.75,60.66666667,48.55555556,109.8333333,105.75,111.6666667,-9,156.7142857,152.8,161.3333333,167,NA,NA,NA,NA,142.13
9598,87,91,136.5,113.3333333,118,-9,130,161.4285714,158.6,163.7142857,167,NA,NA,NA,NA,145.13
9599,84.75,90.25,171.5625,123.5714286,120,-9,-9,165.1428571,164.5,168.4,167,NA,NA,NA,NA,156.38
9600,89.5,73,98,91,99.25,93.6,102,145.1428571,136.4285714,143.8571429,153.4,NA,NA,NA,NA,116.88
9601,97,77,168.3636364,119.375,115.6666667,132.25,-9,162,161.8,164,161.6666667,NA,NA,NA,NA,154.14
9602,77.25,75.33333333,98.6875,104.7142857,111.3333333,116,126,156.4285714,158.2,162.3333333,166,NA,NA,NA,NA,142.5
9606,63,41,NA,86.71428571,85.25,89.25,98.33333333,140.75,121.3333333,136,149.5,NA,NA,NA,NA,NA
9607,88.75,107.6666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9608,58,45.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9609,74.5,51,NA,105.1428571,98.66666667,112,107.5,155.8571429,162,162.8571429,167,NA,NA,NA,NA,NA
9610,82.25,69.5,NA,102.7142857,104,105.375,-9,155.2857143,155.4,157.2857143,155.6666667,NA,NA,NA,NA,NA
9611,73.5,68,NA,101.7142857,106,103.3333333,115,158,151.2,155.1666667,166,NA,NA,NA,NA,NA
9612,86.5,71.5,NA,106.7142857,107.5,111.4,126,157.7142857,154.8,163.5,165.25,NA,NA,NA,NA,NA
9613,81.75,71.66666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9615,85.75,86,NA,114.6666667,117.75,119.3333333,128,163,164,163,-9,NA,NA,NA,NA,NA
9616,93.5,110.75,NA,116.4285714,119.6666667,129,144,164.1666667,166,165.6666667,170.5,NA,NA,NA,NA,NA
9617,70.75,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9619,77.3333333333,83,NA,109.3333333,113,113,129.3333333,162.5714286,162.8,163,172,NA,NA,NA,NA,NA
9620,89.75,74.33333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9621,92,90.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9622,92,81.66666667,NA,113.8333333,114.4,111.7142857,113.5,162.125,163,160.2,165,NA,NA,NA,NA,NA
9624,79.5,74.33333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9625,91.75,101.5,NA,119.7142857,121.6666667,120.6,127,164.2857143,167.4,167.5,165.6666667,NA,NA,NA,NA,NA
9626,77.3333333333,70.25,NA,115.8571429,111.75,113.8333333,131.5,160,159.8,164.6666667,-9,NA,NA,NA,NA,NA
9627,90.5,88.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9628,78.5,69.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9629,98,74.66666667,NA,114.6666667,112,112.1666667,121,163.75,158.6,164,169.5,NA,NA,NA,NA,NA
9630,84.75,79.5,NA,110.2,110.75,108.25,130,161.8333333,159.8,166.5,167,NA,NA,NA,NA,NA
9631,98.5,140,NA,105.7142857,107.75,104,112.5,156.1428571,159.2,161.8333333,164,NA,NA,NA,NA,NA
9632,92,90.33333333,NA,116,121,115.6666667,-9,163.5714286,165.25,165.8571429,167,NA,NA,NA,NA,NA
9633,88.25,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9634,91,98,NA,119.1666667,122,119.5,137.5,158.1666667,164.6,165.2,167,NA,NA,NA,NA,NA
9635,93.25,84.66666667,NA,107,107.3333333,108,-9,157.4,159,155.1666667,161,NA,NA,NA,NA,NA
9636,109.75,141,NA,114.7142857,115.75,126.6666667,113,161.2857143,163,164.6,-9,NA,NA,NA,NA,NA
9637,81.25,82.5,NA,102.3333333,108.75,100,108.25,153.1428571,145,154.3333333,157.2,NA,NA,NA,NA,NA
9638,88.25,87.66666667,NA,113.5,114.5,120.25,136.5,160,162.8,162,167,NA,NA,NA,NA,NA
9639,78,73.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9640,92.75,80.75,NA,115.7142857,121.6666667,124.75,-9,163.8571429,166.2,167.4,146,NA,NA,NA,NA,NA
9641,82.6666666667,87.66666667,NA,111.3333333,113.6,113,119,163.4285714,160.6,161.1666667,163.5,NA,NA,NA,NA,NA
9642,95.5,86,NA,115.75,114.75,113.6666667,128,164,165.1428571,165.8,165.5,NA,NA,NA,NA,NA
9643,85,79,NA,114,115.6666667,123.5,137.5,161.8333333,158.75,164.6666667,172,NA,NA,NA,NA,NA
9644,76.75,69,NA,107.2857143,108.2,121,137,159.5,160.6,161.75,165,NA,NA,NA,NA,NA
9645,77.5,66.25,NA,111,112.5,121,-9,159.7142857,159,161.4,169.5,NA,NA,NA,NA,NA
9646,62.5,55.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9647,67.75,55,NA,100.6,96.5,92.5,-9,156.6666667,130.6,153.5,162.6,NA,NA,NA,NA,NA
9648,60,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9649,76.25,67.25,NA,105.1428571,104.5,120,-9,146.5714286,138.8333333,152.8571429,167,NA,NA,NA,NA,NA
9651,64,49.66666667,NA,95.5,99.8,119.5,107,141,138,145.5714286,165,NA,NA,NA,NA,NA
9653,59.5,52.5,NA,89,91,95.75,106,134.5,135.75,145.8,164.25,NA,NA,NA,NA,NA
9655,79,71.66666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9656,78.25,89,NA,105.5,106.4,107.5,-9,153,150.8,153.8333333,159,NA,NA,NA,NA,NA
9657,58.5,48,NA,90.71428571,94.5,91.71428571,103.5,135.5714286,129.75,139.5714286,150.75,NA,NA,NA,NA,NA
9658,71.3333333333,66.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9659,71.25,66.66666667,NA,101.6,97.75,109.25,116,149.4285714,148.6666667,151.6,162,NA,NA,NA,NA,NA
9660,53.25,40,NA,89.8,90.66666667,88.8,86,144,130.75,148.4,158.3333333,NA,NA,NA,NA,NA
9661,55.25,42,NA,91.71428571,83.25,89.8,88.33333333,132.375,119.6,119.5714286,150.4,NA,NA,NA,NA,NA
9663,69.75,69.33333333,NA,104.2857143,107.75,107,125.6666667,155.7142857,153.1666667,154.8,165.6666667,NA,NA,NA,NA,NA
9664,85.5,109.6666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9665,85.5,86.66666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9666,86.5,112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9667,89,107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9668,82.5,79.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9669,81,86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9670,105.5,112.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9671,90.5,95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9672,85.3333333333,90.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9673,87.5,99.66666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9676,87.75,89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9677,81.75,110.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9678,69,87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9679,69.25,79.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9680,62.75,59.33333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9681,66.25,92.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9682,77.75,74.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9683,64,71.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9684,84,89.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9685,84.75,89.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9686,84.3333333333,88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9687,88.5,83.33333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9689,67.75,83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
