,rFitness_mhi,rFitness_mhp,rFitness_mli,rFitness_mlp,rFitness_thi,rFitness_thp,rFitness_tli,rFitness_tlp,rSurvival_fruit_mhi,rSurvival_fruit_mhp,rSurvival_fruit_mli,rSurvival_fruit_mlp,rSurvival_fruit_thi,rSurvival_fruit_thp,rSurvival_fruit_tli,rSurvival_fruit_tlp,rSeeds_mhi,rSeeds_mhp,rSeeds_mli,rSeeds_mlp,rSeeds_thi,rSeeds_thp,rSeeds_tli,rSeeds_tlp
WC500p0_2012,0.2059908,0.2434059,0.2754943,0.1040878,0.2147545,0.300632,0.1625972,0.1790235,0.2615826,0.2683315,0.2980692,0.073859,0.2601688,0.2879703,0.1577446,0.2119285,0.1705982,0.2210583,0.05142221,-0.1420743,0.2037442,0.2179653,0.08970759,0.01104864
WCc_2013,0.585762,0.5217276,0.5625486,0.2130154,0.654523,0.648179,0.5058568,0.5131666,0.6129071,0.5794996,0.4955517,0.1854171,0.67132,0.6234807,0.587968,0.4331803,0.5535901,0.600211,0.2261338,-0.1341913,0.6415277,0.5765493,0.81182,0.1178199
WCr_2013,-0.1191773,-0.1827338,-0.1878696,-0.03977203,-0.1977826,-0.2787781,-0.1412729,-0.1495342,-0.1740061,-0.196391,-0.1597722,-0.1515291,-0.2188569,-0.2554316,-0.1517417,-0.1542281,-0.1310223,-0.1761433,-0.3493931,-0.06614432,-0.1774799,-0.2113731,-0.3618921,0.1693336
WCs_2013,0.3930367,0.2942812,0.3452281,0.1697789,0.4014899,0.3743104,0.3482159,0.336578,0.3844576,0.3555351,0.3299135,0.1004584,0.4026794,0.3427673,0.4119883,0.2964702,0.3609499,0.3448021,-0.0423265,-0.1216367,0.4038553,0.3552346,0.5192597,0.2307137
salt_0_mM_NaCl_aLRL_vs_MRL,-0.01445873,-0.001382698,0.137039,0.07764206,-0.01073443,0.02665173,-0.04802842,0.03554784,-0.01036175,-0.02212978,0.01083191,0.09046599,-0.0383832,0.007675126,-0.05600416,0.04467418,-0.0130587,0.009272963,0.03436643,0.05294839,0.01390993,0.00953213,0.009168305,-0.1113592
salt_0_mM_NaCl_Apical,-0.2018358,-0.2117335,-0.3041878,0.03945307,-0.158808,-0.1467768,-0.09158353,-0.1260338,-0.1796081,-0.1883341,-0.2541224,0.03329463,-0.1632769,-0.1615646,-0.06647114,-0.08234987,-0.175035,-0.209271,-0.2753216,0.1712308,-0.1785319,-0.1403794,-0.1897293,0.124465
salt_0_mM_NaCl_Basal,0.2236724,0.2204977,0.1635678,0.06500359,0.2127383,0.272308,0.1453676,0.2315388,0.2194212,0.2349385,0.1879176,0.07566051,0.2365878,0.2637146,0.195862,0.2095711,0.2187107,0.2346973,0.07446697,-0.05301276,0.2177427,0.2218003,0.1993174,-0.07319195
salt_0_mM_NaCl_Branched,-0.3198259,-0.3093857,-0.3839704,-0.08711556,-0.2913345,-0.2794969,-0.2653313,-0.1761275,-0.3045407,-0.3156636,-0.3440606,-0.05787214,-0.3108046,-0.3048172,-0.2763219,-0.1519227,-0.2886045,-0.3142659,-0.21082,0.08414322,-0.2994151,-0.2490853,-0.3724894,0.04717554
salt_0_mM_NaCl_Depth,-0.06835116,-0.0574316,-0.1993528,0.03925855,-0.04080459,-0.07843945,-0.0318169,-0.0580498,-0.06223574,-0.04574676,-0.1714836,0.05679198,-0.05745136,-0.06880152,-0.01986758,0.01963258,-0.06662328,-0.08982119,-0.1874503,0.1144263,-0.06121017,-0.07378707,-0.1661916,0.1358562
salt_0_mM_NaCl_LRD_vs_BZ,-0.0681646,-0.04787582,-0.009263564,-0.02297384,-0.02011777,0.04158639,0.01711776,0.03337029,-0.02779151,-0.04565311,0.02250187,0.02157258,-0.008376416,0.02101755,-0.0007555383,0.01842205,-0.04579869,-0.007885347,-0.05168952,0.009026719,-0.01685258,0.01031285,0.02733544,-0.05783819
salt_0_mM_NaCl_LRD_vs_MR,-0.1347908,-0.1021516,-0.008322293,-0.08313947,-0.08964201,-0.06877678,-0.09285962,0.01262109,-0.1046586,-0.119544,-0.0492468,-0.02271781,-0.09627183,-0.08756171,-0.1257824,0.01138664,-0.1086045,-0.07355321,-0.04023194,-0.05159502,-0.08225893,-0.06451577,-0.08679637,-0.09422159
salt_0_mM_NaCl_LRL_vs_MRL,-0.1964483,-0.1686381,0.006628627,-0.01279439,-0.1836819,-0.1446073,-0.2131304,-0.06829435,-0.1866424,-0.193168,-0.1515673,0.03477479,-0.2247628,-0.1702193,-0.2326709,-0.04309255,-0.1761792,-0.1678643,-0.02317763,0.02992333,-0.1548134,-0.1453223,-0.1786988,-0.1399634
salt_0_mM_NaCl_LRL_vs_noLR,-0.1855092,-0.196637,-0.05614948,0.07762148,-0.2123934,-0.1493956,-0.1948816,-0.103591,-0.1886585,-0.2101903,-0.1909908,0.08650632,-0.2495403,-0.1806851,-0.2010025,-0.06295633,-0.1787704,-0.1983689,-0.06192208,0.1448456,-0.1798116,-0.150999,-0.2048756,-0.05255536
salt_0_mM_NaCl_LRL,-0.3757043,-0.3601796,-0.2598834,-0.08054489,-0.3828418,-0.3364876,-0.3404816,-0.2219924,-0.3724423,-0.3728673,-0.344279,-0.05452394,-0.4148156,-0.3574097,-0.353162,-0.1827701,-0.3432018,-0.3782136,-0.127381,0.06152849,-0.3633003,-0.3222765,-0.368843,-0.01982149
salt_0_mM_NaCl_MRL_vs_TRS,0.2103652,0.1950057,0.07367479,0.01416385,0.2039173,0.1557185,0.1996272,0.08582473,0.2012907,0.2166532,0.170684,-0.03364962,0.236068,0.1829059,0.221309,0.06262077,0.1926521,0.1905638,0.06127008,-0.05901152,0.1828126,0.158928,0.2360126,0.04776023
salt_0_mM_NaCl_MRL,-0.2474397,-0.2443788,-0.3578038,-0.04757403,-0.2187777,-0.2333535,-0.1972506,-0.1876626,-0.2418843,-0.2350106,-0.3165926,-0.04396145,-0.2317307,-0.2411934,-0.1771052,-0.1432316,-0.2222366,-0.2672381,-0.2411684,0.0819089,-0.2432712,-0.2108941,-0.285888,0.111466
salt_0_mM_NaCl_MRVA,-0.3264148,-0.351618,-0.3142374,-0.2608662,-0.3211391,-0.2958649,-0.3361517,-0.2063944,-0.3329289,-0.3534068,-0.2973419,-0.2898464,-0.3048408,-0.3215971,-0.314994,-0.3289502,-0.2786261,-0.3232403,-0.1489967,-0.1906111,-0.3382328,-0.2437674,-0.2497556,-0.1048197
salt_0_mM_NaCl_MRVL,-0.1547522,-0.148719,-0.2814649,-0.009440403,-0.1250379,-0.1566865,-0.1107166,-0.123148,-0.1492213,-0.1384713,-0.2541471,0.003563295,-0.1414958,-0.1552762,-0.09432957,-0.06099323,-0.142878,-0.1767072,-0.2227719,0.09585786,-0.148831,-0.1397038,-0.2143386,0.1226532
salt_0_mM_NaCl_noLRpMR,-0.3382663,-0.3127802,-0.3480284,-0.1279674,-0.2993547,-0.2704575,-0.2408351,-0.1639486,-0.3050558,-0.3114428,-0.3158937,-0.07481148,-0.2998025,-0.2869558,-0.2517913,-0.1375701,-0.2997663,-0.3118154,-0.22196,0.0252739,-0.3086399,-0.2571019,-0.3484073,0.06315461
salt_0_mM_NaCl_PC1,0.2894599,0.2621973,0.2405368,0.07484116,0.2495086,0.2373031,0.2378429,0.1442179,0.2665823,0.2801345,0.2800323,0.003859478,0.282866,0.2602581,0.2540368,0.1005571,0.2645695,0.2681881,0.1318947,-0.08066833,0.2519182,0.2245148,0.3097824,0.005067168
salt_0_mM_NaCl_PC2,0.03709986,0.05463986,0.2024942,-0.00541996,0.00921983,0.05523714,-0.01766413,0.05442251,0.03214426,0.02326132,0.1218161,0.02524585,0.005952602,0.03967787,-0.05059476,0.03148721,0.03063361,0.06706364,0.168372,-0.04439923,0.03745337,0.03940392,0.07290489,-0.1327325
salt_0_mM_NaCl_PC3,-0.1859732,-0.1948915,-0.001483854,0.03899086,-0.173494,-0.09418764,-0.1300926,-0.06457527,-0.1684548,-0.196551,-0.09751603,0.03831084,-0.191788,-0.1254066,-0.1243554,-0.08583078,-0.1587579,-0.1619467,-0.03982029,0.09461681,-0.1484278,-0.1081893,-0.09500497,-0.0842765
salt_0_mM_NaCl_Straightness,0.6533834,0.6755854,0.5374914,0.2501999,0.6661992,0.5378639,0.6165387,0.4639229,0.6547785,0.6863696,0.4309774,0.3133832,0.6431567,0.598043,0.5999607,0.5877253,0.5628843,0.6375469,0.1046767,0.07943766,0.6690609,0.5097533,0.4875906,0.09125619
salt_0_mM_NaCl_TRS,-0.3659067,-0.3543408,-0.3457012,-0.07572926,-0.3563066,-0.333538,-0.318212,-0.2367708,-0.3610395,-0.3579045,-0.3798758,-0.05709663,-0.3834257,-0.3509679,-0.3164243,-0.1893442,-0.3323681,-0.3773528,-0.2020841,0.0804558,-0.355811,-0.3131985,-0.3805406,0.04247064
salt_125_mM_NaCl_aLRL_vs_MRL,0.02618349,0.01410732,0.1378891,0.007469832,0.03585362,0.08634124,0.04566756,0.06771142,0.04741757,0.00473748,0.03430483,0.01132252,0.03794579,0.09335585,0.06277266,0.09094754,0.02583468,0.0448358,0.1519321,-0.08228746,0.04948758,0.04169453,0.08053603,0.03576556
salt_125_mM_NaCl_Apical,-0.06177045,-0.1189637,-0.08864754,-0.04325527,-0.06149647,-0.04534568,-0.10311,-0.1545342,-0.07472768,-0.1112583,-0.1100759,-0.06321287,-0.07929353,-0.07908413,-0.1113299,-0.1497803,-0.0697231,-0.08970275,-0.08416953,-0.02500004,-0.08146168,-0.05196071,-0.391518,-0.08347458
salt_125_mM_NaCl_Basal,0.1202515,0.09491938,0.05235818,-0.08205947,0.09870251,0.05496354,0.08283452,0.08877302,0.1063169,0.1044267,0.02388876,0.0220669,0.08188735,0.07096269,0.09383166,0.05001828,0.1015416,0.09370565,-0.03557955,0.03279789,0.1161604,0.08247357,0.2157462,0.02167983
salt_125_mM_NaCl_Branched,-0.2628561,-0.2821436,-0.3208579,0.01314463,-0.2575104,-0.230101,-0.2479599,-0.3022603,-0.2738818,-0.2741872,-0.3169816,-0.0003731796,-0.2792541,-0.2607492,-0.2422745,-0.2406661,-0.2483048,-0.3032912,-0.1867543,0.1332278,-0.2756358,-0.2311045,-0.2426636,0.07581488
salt_125_mM_NaCl_Depth,-0.1471311,-0.1759196,-0.2705439,-0.05147273,-0.140015,-0.120233,-0.1601317,-0.1981049,-0.1707,-0.1725596,-0.2601131,-0.0482344,-0.177938,-0.1610109,-0.1593188,-0.1390474,-0.1462143,-0.1896407,-0.177605,0.01227053,-0.159338,-0.1289737,-0.2951907,0.06697935
salt_125_mM_NaCl_LRD_vs_BZ,-0.02690474,-0.059839,-0.006289401,0.005601791,0.008214584,0.04419885,-0.02142728,0.1779902,-0.03646161,-0.06022149,0.02459841,0.03260524,-0.0290432,0.03836589,-0.02167202,0.113326,-0.008589064,-0.01711543,0.1597819,0.06024315,0.02328868,-0.01089695,0.1839768,-0.1523112
salt_125_mM_NaCl_LRD_vs_MR,-0.1465148,-0.1822562,-0.1261881,0.02248669,-0.1526598,-0.1278264,-0.1332143,-0.06185271,-0.1674605,-0.1942355,-0.137022,-0.003011398,-0.1805314,-0.1278431,-0.1475754,-0.02857363,-0.1349422,-0.1673202,0.02145092,0.07730458,-0.1470637,-0.1595682,-0.01478991,0.003034868
salt_125_mM_NaCl_LRL_vs_MRL,-0.08787835,-0.1045279,-0.1484754,0.0533789,-0.1315541,-0.06216992,-0.05533436,0.005612229,-0.1213035,-0.1253999,-0.1643915,0.06860823,-0.1451387,-0.07634434,-0.07833529,0.009961531,-0.08684493,-0.1234763,0.002776177,0.03970444,-0.1192503,-0.1047034,-0.02822765,0.06342934
salt_125_mM_NaCl_LRL_vs_noLR,-0.01699335,-0.03422044,0.02846984,0.03085662,-0.0275136,0.03879238,-0.0002977774,0.02459409,-0.01925926,-0.04691405,-0.05361926,0.04194981,-0.03566587,0.03204298,0.003193217,0.04619129,-0.01954294,-0.02533412,0.09453985,-0.02966189,-0.01662868,-0.01078559,-0.01263172,0.07640057
salt_125_mM_NaCl_LRL,-0.1426928,-0.1611401,-0.2305704,0.03657189,-0.1934588,-0.1119846,-0.1118445,-0.08840437,-0.1845933,-0.1747131,-0.2313205,0.04838565,-0.2040615,-0.1305338,-0.1361351,-0.06036533,-0.13813,-0.1918793,-0.07625643,0.06229551,-0.1901922,-0.1596517,-0.1741918,0.08069193
salt_125_mM_NaCl_MRL_vs_TRS,0.0757584,0.1103584,0.1400598,-0.04997327,0.09874307,0.03908931,0.09423169,0.01725672,0.1080741,0.125152,0.1377264,-0.02385724,0.1331366,0.0544811,0.09496968,-0.008755881,0.08019426,0.1203773,-0.03943267,-0.02998137,0.0925127,0.09522146,0.04897128,-0.03626207
salt_125_mM_NaCl_MRL,-0.2018283,-0.2256983,-0.2966667,-0.05226293,-0.1983505,-0.1704631,-0.2050563,-0.2564728,-0.2243888,-0.220149,-0.2999412,-0.06567749,-0.2238841,-0.2100289,-0.2000599,-0.2048861,-0.1891318,-0.2399111,-0.192075,0.02749489,-0.2185634,-0.17187,-0.3142608,0.04821499
salt_125_mM_NaCl_MRVA,0.3107131,0.2690915,0.2738827,0.1109976,0.3105629,0.2868009,0.2421077,0.2323168,0.3135632,0.2585628,0.2510028,0.1658998,0.2775317,0.2794774,0.240385,0.193155,0.2528493,0.2937982,0.1103743,0.098675,0.3185523,0.2693153,0.1332772,0.07936052
salt_125_mM_NaCl_MRVL,-0.1668752,-0.1918455,-0.2815426,-0.05601062,-0.15943,-0.1360172,-0.1721125,-0.2193222,-0.1882206,-0.187131,-0.2753879,-0.05782666,-0.190768,-0.1778562,-0.1686481,-0.162533,-0.1611638,-0.2058781,-0.1831006,0.007453427,-0.1802206,-0.1413788,-0.2993535,0.06336652
salt_125_mM_NaCl_noLRpMR,-0.2730311,-0.3094239,-0.2992931,-0.0461773,-0.2767068,-0.2271612,-0.2611959,-0.242413,-0.3014896,-0.311496,-0.3059163,-0.07935733,-0.3069775,-0.2406683,-0.2682798,-0.1806842,-0.2507272,-0.3098733,-0.1132786,0.04701247,-0.2875519,-0.2701451,-0.263983,0.05781753
salt_125_mM_NaCl_PC1,0.1904127,0.2150455,0.2390499,-0.002423101,0.1886879,0.1362102,0.1722963,0.1309994,0.210764,0.2328679,0.2399105,-0.00258006,0.2237023,0.1663359,0.1802874,0.07867766,0.184477,0.2211477,0.014382,-0.05396711,0.1990004,0.1771404,0.1529848,-0.01337545
salt_125_mM_NaCl_PC2,-0.06369402,-0.06888745,0.0008325792,0.06010482,-0.0743995,-0.03521782,-0.02867744,0.05455392,-0.06823588,-0.08099269,-0.02571837,0.0418515,-0.07810441,-0.02122699,-0.0298982,0.05695863,-0.05155286,-0.06473527,0.1319111,0.0406853,-0.05523437,-0.06846022,0.1949183,-0.003106012
salt_125_mM_NaCl_PC3,0.1357359,0.1134582,0.1846969,0.0190076,0.1243648,0.176833,0.1133771,0.1618971,0.1403899,0.09724112,0.1064081,0.04143052,0.1253013,0.1790074,0.1208526,0.1479369,0.1192867,0.1471629,0.1514971,-0.07699502,0.1381205,0.1244371,0.004807241,-0.02436781
salt_125_mM_NaCl_Straightness,0.2779022,0.295523,0.1543903,-0.0165764,0.2888736,0.2495455,0.2427046,0.3293201,0.2817166,0.2818402,0.2439136,0.0679917,0.266738,0.2496915,0.2329593,0.339499,0.2278483,0.2778606,0.07471923,-0.1443546,0.2844417,0.2258547,0.1719046,0.1368658
salt_125_mM_NaCl_TRS,-0.2040439,-0.2293372,-0.3153165,0.001503237,-0.2398663,-0.1660277,-0.1828207,-0.1906096,-0.2460318,-0.2366585,-0.3174702,0.00368264,-0.2601742,-0.1990626,-0.1983334,-0.1446893,-0.1944701,-0.2589985,-0.150177,0.05947197,-0.2473247,-0.2019455,-0.2822406,0.08318914
salt_75_mM_NaCl_aLRL_vs_MRL,-0.1313476,-0.1508851,-0.1262292,-0.1133738,-0.1647073,-0.08754706,-0.07660751,-0.003076096,-0.1752717,-0.1986612,-0.1103276,-0.1470699,-0.1945148,-0.09171637,-0.08537782,-0.04199034,-0.1057929,-0.1285348,0.07732155,-0.1027723,-0.1411423,-0.1368608,-0.02394902,-0.05180869
salt_75_mM_NaCl_Apical,0.4405218,0.4213165,0.1223618,0.2733057,0.4474417,0.4022033,0.4420721,0.3260484,0.4539669,0.4404351,0.2504521,0.2146358,0.4716104,0.4363612,0.4456704,0.356342,0.3975171,0.4422848,-0.02400867,0.06649464,0.441996,0.3813644,0.07384379,0.2616679
salt_75_mM_NaCl_Basal,0.1270822,0.1445111,0.06803617,0.03792467,0.1260761,0.1381876,0.009909666,0.1216209,0.1078795,0.1536584,0.1641079,0.04233336,0.1207844,0.1546459,0.02946005,0.06641733,0.1137167,0.1090132,0.01212568,-0.009951893,0.117926,0.08511974,0.1046975,0.1493881
salt_75_mM_NaCl_Branched,-0.1316839,-0.1381266,-0.2191442,0.03036777,-0.08780027,-0.1202084,-0.1147054,-0.136613,-0.1194556,-0.1359528,-0.2093988,0.01373578,-0.1080744,-0.1452405,-0.1206723,-0.1510517,-0.1216528,-0.1338804,-0.1406792,0.06517197,-0.1125523,-0.08818176,-0.2288403,0.09323223
salt_75_mM_NaCl_Depth,0.1786509,0.1765681,-0.07611831,0.1116436,0.2255185,0.1441664,0.1297986,0.06182132,0.1821252,0.1846595,-0.003206026,0.08479787,0.2028008,0.1432143,0.1318551,0.05793186,0.1484137,0.1625798,-0.08191185,-0.0004298673,0.1916845,0.1550018,-0.09838857,0.2138402
salt_75_mM_NaCl_LRD_vs_BZ,0.01579932,-0.01449693,0.1396163,-0.06901268,0.0124158,0.07828323,0.05295766,-0.009229695,0.03798252,-0.01912316,0.1187749,-0.06756537,0.04844682,0.05898915,0.02590566,0.01351595,0.009514532,0.03782002,0.1209958,-0.05597964,0.0006393134,0.04804604,-0.1100118,-0.00705243
salt_75_mM_NaCl_LRD_vs_MR,-0.1904548,-0.2001148,0.001411257,-0.1495009,-0.171765,-0.1041845,-0.2063311,-0.1980604,-0.1793156,-0.2070162,-0.1070575,-0.1316657,-0.1743092,-0.1399331,-0.2060673,-0.167934,-0.1668596,-0.1734402,0.0240475,-0.06481998,-0.1804627,-0.1266412,-0.1889988,-0.1932685
salt_75_mM_NaCl_LRL_vs_MRL,-0.12289,-0.1514386,-0.1901132,-0.006359928,-0.1392355,-0.03076171,-0.1239046,-0.1115936,-0.1414396,-0.1688261,-0.127697,-0.007008512,-0.1639824,-0.06795585,-0.1181099,-0.07686293,-0.1206318,-0.1510571,-0.008240909,0.1059692,-0.1355503,-0.0914473,-0.1219877,-0.01045797
salt_75_mM_NaCl_LRL_vs_noLR,0.0289979,-0.0005498871,-0.1256273,0.05827721,0.001690952,0.07909404,0.05877107,0.07732345,-0.01151323,-0.03873904,-0.03650625,0.02971507,-0.03455863,0.06574352,0.05647652,0.06320234,0.02511231,0.009746058,0.02482804,0.05951473,0.01802162,0.01283128,0.01151806,0.08383777
salt_75_mM_NaCl_LRL,-0.1770886,-0.1931919,-0.2932754,0.009712376,-0.1742776,-0.09644798,-0.1683625,-0.1607942,-0.194932,-0.2056705,-0.2056812,-0.01417737,-0.2039314,-0.1274745,-0.1599258,-0.1456991,-0.1690807,-0.2109154,-0.0735626,0.1180223,-0.1865365,-0.1439942,-0.2256336,0.08817461
salt_75_mM_NaCl_MRL_vs_TRS,0.09514367,0.1251498,0.1546336,-0.01754409,0.09977935,0.002196208,0.07718316,0.1087234,0.1083616,0.1393192,0.09454346,-0.007517958,0.122082,0.04241528,0.07372186,0.08561814,0.08817294,0.1115166,0.02385954,-0.09664657,0.09717296,0.05140057,0.1597983,0.01425236
salt_75_mM_NaCl_MRL,0.1293604,0.1135487,-0.1112591,0.1394818,0.1643033,0.1004191,0.0978231,0.02375338,0.1317843,0.1240808,-0.01651907,0.09669284,0.1526065,0.1012095,0.09793104,0.0175641,0.1105618,0.1125314,-0.1081041,0.05218998,0.1349551,0.1133437,-0.1263534,0.2262917
salt_75_mM_NaCl_MRVA,0.4334479,0.4210263,0.2028189,0.1009976,0.4570357,0.3903685,0.3725165,0.3777092,0.4398728,0.4126831,0.1885091,0.1806806,0.4444978,0.4023774,0.3829555,0.418288,0.367398,0.4333517,-0.02827238,-0.07847693,0.4392945,0.3518435,0.1263401,0.266314
salt_75_mM_NaCl_MRVL,0.158954,0.1501062,-0.09347577,0.1238667,0.201112,0.1239481,0.1207807,0.04908354,0.1591275,0.1583138,-0.007638753,0.08644041,0.1803687,0.1241629,0.1221605,0.04372125,0.1340277,0.1412479,-0.08684982,0.01934003,0.1694028,0.1367888,-0.09741654,0.2194553
salt_75_mM_NaCl_noLRpMR,-0.1057351,-0.1273744,-0.1442026,-0.05860477,-0.07943996,-0.04750212,-0.1034225,-0.1678768,-0.0942301,-0.1205865,-0.1434112,-0.06792049,-0.07726458,-0.07764881,-0.09948794,-0.1503966,-0.09867856,-0.1120426,-0.05056434,-0.03654429,-0.1086378,-0.06228035,-0.2798617,0.04633671
salt_75_mM_NaCl_PC1,0.1024573,0.1343927,0.1951,0.002915969,0.06387868,0.03224759,0.08781218,0.108458,0.1005827,0.1388227,0.1341184,0.02430569,0.09815682,0.06329338,0.08743393,0.1109423,0.09476027,0.1127252,0.03804668,-0.01406983,0.07868019,0.05699793,0.2259399,-0.03771899
salt_75_mM_NaCl_PC2,-0.3034963,-0.3186875,-0.06333413,-0.1555207,-0.3325245,-0.2087388,-0.2574305,-0.2074688,-0.3161583,-0.3357385,-0.1282518,-0.1363464,-0.3398748,-0.2401148,-0.2656853,-0.210789,-0.2618189,-0.2989213,0.0599744,0.003642538,-0.3055564,-0.2404308,-0.08138078,-0.2122651
salt_75_mM_NaCl_PC3,0.06069919,0.03339523,-0.06524481,0.02393984,0.02271511,0.1119978,0.1023524,0.1402027,0.02520894,-0.0007521474,0.03681695,-0.01143114,0.004590908,0.1144887,0.09891003,0.1263085,0.05850211,0.05121101,0.07688968,-0.01272003,0.04656671,0.03494775,0.04610067,0.06676951
salt_75_mM_NaCl_Straightness,0.1893862,0.2337999,0.03554502,-0.03215378,0.2328335,0.1399749,0.1386507,0.1228316,0.1819248,0.2168934,0.02193498,-0.0132742,0.1881492,0.1410982,0.1503704,0.1338288,0.1397367,0.1779453,0.06828118,-0.1267628,0.2018392,0.1385891,0.09725807,0.06817389
salt_75_mM_NaCl_TRS,-0.1192934,-0.1374305,-0.2836033,0.0452894,-0.10762,-0.0570497,-0.1200669,-0.1330872,-0.1341182,-0.145462,-0.1826382,0.01327222,-0.136414,-0.08373256,-0.112726,-0.1216398,-0.117322,-0.153061,-0.09233617,0.1160904,-0.1260033,-0.09484316,-0.2289658,0.1362432
RR_stained_mucilage_area,0.02606345,-0.01072928,0.02205693,0.1998605,-0.02074191,0.01018236,0.02978,0.05857331,0.03246923,0.04006077,-0.05060349,0.1981927,0.01449791,0.02451581,0.05589136,0.0652358,0.0122106,-0.03346175,-0.1225209,0.2261047,-0.01441413,0.0001844876,0.1693621,0.02908858
Fruit_number,-0.03652201,-0.04023659,-0.00685219,-0.1028254,-0.01779135,-0.07271367,-0.1163172,-0.0601124,-0.1006705,-0.0980108,-0.04156234,-0.07676516,-0.07195048,-0.1164441,-0.1119324,-0.06776472,-0.03821475,-0.04640896,0.03041975,-0.0942992,-0.05016329,-0.02815604,-0.113494,-0.05316658
Growth_rate,0.02032693,0.03914617,-0.08997455,-0.07299647,-0.01450857,-0.02303251,-0.01073021,0.03533894,0.09182915,0.1003136,-0.1054742,-0.1343291,0.06262564,0.04697312,-0.03218739,0.05148734,0.009042119,0.01834179,-0.04281037,-0.1909188,0.00171034,-0.1004365,-0.01685707,-0.04919432
RGR,-0.03598433,-0.08117613,-0.05463492,-0.1324748,-0.04352883,-0.02879731,-0.02726651,-0.1409974,-0.09045694,-0.09972559,-0.0915621,-0.03316914,-0.07753895,-0.103554,-0.02377562,-0.154292,-0.03806432,-0.06889736,-0.09254538,0.004500344,-0.05839729,-0.02749484,-0.02068098,-0.112706
rosette_DM,0.003556275,0.02094116,-0.1302423,-0.06229221,-0.0288086,-0.0318887,-0.01448409,0.02650455,0.09100025,0.08741495,-0.1247812,-0.1074189,0.05422687,0.04251077,-0.02285927,0.05291757,-0.01077524,0.002853408,-0.08413059,-0.1570375,-0.01288629,-0.09445867,-0.03536958,-0.01226741
ABA_96h_low_water_potential,-0.07512076,-0.07834974,-0.1149583,-0.2743374,-0.02585411,-0.1085979,-0.2035272,-0.1181566,-0.06232679,-0.09955547,-0.1306234,-0.1977193,-0.03494836,-0.1021775,-0.1355017,-0.1298737,-0.07305853,-0.04907564,0.009173695,-0.1877523,-0.06152659,-0.05619458,-0.06295435,-0.01697315
Oviposition_rate_eggs_female,0.2559046,0.2679948,0.2343712,0.1030966,0.251919,0.2058996,0.1411714,0.2278625,0.253511,0.274665,0.2259443,0.03387759,0.2731559,0.2482371,0.1226617,0.1829273,0.228061,0.2609882,0.1861058,-0.09988932,0.2350842,0.1916809,0.09020679,-0.009402836
Survival,-0.06738422,-0.04194617,-0.06281234,-0.03542616,-0.04931113,-0.02908709,-0.1989841,-0.05925996,-0.07348355,-0.06201585,0.03334807,-0.1179719,-0.05262662,0.001059487,-0.1787572,-0.1011802,-0.04869321,-0.03357172,0.04695427,-0.1952757,-0.0574732,-0.08148144,0.005452877,-0.08072489
A0,0.1890392,0.1326861,0.07233843,0.01955503,0.1478274,0.1209408,0.2328377,0.2213232,0.172349,0.1378192,0.1406567,0.06745191,0.1504308,0.1095839,0.2102154,0.2257275,0.1645152,0.1550139,0.0836644,0.05524938,0.1700205,0.1629112,0.07307402,0.05980422
drought_A0,0.3218359,0.3404216,0.1640775,0.1511888,0.3181333,0.2773222,0.255356,0.4076275,0.3332937,0.3060073,0.2254335,0.2064401,0.2952447,0.2905892,0.2836369,0.3686687,0.2753052,0.3573551,0.08931869,0.1461268,0.3482896,0.2849496,0.2289803,-0.02667291
drought_Fresh_Weight_28,0.2710968,0.3168361,0.1938217,0.1181192,0.2795488,0.2306684,0.1888776,0.3114394,0.2614146,0.2813796,0.1727168,0.1707923,0.2396955,0.2364453,0.2036571,0.2677475,0.2335419,0.2966152,0.2388899,0.05380893,0.2949856,0.2247058,0.2574556,0.06359671
drought_projected_leaf_area_day_11,0.06074575,0.09121891,0.07385815,0.06694494,0.05062483,0.02872018,0.07934463,0.05589577,0.05524713,0.0881135,0.06278114,0.1435084,0.02035206,0.03195919,0.07102122,0.04804925,0.04592034,0.04804041,0.2666228,0.1349064,0.07769982,0.04139719,0.2512369,0.07172784
drought_projected_leaf_area_day_14,0.1597028,0.2287322,0.1351494,0.09609755,0.1473767,0.1782488,0.1767621,0.2247476,0.1800085,0.2047781,0.09582586,0.1714969,0.1518035,0.1971009,0.1705746,0.202594,0.1381506,0.2057296,0.1795712,0.1219578,0.1787141,0.1474909,0.249328,0.02810305
drought_projected_leaf_area_day_16,0.3543312,0.3478467,0.2120198,0.1359185,0.3430286,0.2962446,0.2397883,0.3683679,0.3455676,0.3218812,0.224009,0.1862947,0.2948506,0.303185,0.2452727,0.3483817,0.3001972,0.3598539,0.2223677,0.06579094,0.3769408,0.2875595,0.2213864,0.1203722
