perc_miss	id
0.04186795491143317	9598
0.03864734299516908	9599
0.042404723564143855	9600
0.03972088030059045	9601
0.04455179817498658	9602
0.02254428341384863	9606
0.013955984970477724	9607
0.001610305958132045	9608
0.02844873859366613	9609
0.027911969940955447	9610
0.02844873859366613	9611
0.03274288781535158	9612
0.011808910359634998	9613
0.02844873859366613	9615
0.01825013419216318	9616
0.001610305958132045	9617
0.0322061191626409	9619
0.013955984970477724	9620
0.001610305958132045	9621
0.01878690284487386	9622
0.011808910359634998	9624
0.03274288781535158	9625
0.027911969940955447	9626
0.001610305958132045	9627
0.013955984970477724	9628
0.02308105206655931	9629
0.01878690284487386	9630
0.01878690284487386	9631
0.02147074610842727	9632
0.011808910359634998	9633
0.02200751476113795	9634
0.027375201288244767	9635
0.027911969940955447	9636
0.03274288781535158	9637
0.028985507246376812	9638
0.011808910359634998	9639
0.02147074610842727	9640
0.01878690284487386	9641
0.01825013419216318	9642
0.03274288781535158	9643
0.027375201288244767	9644
0.027911969940955447	9645
0.001610305958132045	9646
0.017713365539452495	9647
0.001610305958132045	9648
0.031132581857219538	9649
0.028985507246376812	9651
0.03274288781535158	9653
0.013955984970477724	9655
0.017176596886741814	9656
0.0322061191626409	9657
0.011808910359634998	9658
0.0322061191626409	9659
0.028985507246376812	9660
0.01878690284487386	9661
0.028985507246376812	9663
0.001610305958132045	9664
0.003757380568974772	9665
0.001610305958132045	9666
0.001610305958132045	9667
0.011808910359634998	9668
0.003757380568974772	9669
0.001610305958132045	9670
0.001610305958132045	9671
0.001610305958132045	9672
0.001610305958132045	9673
0.001610305958132045	9676
0.001610305958132045	9677
0.001610305958132045	9678
0.001610305958132045	9679
0.001610305958132045	9680
0.001610305958132045	9681
0.001610305958132045	9682
0.001610305958132045	9683
0.001610305958132045	9684
0.001610305958132045	9685
0.001610305958132045	9686
0.001610305958132045	9687
0.001610305958132045	9689
0.001610305958132045	9690
0.001610305958132045	9691
0.001610305958132045	9692
0.001610305958132045	9693
0.001610305958132045	9694
0.001610305958132045	9695
0.001610305958132045	9696
0.0322061191626409	9697
0.02200751476113795	9698
0.03166935050993022	9699
0.001610305958132045	9700
0.01825013419216318	9701
0.001610305958132045	9703
0.003757380568974772	9704
0.017713365539452495	9705
0.027375201288244767	9706
0.01878690284487386	9707
0.01878690284487386	9708
0.001610305958132045	9709
0.001610305958132045	9710
0.001610305958132045	9711
0.003757380568974772	9712
0.03166935050993022	9713
0.027375201288244767	9714
0.020933977455716585	9716
0.01878690284487386	9717
0.027911969940955447	9718
0.030595813204508857	9719
0.017713365539452495	9720
0.013955984970477724	9721
0.01878690284487386	9722
0.03274288781535158	9723
0.028985507246376812	9725
0.03274288781535158	9726
0.003757380568974772	9727
0.011808910359634998	9728
0.001610305958132045	9729
0.013955984970477724	9730
0.001610305958132045	9731
0.016639828234031134	9732
0.003757380568974772	9733
0.001610305958132045	9735
0.020933977455716585	9736
0.020397208803005905	9737
0.017176596886741814	9738
0.020933977455716585	9739
0.02147074610842727	9741
0.02147074610842727	9743
0.027911969940955447	9744
0.003757380568974772	9745
0.017713365539452495	9747
0.03166935050993022	9748
0.031132581857219538	9749
0.017176596886741814	9754
0.01878690284487386	9755
0.003757380568974772	9756
0.003757380568974772	9757
0.03327965646806227	9758
0.0322061191626409	9759
0.01878690284487386	9761
0.028985507246376812	9762
0.02844873859366613	9764
0.031132581857219538	9766
0.003757380568974772	9768
0.020933977455716585	9769
0.013955984970477724	9770
0.027911969940955447	9771
0.020933977455716585	9772
0.03166935050993022	9774
0.03166935050993022	9775
0.01610305958132045	9776
0.027375201288244767	9777
0.01610305958132045	9778
0.0322061191626409	9779
0.001610305958132045	9780
0.0322061191626409	9781
0.030059044551798177	9782
0.001610305958132045	9783
0.03274288781535158	9784
0.013955984970477724	9785
0.011808910359634998	9786
