paper	phenotype	numaccessions	phenotypecategory	stressstrategy	1	2	3	4	5	6
Bergelson_Horton_NatCommun_2014_PID_25382143	ITS_OTU2054_2055	145	Microbiome	NA	0.9930803	0.3304807	0.3669053	0	0.0008565134	1
Bergelson_Horton_NatCommun_2014_PID_25382143	ITS_OTU2081_2082	145	Microbiome	NA	0.9898139	0.5009159	0.6046849	0	0.0008468319	1
Bergelson_Horton_NatCommun_2014_PID_25382143	ITS_OTU2082_2083	145	Microbiome	NA	0.9834521	0.5504454	0.994284	0	4.313995e-05	1
Bergelson_Horton_NatCommun_2014_PID_25382143	ITS_OTU2103_2104	145	Microbiome	NA	0.9900211	0.1023982	0.4669171	0	0.000278396	2
Bergelson_Horton_NatCommun_2014_PID_25382143	ITS_OTU2109_2110	145	Microbiome	NA	0.9991849	0.9830359	0.578591	0	0.0008090189	2
Bergelson_Horton_NatCommun_2014_PID_25382143	ITS_OTU2128_2129	145	Microbiome	NA	0.9944669	0.1525876	0.6046662	0	3.04685e-05	1
Bergelson_Horton_NatCommun_2014_PID_25382143	ITS_OTU2129_2130	145	Microbiome	NA	0.9966	0.7210853	0.9761332	0	5.409023e-05	2
Bergelson_Horton_NatCommun_2014_PID_25382143	ITS_OTU2154_2155	145	Microbiome	NA	0.9794483	0.2976089	0.8597608	0	0.001071486	1
Bergelson_Horton_NatCommun_2014_PID_25382143	ITS_OTU2179_2180	145	Microbiome	NA	0.9974435	0.6501124	0.3277867	0	2.923079e-05	2
Bergelson_Horton_NatCommun_2014_PID_25382143	ITS_OTU2243_2244	145	Microbiome	NA	0.9672519	0.126032	0.9983971	0	0.000219149	1
Bergelson_Horton_NatCommun_2014_PID_25382143	ITS_OTU2349_2350	145	Microbiome	NA	0.9980935	0.9889785	0.6526182	0	1.088676e-05	1
Bergelson_Horton_NatCommun_2014_PID_25382143	ITS_OTU2419_2420	145	Microbiome	NA	0.9931587	0.1014269	0.8742762	0	0.0003592317	1
Bergelson_Horton_NatCommun_2014_PID_25382143	ITS_OTU2460_2461	145	Microbiome	NA	0.9965549	0.1922339	0.03478549	0	5.104145e-05	1
Bergelson_Horton_NatCommun_2014_PID_25382143	ITS_OTU2678_2679	145	Microbiome	NA	0.9859531	0.3829338	0.9925665	0	0.0004463961	2
Bergelson_Horton_NatCommun_2014_PID_25382143	ITS_OTU2761_2762	145	Microbiome	NA	0.8340883	0.1272182	0.9782638	0	9.039032e-06	1
Bergelson_Horton_NatCommun_2014_PID_25382143	ITS_OTU2877_2878	145	Microbiome	NA	0.9854294	0.3751654	0.9949077	0	0.0006225466	1
Bergelson_Horton_NatCommun_2014_PID_25382143	ITS_OTU2911_2912	145	Microbiome	NA	0.9990463	0.9986478	0.4993254	0	2.908999e-05	2
Bergelson_Horton_NatCommun_2014_PID_25382143	ITS_OTU2934_2935	145	Microbiome	NA	0.9992761	0.9977126	0.5923186	0	2.264187e-05	2
Bergelson_Horton_NatCommun_2014_PID_25382143	ITS_OTU3025_3026	145	Microbiome	NA	0.9977234	0.4417873	0.911719	0	9.655819e-06	1
Bergelson_Horton_NatCommun_2014_PID_25382143	ITS_OTU3029_3030	145	Microbiome	NA	0.9943193	0.250028	0.9642146	0	0.0003913765	2
Bergelson_Horton_NatCommun_2014_PID_25382143	ITS_OTU3043_3044	145	Microbiome	NA	0.9989306	0.1667813	0.5700049	0	0.001215815	1
Bergelson_Horton_NatCommun_2014_PID_25382143	ITS_OTU3185_3186	145	Microbiome	NA	0.9866932	0.6180371	0.9961416	0	0.0002188308	2
Bergelson_Horton_NatCommun_2014_PID_25382143	ITS_OTU3313_3313	145	Microbiome	NA	0.9886655	0.4450704	0.5986806	0	0.0008459477	2
Bergelson_Horton_NatCommun_2014_PID_25382143	ITS_OTU3327_3327	145	Microbiome	NA	0.918938	0.3324301	0.9992685	0	1.146106e-05	1
Bergelson_Horton_NatCommun_2014_PID_25382143	ITS_OTU3376_3376	145	Microbiome	NA	0.9892978	0.6375	0.6730213	0	0.001664844	1
Bergelson_Horton_NatCommun_2014_PID_25382143	ITS_OTU3421_3421	145	Microbiome	NA	0.9993623	0.9978354	0.5077349	0	4.398222e-05	2
Bergelson_Horton_NatCommun_2014_PID_25382143	ITS_OTU3455_3455	145	Microbiome	NA	0.9972913	0.9478865	0.8547105	0	2.389417e-05	2
Bergelson_Horton_NatCommun_2014_PID_25382143	ITS_OTU3467_3467	145	Microbiome	NA	0.9936889	0.1744262	0.5101813	0	3.398324e-05	1
Bergelson_Horton_NatCommun_2014_PID_25382143	ITS_OTU3507_3507	145	Microbiome	NA	0.9895032	0.02774498	0.5106205	0	0.0002365606	1
Bergelson_Horton_NatCommun_2014_PID_25382143	ITS_OTU3573_3573	145	Microbiome	NA	0.9878164	0.3045078	0.8802965	0	2.892736e-05	2
Bergelson_Horton_NatCommun_2014_PID_25382143	ITS_OTU3751_3751	145	Microbiome	NA	0.9801405	0.1308205	0.6109001	0	9.804514e-05	1
Bergelson_Horton_NatCommun_2014_PID_25382143	ITS_OTU3804_3804	145	Microbiome	NA	0.9993681	0.9997418	0.9687769	0	6.795332e-05	12
Bergelson_Horton_NatCommun_2014_PID_25382143	ITS_OTU3820_3820	145	Microbiome	NA	0.9984268	0.9818473	0.3045216	0	0.0003572547	1
Bergelson_Horton_NatCommun_2014_PID_25382143	ITS_OTU3874_3874	145	Microbiome	NA	0.9985036	0.9488215	0.6002629	0	0.002130005	2
Bergelson_Horton_NatCommun_2014_PID_25382143	ITS_OTU3962_3962	145	Microbiome	NA	0.9784572	0.1958652	0.9337889	0	0.001485156	2
Bergelson_Horton_NatCommun_2014_PID_25382143	ITS_OTU4268_4268	145	Microbiome	NA	0.9975019	0.7246901	0.7512321	0	0.002183694	3
Bergelson_Horton_NatCommun_2014_PID_25382143	ITS_OTU600_601	145	Microbiome	NA	0.9506645	0.2377596	0.9941785	0	0.0004389635	1
Bergelson_Horton_NatCommun_2014_PID_25382143	ITS_OTU621_622	145	Microbiome	NA	0.9750251	0.9869026	0.9868586	0	9.32268e-05	2
Bergelson_Horton_NatCommun_2014_PID_25382143	ITS_OTU763_764	145	Microbiome	NA	0.9801731	0.171021	0.8832082	0	4.466519e-05	1
Bergelson_Horton_NatCommun_2014_PID_25382143	ITS_OTU776_777	145	Microbiome	NA	0.9991238	0.4145173	0.4960471	0	0.0001813876	1
Bergelson_Horton_NatCommun_2014_PID_25382143	ITS_OTU780_781	145	Microbiome	NA	0.9972052	0.987415	0.9265842	0	0.0008433637	1
Bergelson_Horton_NatCommun_2014_PID_25382143	ITS_OTU822_823	145	Microbiome	NA	0.9753596	0.3370827	0.9477348	0	3.578982e-05	1
Bergelson_Horton_NatCommun_2014_PID_25382143	ITS_OTU850_851	145	Microbiome	NA	0.9875156	0.2658431	0.007238584	0	3.732996e-05	1
Bergelson_Horton_NatCommun_2014_PID_25382143	ITS_OTU883_884	145	Microbiome	NA	0.9993212	0.9984992	0.6028493	0	1.667524e-05	1
Bergelson_Horton_NatCommun_2014_PID_25382143	ITS_OTU892_893	145	Microbiome	NA	0.9997767	0.9996319	0.4443557	0	0.0004644382	2
Bergelson_Horton_NatCommun_2014_PID_25382143	ITS_OTU899_900	145	Microbiome	NA	0.9955244	0.2579201	0.8642267	0	9.484387e-06	1
Bergelson_Horton_NatCommun_2014_PID_25382143	ITS_OTU905_906	145	Microbiome	NA	0.9739611	0.2295851	0.9707477	0	0.0003109009	1
Bergelson_Horton_NatCommun_2014_PID_25382143	ITS_OTU907_908	145	Microbiome	NA	0.9927379	0.9782902	0.7278155	0	0.0003619281	2
Bergelson_Horton_NatCommun_2014_PID_25382143	ITS_OTU910_911	145	Microbiome	NA	0.9987991	0.9621156	0.9103519	0	1.385188e-05	2
Bergelson_Horton_NatCommun_2014_PID_25382143	ITS_OTU917_918	145	Microbiome	NA	0.9940779	0.6797679	0.1243843	0	2.615821e-05	2
Bergelson_Horton_NatCommun_2014_PID_25382143	ITS_OTU921_922	145	Microbiome	NA	0.997533	0.5925018	0.7041561	0	8.498973e-05	2
Bergelson_Horton_NatCommun_2014_PID_25382143	ITS_OTU998_999	145	Microbiome	NA	0.9977489	0.1364996	0.6107947	0	1.25438e-05	1
Bergelson_Vetter_PlosGen_2016_PID_27336582	elfDC	186	Defense	NA	0.9620564	0.7580677	0.9978042	0.9847038	0.000205109	5
Bergelson_Vetter_PlosGen_2016_PID_27336582	elfPs	186	Defense	NA	0.8938782	0.5164216	0.9895136	0	0.0001642286	3
Bergelson_Vetter_PlosGen_2016_PID_27336582	elfPv	186	Defense	NA	0.817145	0.478459	0.992033	0	3.441558e-05	3
Bergelson_Vetter_PlosGen_2016_PID_27336582	flgPa	186	Defense	NA	0.9767542	0.8095056	0.9842533	0.8618814	0.0001312093	4
Bergelson_Vetter_PlosGen_2016_PID_27336582	flgPsHRm	186	Defense	NA	0.968151	0.5925863	0.9902053	0.7849702	9.892306e-05	3
Bergelson_Vetter_PlosGen_2016_PID_27336582	flgPsHRp	186	Defense	NA	0.9686159	0.8867039	0.9766219	0	0.0001347934	6
Bergelson_Vetter_PlosGen_2016_PID_27336582	flgPv	186	Defense	NA	0.9330461	0.4622425	0.9961817	0	0.0001981017	3
Berthom_Aoun_FronPlaSci_2017_PID_28878784	day10_27C_cut	151	Defense	NA	0.8658647	0.6343258	0.9763439	0	0.0002319529	1
Berthom_Aoun_FronPlaSci_2017_PID_28878784	day10_30C_cut	141	Defense	NA	0.9997527	0.9992621	0.9890984	0.9634493	0.0008156924	110
Berthom_Aoun_FronPlaSci_2017_PID_28878784	day10_30C_uncut	158	Defense	NA	0.9999637	0.999914	0.9998864	0.9997858	0.001503884	197
Berthom_Aoun_FronPlaSci_2017_PID_28878784	day11_27C_cut	151	Defense	NA	0.9262737	0.6183882	0.9847665	0	0.0001252022	1
Berthom_Aoun_FronPlaSci_2017_PID_28878784	day11_27C_uncut	161	Defense	NA	0.9326798	0.7914149	0.9340989	0	0.0003068335	1
Berthom_Aoun_FronPlaSci_2017_PID_28878784	day12_27C_cut	151	Defense	NA	0.8928795	0.5322479	0.9914306	0	8.75321e-05	2
Berthom_Aoun_FronPlaSci_2017_PID_28878784	day13_27C_cut	151	Defense	NA	0.9813098	0.81649	0.998189	0.9827336	0.0001166134	13
Berthom_Aoun_FronPlaSci_2017_PID_28878784	day13_27C_uncut	161	Defense	NA	0.912305	0.6767193	0.8884173	0	0.0001683985	2
Berthom_Aoun_FronPlaSci_2017_PID_28878784	day3_27C_cut	151	Defense	NA	0.9729651	0.6647743	0.9993483	0.9856365	0.0001364553	3
Berthom_Aoun_FronPlaSci_2017_PID_28878784	day3_27C_uncut	163	Defense	NA	0.987649	0.863975	0.9999623	0.9996304	0.0001721073	15
Berthom_Aoun_FronPlaSci_2017_PID_28878784	day3_30C_cut	141	Defense	NA	0.8243367	0.4682101	0.9765437	0	0.0003122251	1
Berthom_Aoun_FronPlaSci_2017_PID_28878784	day3_30C_uncut	158	Defense	NA	0.9929946	0.9180831	0.9998362	0.9985846	0.0002301228	24
Berthom_Aoun_FronPlaSci_2017_PID_28878784	day4_27C_cut	152	Defense	NA	0.8001644	0.3770525	0.9699698	0	0.0002576293	1
Berthom_Aoun_FronPlaSci_2017_PID_28878784	day4_27C_uncut	163	Defense	NA	0.947969	0.8529436	0.9975099	0.994645	4.054247e-05	11
Berthom_Aoun_FronPlaSci_2017_PID_28878784	day4_30C_cut	141	Defense	NA	0.9143364	0.632963	0.9972442	0	0.0002067719	3
Berthom_Aoun_FronPlaSci_2017_PID_28878784	day4_30C_uncut	158	Defense	NA	0.8803952	0.5963952	0.983973	0	0.001559805	157
Berthom_Aoun_FronPlaSci_2017_PID_28878784	day5_27C_cut	151	Defense	NA	0.9487089	0.7121935	0.9979499	0	0.001285874	1
Berthom_Aoun_FronPlaSci_2017_PID_28878784	day5_27C_uncut	163	Defense	NA	0.9682798	0.8522363	0.989917	0.9521175	0.0001560073	9
Berthom_Aoun_FronPlaSci_2017_PID_28878784	day5_30C_cut	141	Defense	NA	0.980786	0.8213108	0.9925115	0.9067271	8.528863e-05	2
Berthom_Aoun_FronPlaSci_2017_PID_28878784	day5_30C_uncut	158	Defense	NA	0.7317407	0.4444617	0.9926437	0	0.0001078115	2
Berthom_Aoun_FronPlaSci_2017_PID_28878784	day6_27C_cut	151	Defense	NA	0.969971	0.8650667	0.9586582	0	0.000786609	1
Berthom_Aoun_FronPlaSci_2017_PID_28878784	day6_27C_uncut	163	Defense	NA	0.9506836	0.8033707	0.9954489	0	0.0005366681	2
Berthom_Aoun_FronPlaSci_2017_PID_28878784	day6_30C_cut	141	Defense	NA	0.9898553	0.9421967	0.9987584	0.993287	9.822153e-05	21
Berthom_Aoun_FronPlaSci_2017_PID_28878784	day6_30C_uncut	158	Defense	NA	0.9008737	0.7531764	0.9985132	0.9961986	3.584939e-05	5
Berthom_Aoun_FronPlaSci_2017_PID_28878784	day7_27C_cut	151	Defense	NA	0.9849799	0.9558182	0.8646852	0	0.0009121298	1
Berthom_Aoun_FronPlaSci_2017_PID_28878784	day7_27C_uncut	163	Defense	NA	0.9695047	0.872967	0.9979624	0.9922183	0.0004526366	50
Berthom_Aoun_FronPlaSci_2017_PID_28878784	day7_30C_cut	141	Defense	NA	0.9936768	0.9617345	0.999833	0.9989517	0.0009864173	131
Berthom_Aoun_FronPlaSci_2017_PID_28878784	day7_30C_uncut	158	Defense	NA	0.9917682	0.9236913	0.9995535	0.9959132	0.0002352169	36
Berthom_Aoun_FronPlaSci_2017_PID_28878784	day8_27C_uncut	163	Defense	NA	0.9120726	0.6149648	0.9759408	0	0.00110187	2
Berthom_Aoun_FronPlaSci_2017_PID_28878784	day9_27C_uncut	163	Defense	NA	0.8278351	0.5875871	0.9821571	0.9345347	0.001447125	73
Birnbaum_Gifford_PlosGen_201399e1003760_PID_24039603	LB_vs_PR_DhighN_vs_lowN	82	Development	Avoidance	0.8604929	0.5975862	0.9115802	0	0.000128094	1
Birnbaum_Gifford_PlosGen_201399e1003760_PID_24039603	LB_vs_PR_highN	82	Development	Avoidance	0.9373868	0.6189725	0.9575115	0	1.593052e-05	2
Birnbaum_Gifford_PlosGen_201399e1003760_PID_24039603	LB_vs_PR_lowN	82	Development	Avoidance	0.8735894	0.587212	0.9772768	0	3.271725e-05	2
Birnbaum_Gifford_PlosGen_201399e1003760_PID_24039603	LR_count_DhighN_vs_lowN	82	Development	Avoidance	0.9322108	0.5456945	0.9947389	0	6.185558e-05	2
Birnbaum_Gifford_PlosGen_201399e1003760_PID_24039603	LR_count_highN	82	Development	Avoidance	1	1	0.7197501	0	3.775172e-05	1
Birnbaum_Gifford_PlosGen_201399e1003760_PID_24039603	LR_count_lowN	82	Development	Avoidance	0.7495258	0.5170549	0.9979593	0	9.215799e-06	2
Birnbaum_Gifford_PlosGen_201399e1003760_PID_24039603	LRdensity_DhighN_vs_lowN	82	Development	Avoidance	0.8745407	0.7163357	0.9680841	0	4.731653e-05	4
Birnbaum_Gifford_PlosGen_201399e1003760_PID_24039603	LRdensity_highN	82	Development	Avoidance	0.9580784	0.9048438	0.9878925	0	0.0001823729	2
Birnbaum_Gifford_PlosGen_201399e1003760_PID_24039603	LRdensity_lowN	82	Development	Avoidance	0.8597158	0.4839405	0.9959522	0	1.102003e-05	2
Birnbaum_Gifford_PlosGen_201399e1003760_PID_24039603	LRlengthave_DhighN_vs_lowN	82	Development	Avoidance	0.9909025	0.8572528	0.9829436	0.7382585	1.105575e-05	2
Birnbaum_Gifford_PlosGen_201399e1003760_PID_24039603	LRlengthave_highN	82	Development	Avoidance	1	1	0.1173127	0.02723432	0.0001723635	12
Birnbaum_Gifford_PlosGen_201399e1003760_PID_24039603	LRlengthave_lowN	82	Development	Avoidance	0.9885739	0.8330233	0.9975054	0.9634634	2.624381e-05	1
Birnbaum_Gifford_PlosGen_201399e1003760_PID_24039603	LRtot_DhighN_vs_lowN	82	Development	Avoidance	0.8879959	0.8454474	0.9931357	0.9915181	1.706221e-05	2
Birnbaum_Gifford_PlosGen_201399e1003760_PID_24039603	LRtot_highN	82	Development	Avoidance	1	0.9999999	0.7226443	0.50562	0.0004089076	2
Birnbaum_Gifford_PlosGen_201399e1003760_PID_24039603	LRtot_lowN	82	Development	Avoidance	0.9996797	0.9973314	0.9779752	0.8634662	2.390548e-05	5
Birnbaum_Gifford_PlosGen_201399e1003760_PID_24039603	PR_DhighN_vs_lowN	82	Development	Avoidance	0.8706086	0.7060072	0.9977509	0	0.0001063093	2
Birnbaum_Gifford_PlosGen_201399e1003760_PID_24039603	PR_highN	82	Development	Avoidance	0.8989003	0.457362	0.9807625	0.7774253	4.330285e-06	1
Birnbaum_Gifford_PlosGen_201399e1003760_PID_24039603	PR_lowN	82	Development	Avoidance	0.6917435	0.3137292	0.9877154	0	1.049851e-05	1
Birnbaum_Gifford_PlosGen_201399e1003760_PID_24039603	PR_plus_LRtot_DhighN_vs_lowN	82	Development	Avoidance	0.9314872	0.7620742	0.9448617	0	4.345444e-05	2
Birnbaum_Gifford_PlosGen_201399e1003760_PID_24039603	PR_plus_LRtot_highN	82	Development	Avoidance	0.957268	0.9126719	0.9961421	0.9920726	4.258843e-05	2
Birnbaum_Gifford_PlosGen_201399e1003760_PID_24039603	PR_plus_LRtot_lowN	82	Development	Avoidance	0.9118369	0.6783346	0.9881097	0	4.941471e-06	2
Birnbaum_Gifford_PlosGen_201399e1003760_PID_24039603	SA_DhighN_vs_lowN	82	Development	Avoidance	0.9535739	0.7090841	0.9890067	0	2.347238e-05	3
Birnbaum_Gifford_PlosGen_201399e1003760_PID_24039603	SA_highN	82	Development	Avoidance	0.9404582	0.620724	0.995134	0	2.459524e-05	3
Birnbaum_Gifford_PlosGen_201399e1003760_PID_24039603	SA_lowN	82	Development	Avoidance	0.9963484	0.9185619	0.9999168	0.9980159	1.616741e-05	3
Birnbaum_Gifford_PlosGen_201399e1003760_PID_24039603	SA_to_PR_DhighN_vs_lowN	82	Development	Avoidance	0.3133352	0.6746499	0.328689	0	5.145179e-06	2
Birnbaum_Gifford_PlosGen_201399e1003760_PID_24039603	SA_to_PR_highN	82	Development	Avoidance	0.999662	0.9996643	0.9986939	0.9990066	0.0003365881	106
Birnbaum_Gifford_PlosGen_201399e1003760_PID_24039603	SA_to_PR_lowN	82	Development	Avoidance	0.9622722	0.74998	0.9844252	0.922151	5.952322e-06	2
Borevitz_Li_Genetics_2014_PID_24281156	DTF_Oct_2010	422	Reproduction	Escape	0.982139	0.8777085	0.9719417	0.8213692	0.0008556189	20
Borevitz_Li_Genetics_2014_PID_24281156	DTF_Oct_2040	427	NA	NA	0.9984881	0.991434	0.9844655	0.9127921	0.001196008	75
Borevitz_Li_Genetics_2014_PID_24281156	DTF_Sep_2010	362	Reproduction	Escape	0.9999963	0.99999	0.8254804	0.5086059	0.000749428	51
Borevitz_Li_Genetics_2014_PID_24281156	DTF_Sep_2040	367	NA	NA	0.9999212	0.9997684	0.9112038	0.7394411	0.0008036009	85
Borevitz_Li_PNAS_2010_PID_21078970	108_Area_sweden_2009_1st_experiment	445	Development	NA	0.9709721	0.7560585	0.983873	0.8273519	0.003032355	166
Borevitz_Li_PNAS_2010_PID_21078970	109_SizePlantingSummer2009	437	Development	NA	0.9999992	0.9999973	0.8059492	0	0.0007169666	2
Borevitz_Li_PNAS_2010_PID_21078970	110_Size_sweden_2009_2nd_experiment	418	Development	NA	0.999919	0.9992866	0.963752	0.6880331	0.003679395	271
Borevitz_Li_PNAS_2010_PID_21078970	111_SizePlantingSummerLocSweden2009	407	Development	NA	0.9128491	0.6069104	0.9918315	0	0.003850333	1
Borevitz_Li_PNAS_2010_PID_21078970	112_Area_sweden_2009_2nd_experiment	462	Development	NA	0.9559138	0.6991279	0.9501495	0	0.001419164	2
Borevitz_Li_PNAS_2010_PID_21078970	113_DTF_sweden_2008_1st_experiment	353	Reproduction	Escape	0.9999933	0.9999769	0.9750981	0.9235451	0.000281724	39
Borevitz_Li_PNAS_2010_PID_21078970	114_Yield_sweden_2009_2nd_experiment	323	Development	NA	0.9637636	0.5902545	0.9988277	0	0.0001906453	2
Borevitz_Li_PNAS_2010_PID_21078970	115_SizeLocSweden2009	457	Development	NA	0.9807073	0.9166534	0.9644993	0.8596199	0.003718358	95
Borevitz_Li_PNAS_2010_PID_21078970	116_DTFplantingSummerLocSweden2009	466	Reproduction	Escape	0.9877828	0.7664692	0.9997606	0.9946512	0.0009066641	40
Borevitz_Li_PNAS_2010_PID_21078970	117_DTFlocSweden2008	352	Reproduction	Escape	0.9954172	0.9816581	0.9926706	0.972841	0.0004537094	59
Borevitz_Li_PNAS_2010_PID_21078970	118_DTFlocSweden2009	467	Reproduction	Escape	0.9942444	0.9724937	0.9869039	0.9417453	0.001405238	77
Borevitz_Li_PNAS_2010_PID_21078970	119_DTF_spain_2009_1st_experiment	468	Reproduction	Escape	0.9999992	0.9999968	0.947594	0.7722632	0.001152859	95
Borevitz_Li_PNAS_2010_PID_21078970	120_DTFplantingLoc2008	351	Reproduction	Escape	0.9952169	0.952722	0.999846	0.9985098	0.001137283	133
Borevitz_Li_PNAS_2010_PID_21078970	121_DTF_spain_2009_2nd_experiment	468	Reproduction	Escape	0.9999396	0.9996708	0.9730243	0.8469424	0.0008617704	60
Borevitz_Li_PNAS_2010_PID_21078970	122_Yield_spain_2009_2nd_experiment	337	Development	NA	0.9999721	0.9999149	0.9091567	0.7197755	0.001207738	113
Borevitz_Li_PNAS_2010_PID_21078970	123_Size_sweden_2009_1st_experiment	458	Development	NA	0.988798	0.9559184	0.9530549	0.8195473	0.001587497	98
Borevitz_Li_PNAS_2010_PID_21078970	124_Yield_spain_2009_1st_experiment	384	Development	NA	0.9957991	0.9780294	0.9870872	0.9415365	0.001663936	145
Borevitz_Li_PNAS_2010_PID_21078970	125_DTFmainEffect2009	468	Reproduction	Escape	0.9999063	0.9995383	0.9699111	0.8666586	0.001550005	84
Borevitz_Li_PNAS_2010_PID_21078970	126_DTFmainEffect2008	352	Reproduction	Escape	0.9999835	0.9999391	0.9292061	0.7408317	0.0002852974	20
Borevitz_Li_PNAS_2010_PID_21078970	127_Size_spain_2009_2nd_experiment	432	Development	NA	0.9999931	0.9999903	0.1905274	0	0.0007194572	1
Borevitz_Li_PNAS_2010_PID_21078970	128_Size_spain_2009_1st_experiment	463	Development	NA	0.9999951	0.9999875	0.6138652	0	0.0002726819	2
Borevitz_Li_PNAS_2010_PID_21078970	129_DTFplantingSummer2009	466	Reproduction	Escape	0.9863679	0.9408043	0.9987542	0.9952404	0.001025476	78
Borevitz_Li_PNAS_2010_PID_21078970	130_DTFplantingSummer2008	352	Reproduction	Escape	0.990971	0.9599811	0.9997585	0.9990746	0.000798828	81
Borevitz_Li_PNAS_2010_PID_21078970	131_SizeMainEffect2009	466	Development	NA	0.9992484	0.996204	0.8860959	0.4549083	0.003186774	203
Borevitz_Li_PNAS_2010_PID_21078970	132_DTF_spain_2008_1st_experiment	353	Development	NA	0.999691	0.9988067	0.9760816	0.9194463	0.0006596147	90
Borevitz_Li_PNAS_2010_PID_21078970	133_YieldPlantingSummer2009	384	Development	NA	0.7966589	0.4222313	0.9522112	0	0.0004907214	2
Borevitz_Li_PNAS_2010_PID_21078970	134_DTF_sweden_2009_1st_experiment	467	Reproduction	Escape	0.999998	0.9999944	0.969059	0.8823189	0.00137883	85
Borevitz_Li_PNAS_2010_PID_21078970	135_YieldLocSweden2009	422	Development	NA	0.984675	0.9028599	0.9665087	0.7340517	0.001982498	140
Borevitz_Li_PNAS_2010_PID_21078970	136_DTF_spain_2008_2nd_experiment	352	Reproduction	Escape	0.9995997	0.9985004	0.9883486	0.9625494	0.0006805929	78
Borevitz_Li_PNAS_2010_PID_21078970	137_YieldMainEffect2009	454	Development	NA	0.9618954	0.8105198	0.9927476	0.9399808	0.001289333	86
Borevitz_Li_PNAS_2010_PID_21078970	138_YieldPlantingSummerLocSweden2009	355	Development	NA	0.9658594	0.7599949	0.956843	0	0.0003521825	2
Borevitz_Li_PNAS_2010_PID_21078970	139_Yield_sweden_2009_1st_experiment	389	Development	NA	0.9725414	0.8045479	0.9916082	0	0.002370465	1
Borevitz_Li_PNAS_2010_PID_21078970	140_DTF_sweden_2009_2nd_experiment	468	Reproduction	Escape	0.9998735	0.9996008	0.9761657	0.8919049	0.001460602	83
Borevitz_Li_PNAS_2010_PID_21078970	141_DTF_sweden_2008_2nd_experiment	353	Reproduction	Escape	0.999901	0.9997087	0.9847539	0.9475514	0.0004827027	54
Botto_Ibarra_PlaCelEnv_2016_PID_26177669	D2_entrance_per	133	Development	Escape	0.9319634	0.7818656	0.9989083	0	0.0001246906	2
Botto_Ibarra_PlaCelEnv_2016_PID_26177669	GEMINATION_4D_per	133	Development	Escape	0.9032048	0.7571638	0.9863798	0	0.0008598742	2
Botto_Ibarra_PlaCelEnv_2016_PID_26177669	GERMINATION_1D_per	133	Development	Escape	0.9909916	0.981928	0.9669647	0	4.417323e-05	3
Brady_Toal_G3_2018_PID_30322904	Direction_index	255	Development	Avoidance	0.9612863	0.8368882	0.9434437	0	0.002048542	1
Brady_Toal_G3_2018_PID_30322904	Root_angle	255	Development	Avoidance	0.9634065	0.7757341	0.9913312	0	0.001317296	2
Brotman_Wu_MolPlant_2018_PID_28866081	NC_0557	301	Metabolite	Tolerance	0.9487334	0.8842372	0.9935215	0.9882747	0.001049897	36
Brotman_Wu_MolPlant_2018_PID_28866081	NC_0570	301	Metabolite	Tolerance	0.8144749	0.2020945	0.9976556	0	6.556454e-06	1
Brotman_Wu_MolPlant_2018_PID_28866081	NC_0596	301	Metabolite	Tolerance	0.9942912	0.9504686	0.978932	0.8188551	0.0001451858	4
Brotman_Wu_MolPlant_2018_PID_28866081	NC_0662	301	Metabolite	Tolerance	0.9999973	0.9999864	0.935617	0.7194205	0.0001102918	3
Brotman_Wu_MolPlant_2018_PID_28866081	NC_0674	301	Metabolite	Tolerance	0.9999925	0.9999715	0.9012937	0.7059437	0.0001616745	3
Brotman_Wu_MolPlant_2018_PID_28866081	NC_0704	301	Metabolite	Tolerance	0.9960586	0.989224	0.9212236	0.7818743	0.0001845343	4
Brotman_Wu_MolPlant_2018_PID_28866081	NC_0705	301	Metabolite	Tolerance	0.967868	0.8530187	0.9487321	0	0.0003295242	2
Brotman_Wu_MolPlant_2018_PID_28866081	NC_0734	301	Metabolite	Tolerance	0.8572023	0.5572615	0.9857946	0	0.0002083951	2
Brotman_Wu_MolPlant_2018_PID_28866081	NC_0790	301	Metabolite	Tolerance	0.9997532	0.9995181	0.9046845	0.7664895	5.807964e-05	12
Brotman_Wu_MolPlant_2018_PID_28866081	NC_0928	301	Metabolite	Tolerance	0.9999985	0.9999985	0.2259815	0	9.355959e-06	2
Brotman_Wu_MolPlant_2018_PID_28866081	NC_1008	301	Metabolite	Tolerance	0.8865034	0.4493427	0.9954891	0	4.826835e-05	2
Brotman_Wu_MolPlant_2018_PID_28866081	NC_1036	301	Metabolite	Tolerance	0.9683285	0.6102826	0.9991744	0.9815463	0.000119025	6
Brotman_Wu_MolPlant_2018_PID_28866081	NC_1057	301	Metabolite	Tolerance	0.9999858	0.999929	0.9379503	0.7588914	6.676224e-05	5
