id	FT16	DSDS10	X116_DTFplantingSummerLocSweden2009	X118_DTFlocSweden2009	X120_DTFplantingLoc2008	Average_root_width_day001	Euclidian_length_day001	Relative_root_growth_rate_day001.day002	Relative_root_growth_rate_day004.day005	Root_angle_day001	Root_angle_day003	Root_directional_equivalent_day002	Root_growth_rate_day004.day005	Root_linearity_avg	Root_linearity_day001	Root_linearity_day002	Root_tortuosity_day003	Root_tortuosity_day005	Root_width_100_day001	Root_width_100_day004	Root_width_100_day005	Root_width_40_day002	FT_tli	FT_tlp	RosetteArea_mild_drought	RosetteArea_well_watered	StomatalIndex_mild_drought	StomatalIndex_well_watered	RGRav	RGRbv	leucine_exp1	proline_exp1	rhamnose_1_exp2	Delta_13C	stomata_density	stomatasize	First_leaf_area	Stomatal_density_in_cotyledon	Stomatal_density_in_first_leaf	Stomatal_index_in_first_leaf	X29_FLC	X32_FT_Duration_GH	X39_After_Vern_Growth	X45_Germ_22	X59_Germ_10	X6_Leaf_serr_10	X60_Germ_16	X68_Germ_in_dark	X69_FRI	X72_Vern_Growth	X77_Trichome_avg_JA	X90_Seedling_Growth	X92_Leaf_serr_22	X94_Seed_Dormancy	X294_Germination_rate_21C	Germination_22C	Germination_30C	d8_10C_perc	DTgerm	germination_3days	Growth_rate	RGR	ABA_96h_low_water_potential	drought_index
6963	64.25	NA	3	-2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	160.8	-9	391.1523644	885.1424964	46.5023	49.5256	NA	NA	9.18988890912707	7.60652295481894	9.1242468993762	NA	NA	NA	NA	NA	NA	NA	1.371	31.1332	0.122466	2	5	1.5	3	NA	0.6743	0.00502153	58.5	0.00957579	1.5	73	NA	NA	NA	1.923076923	2	NA	10.65984375	102.8912599	35.6	-0.000700306
6966	55.125	NA	6.75	0.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	355.2496789	739.9646579	43.9784	46.8002	NA	NA	3.81189935817935	6.0971341086771	9.6043368372153	NA	NA	NA	NA	NA	NA	NA	0.995	22.9341	0.0637767	2	5	1	3	66.2946	0.8259	0.00171113	38.8	0.00595601	0.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
6967	42	NA	3.75	2.75	5.43987	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	184.3967211	456.2967258	39.5479	40.819	0.115469758	0.26164777	2.06189935817935	3.0971341086771	9.31680897506388	NA	NA	NA	NA	NA	NA	NA	0.021	20.0746	0.0845147	2	5	0	3	100	0.798	0.0024827	46	0.00645625	0	28	NA	NA	NA	34.09090909	2	NA	4.432159091	140.2300894	78.5	NA
6968	91.33333333	NA	11.75	-3.5	45.3828	4.904588235	155.0699412	0.963376266	0.259389567	-3.385882353	-2.409470588	0.369666667	133.2080556	0.62858254	0.628764706	0.5855	1.109199021	1.116138188	4.275823529	3.991444444	4.14895	4.214833333	NA	NA	NA	NA	NA	NA	0.133883029	0.277107542	1.81189935817935	3.0971341086771	7.10433683721531	NA	NA	NA	NA	22.17	60.65	23	2.197	NA	0.0852431	2	5	1	3	88.7821	1.0727	0.00399271	100	0.0109474	1.5	11	NA	NA	NA	96.42857143	2	NA	7.793416667	115.0611372	248.1	NA
6969	96	NA	NA	NA	NA	5.002235294	169.2637059	0.959052325	0.257638983	-1.369705882	0.165105263	0.391421053	163.0250556	0.516889474	0.628294118	0.600052632	1.108807313	1.106647163	4.504941176	4.239	4.222277778	4.433789474	NA	NA	159.8179437	552.026524	38.3951	36.2339	NA	NA	5.81189935817935	3.09713410867711	9.6501423083972	NA	NA	NA	NA	NA	NA	NA	2.777	NA	0.0720201	2	5	1	3	82.0588	1.3021	0.000998095	74.8	0.00839784	1.5	6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
6970	50.25	NA	10.6447	4.85529	1.42502	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	172.9038386	405.2835841	33.2039	34.3229	0.166989223	0.272518488	4.0252034863431	5.95360012525784	5.95291013722949	NA	106.6666666667	109.4497	NA	20.13	48.17	22.8	3.633	21.0358	0.141393	2	5	0.75	3	39.1317	1.2371	0.00776955	48.7	0.00800336	0.5	129	NA	NA	NA	5.769230769	2	23.5	2.620675676	157.0026915	69.7	NA
6971	63.66666667	NA	11.8004	4.69959	NA	4.684714286	101.8392857	1.382007016	0.256221334	2.048214286	-5.77365	0.364	123.76115	0.688146667	0.751857143	0.667133333	1.120099255	1.10268994	3.898142857	3.9058	3.9508	4.244733333	NA	NA	217.459747	597.8820282	48.2493	52.4143	NA	NA	-0.188100641820645	2.34713410867711	4.79091356604286	-35.1335329393	116.6666666667	111.026	NA	NA	NA	NA	2.26	30.1802	0.12325	2	5	0.75	3	68.7626	1.5324	0.00458015	44.5	0.00614921	1	127	NA	NA	NA	NA	NA	21.7	NA	NA	89.4	NA
6973	46.25	NA	20	-5.5	5.67502	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	392.5001239	897.3710442	43.6428	46.8129	0.083156085	0.237513919	2.06189935817935	11.8471341086771	7.95291013722949	NA	NA	NA	NA	NA	NA	NA	0.045	22.5358	0.140898	2	5	0.5	3	NA	1.6034	0.00584478	40	0.00808728	0	15	2.912621359	NA	NA	75	2	NA	10.17632075	114.3463253	111.5	NA
6974	125.25	NA	-18.25	48.5	14.675	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5.81189935817935	9.3471341086771	4.95291013722949	NA	140	99.9037205376	NA	NA	NA	NA	1.346	NA	0.117901	2	5	1	3	100	0.8484	0.0112321	19.8	NA	1	71	0	NA	NA	15.51724138	2	NA	19.2668	181.6665567	NA	NA
6975	47.25	NA	16.75	-13	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	166.7662887	599.0551945	40.2429	42.4992	NA	NA	4.0252034863431	0.453600125257845	8.31680897506388	NA	NA	NA	NA	NA	NA	NA	0.116	20.6717	0.152667	2	5	0.75	3	0	0.7402	0.00746541	18.3	0.00546529	1	32	NA	NA	NA	55.55555556	2	NA	5.530808081	121.8887833	NA	NA
6976	69.5	NA	7.5	-9.25	10.675	4.3744375	154.4753125	1.059432301	0.260434201	8.4595	3.17915	0.255375	148.806625	0.589362698	0.6183125	0.5364375	1.076006308	1.073594341	3.7841875	3.7826	3.8866875	4.08575	NA	NA	211.1593203	624.2296504	47.2862	51.4742	0.121341629	0.310596304	4.31189935817935	3.34713410867711	5.65014230839721	NA	NA	NA	NA	NA	NA	NA	1.849	30.505	0.15326	2	5	0	3	54.2102	1.7096	0.00707893	21	0.00678127	1	46	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
6979	36	NA	10.5	0.5	-0.842786	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	162.6	167	264.5679705	664.7091959	41.5328	47.3923	0.076001644	0.316147438	-0.677930705336181	1.4310324297484	7.95291013722949	NA	NA	NA	NA	NA	NA	NA	0.055	21.3999	0.159259	3	5	0	3	93.6508	0.3291	0.00403543	64	0.00971423	0	75	NA	NA	NA	81.06060606	2	NA	4.531666667	130.1685481	115.3	-0.000119401
6981	43	NA	21.1566	-10.75	NA	4.3941875	106.2159375	1.148625708	0.381686343	0.62575	-3.361947368	0.3383125	132.5814706	0.639738889	0.6319375	0.551875	1.097913515	1.087813242	4.1480625	3.7361	3.733611111	4.1356875	NA	NA	234.4796645	758.1778707	44.3328	48.5935	NA	NA	3.50000000000001	6.21724893790088e-15	5.79091356604286	NA	NA	NA	NA	NA	NA	NA	0.025	16.4388	0.0838324	2	7	0	3	32.0261	0.4196	0.00326391	56	0.00894701	0	0	NA	NA	NA	NA	NA	NA	2.566901408	140.8227008	NA	NA
6982	44	NA	32.75	-21.5	12.7197	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	247.5730727	706.9774493	51.4995	45.7092	0.082295228	0.242991026	-0.188100641820644	2.84713410867711	7.79091356604286	NA	166.6666666667	112.2161	NA	NA	NA	NA	0.047	21.5552	0.0997348	3	7	0.75	4	NA	0.211	0.00233671	26.5	0.0068478	0.5	65	NA	NA	NA	42.59259259	3	26.5	NA	NA	57.3	NA
6984	47.75	NA	15	-8.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	306.3760125	751.8146831	41.6539	45.598	NA	NA	4.81189935817935	14.8471341086771	9.9529101372295	NA	NA	NA	NA	NA	NA	NA	0.044	20.2139	0.204754	2	5	1	4	46.0453	0.4455	0.00845758	12	0.00874844	1	20	NA	NA	NA	83.66666667	2	NA	4.059888889	133.3881663	NA	NA
6986	43.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	153.7142857	166	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	14.28571429	3	NA	NA	NA	NA	NA
6987	47.75	NA	13.5	-3	NA	5.182421053	112.6477368	1.127113976	0.256229769	-7.869368421	-4.585947368	0.3597	103.5400769	0.564665152	0.666631579	0.5957	1.132110802	1.133715614	3.730631579	3.1958	3.931263158	4.31335	166.3333333	160.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	-36.9831512862	96.6666666667	119.8011	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	57.69230769	2	98.9	3.022235294	108.8502995	155.1	4.49e-05
6989	61	NA	-11.25	11.25	7.71137	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	157.3333333	166.3333333	NA	NA	NA	NA	0.201230521	0.288483391	NA	NA	NA	NA	166.6666666667	103.1423	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	90.69264069	2	NA	NA	NA	97.3	NA
6990	60.25	NA	21.25	9.25	2.67502	5.094333333	221.812	0.642603301	0.259889148	0.271	4.076818182	0.467714286	184.3774286	0.463208974	0.451888889	0.515428571	1.1751629	1.167139545	4.51	4.612	4.4993	4.650428571	163.6666667	-9	NA	NA	NA	NA	0.157067863	0.256637016	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	57	NA
6992	54.25	70.67	8.32331	-12	-1.58434	5.3393	161.3781	0.674343719	0.244080557	-0.9931	-2.102384615	0.406846154	128.7116	0.598039815	0.4365	0.628153846	1.13236155	1.124084321	4.1863	4.1445	3.8033	5.169461538	166.3333333	168.6666667	NA	NA	NA	NA	0.160656865	0.286977509	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	80.50682261	2	NA	NA	NA	45.1	NA
6997	56	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	161.2	163.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	-35.7442351061	173.3333333333	110.4136	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	31.40740741	3	NA	NA	NA	NA	NA
7000	54	NA	8.5	-7.75	7.67502	5.091571429	156.3982857	0.946641024	0.255531937	-0.975142857	-1.489133333	0.283571429	139.9125	0.4647825	0.567928571	0.528142857	1.101481368	1.097551863	4.117428571	3.428357143	4.319818182	4.215142857	166.5	-9	NA	NA	NA	NA	0.19053564	0.274644659	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0901052	NA	NA	NA	NA	-5.54e-14	NA	0.00198465	NA	0.00752489	NA	NA	NA	NA	NA	60.64285714	3	78.3	10.77733871	110.6260294	95.5	-0.000229255
7002	59	NA	5.93107	5.84013	13.175	4.979785714	82.88214286	1.203034508	0.284884298	5.876214286	17.32193333	0.3534375	100.9439286	0.54914127	0.564214286	0.5669375	1.143359021	1.081098086	3.608571429	3.70025	4.24275	4.654625	166	166.3333333	NA	NA	NA	NA	0.145381779	0.275231216	NA	NA	NA	-36.59281045	126.6666666667	115.1977	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	50	3	NA	10.51077586	112.9705401	NA	0.000208515
7003	51	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	156.4	162	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	140	107.7209	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	78.2	6.031789474	120.1731402	123.3	9.07e-05
7008	95	NA	11.8004	4.69959	16.0377	4.727086957	178.1013478	1.212471132	0.243000329	4.478695652	0.960304348	0.271782609	189.267381	0.529258333	0.664956522	0.661521739	1.085908387	1.080671434	3.957652174	3.786428571	3.894173913	4.219956522	167.5	167	NA	NA	NA	NA	0.166929737	0.492066823	NA	NA	NA	-35.9058736841	93.3333333333	100.9868	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	63.32417582	2	NA	22.01384615	102.6422365	NA	0.000315019
7013	38.75	NA	18.5	-10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	164.1666667	157.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	-36.7300531542	126.6666666667	111.942	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	93.75	2	57.4	5.82982906	114.1605553	75.7	3.9e-05
7014	74	NA	14.0018	4.9982	10.925	4.774789474	94.76884211	2.021443845	0.207896182	-1.137789474	-3.390444444	0.273105263	88.09823529	0.582233333	0.648894737	0.675526316	1.09140732	1.096811191	3.704368421	3.71115	4.194105263	4.358052632	166.2	167	NA	NA	NA	NA	0.156061387	0.365058815	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	95.65217391	3	NA	NA	NA	NA	NA
7025	52.66666667	NA	14.005	7.74502	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	162.8	162	277.3299459	655.3050577	42.9487	43.5533	NA	NA	NA	NA	NA	NA	NA	NA	30	31.2	54.4	20.7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5.038736842	127.802463	107	0.000251323
7026	45.5	NA	10.75	-7.5	0.333781	5.145263158	99.56057895	1.572396923	0.278319273	4.689157895	2.4547	0.314764706	136.878	0.600814583	0.712368421	0.532705882	1.114228926	1.090415524	4.060578947	3.9119	4.3856	4.733294118	161.75	167	NA	NA	NA	NA	0.208879243	0.310124057	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	36.01851852	2	NA	NA	NA	124.9	NA
7028	40.25	NA	9.5	-5.5	NA	4.390909091	169.1218636	1.372353939	0.230323447	-2.131363636	1.695391304	0.193	176.0070435	0.573228261	0.655409091	0.569347826	1.069558072	1.066564529	4.016136364	3.783434783	3.744304348	4.014304348	155	164.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	96.42857143	2	62.1	4.507956989	131.9637557	96.4	3.06e-05
7031	47.25	NA	14	-4.25	5.17502	4.903818182	168.2740455	0.921944267	0.262769356	-3.990136364	-4.161857143	0.2641	147.5443077	0.599261594	0.654954545	0.564	1.085066089	1.082599441	3.9245	3.565222222	4.10075	4.22455	163.5	-9	NA	NA	NA	NA	0.14713572	0.295030815	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	100	3	78.7	7.652929293	110.8699316	65.1	-1.96e-05
7033	76	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	5	0	3	NA	NA	NA	NA	NA	0.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
7036	50.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	165.4	167	NA	NA	NA	NA	0.11379018	0.245846235	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.4	4.905816327	109.6160902	87.1	-0.000428227
7058	66	57.6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.17648597	0.394330363	3.92066452467942	6.17170052184477	8.79091356604286	NA	NA	NA	26.8	41.3	74.3	26.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	98.21428571	2	NA	15.2952	110.6013641	NA	NA
7061	64	99	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	94.23076923	3	NA	NA	NA	NA	NA
7062	38.25	NA	18.75	-9.25	8.67502	4.660285714	129.4932381	1.546958984	0.271682101	-1.484190476	-2.521947368	0.23515	186.5057692	0.592410145	0.694619048	0.4711	1.09231182	1.090686666	4.047	3.852941176	4.194705882	4.01795	161.8571429	167	NA	NA	NA	NA	0.20563468	0.276552008	NA	NA	NA	-37.6374956774	80	117.3638	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	40.38461538	3	17.6	6.821010101	124.0185603	123.6	8.6e-05
7063	51	140.67	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	160.4	167	NA	NA	NA	NA	0.126123022	0.322603666	NA	NA	NA	NA	NA	NA	26.7	19.9	32.7	16.6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.933	0	NA	NA	NA	7.196860465	131.3887796	NA	0.000228738
7064	66.66666667	NA	10.7355	-9.07337	2.42502	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.147703314	0.220473614	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5.59125	74.2312561	NA	NA
7067	42.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.137915423	0.226961372	1.90944589267413	6.49205594025576	9.12424689937619	NA	NA	NA	24.2	29.4	54.1	21	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	58.61538462	2	63.8	NA	NA	54.8	NA
7068	56	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11.40740741	2	NA	NA	NA	NA	NA
7071	45	NA	14.75	-11.25	10.2542	4.832047619	117.8987143	1.364847626	0.241022585	4.904809524	2.963318182	0.290863636	126.2717333	0.538916667	0.592190476	0.457136364	1.175949477	1.153524431	3.839190476	3.3414	4.036421053	4.465454545	161.5	168.25	NA	NA	NA	NA	0.1846412	0.259050842	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	10.81504702	3	NA	9.093157895	118.4293628	97.9	-0.00066104
7072	62	284.33	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	162.6	166	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.967	0.008	56.93979933	2	NA	NA	NA	NA	NA
7077	44.33333333	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	115.75	152.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6.896551724	2	NA	0.792469136	100.057038	NA	7.5e-05
7081	42.5	NA	1.5	3.75	NA	5.29325	175.8266	1.333048161	0.237806881	-3.1542	-4.200368421	0.276473684	194.9308824	0.666045455	0.65255	0.503736842	1.086019468	1.085589417	4.5744	3.979578947	4.557263158	4.922157895	144.8333333	160	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.849	18.6135	NA	3	5	0	3	NA	0.934	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
7092	54.25	NA	0.75	7	22.5388	4.863235294	86.97229412	1.798549539	0.27257779	-1.725588235	-8.164764706	0.281294118	129.4225385	0.667733333	0.580294118	0.602411765	1.095490871	1.10519536	4.036882353	3.807466667	4.3764	4.086941176	164	166.3333333	NA	NA	NA	NA	0.193417856	0.301862122	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	67.34006734	2	NA	6.752346939	118.7977797	104	4.38e-05
7094	43.25	NA	9	-4.75	11.925	5.357941176	166.5303529	1.012593005	0.209303368	-2.862823529	-4.357809524	0.254681818	112.9726111	0.629800725	0.551411765	0.565590909	1.079892573	1.076607492	4.002	3.226722222	3.790842105	4.760636364	NA	NA	NA	NA	NA	NA	0.144191796	0.24656759	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	33	NA	NA	81	NA
7096	40.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	56.26780627	3	NA	7.092142857	135.4168155	NA	NA
7102	71	NA	12.5	13.25	9.79534	4.714882353	147.2085294	0.978657271	0.235780908	1.461882353	-0.818166667	0.2074	137.8781875	0.55237029	0.440470588	0.55935	1.069795442	1.073617367	4.031647059	3.434611111	4.342055556	4.4039	162.25	168	NA	NA	NA	NA	0.135370082	0.282734408	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	19.92307692	2	NA	NA	NA	NA	NA
7103	36.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	92.52136752	2	NA	NA	NA	NA	NA
7106	44.5	NA	16.1035	-11.8535	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	160.4285714	167	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	88.53276353	2	1.6	10.30225806	113.3160561	172.1	-0.00022494
7107	50.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	87.22826087	2	NA	NA	NA	NA	NA
7109	45.75	NA	-20.5485	21.8904	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	73.5	NA
7111	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.153435386	0.284985138	0.519259754695022	0.91236861394114	8.79091356604286	NA	NA	NA	19.6	32.1	66.7	22.6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	98.14814815	2	0	6.932605042	109.0648326	NA	NA
7117	36.5	NA	10.8618	-1.11178	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	163.8333333	166.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	88.98550725	2	60.8	NA	NA	60.6	NA
7119	41	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	106.6666666667	115.7799	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
