paper	phenotype	numaccessions	phenotypecategory	stressstrategy	pve	rho
Salt_Baxter_PlosOne_2012_PID_22558123	269_Li7	345	Ionomics	Tolerance	8.00568e-06	1
Salt_Baxter_PlosOne_2012_PID_22558123	270_B11	345	Ionomics	Tolerance	8.00568e-06	0.788462
Salt_Baxter_PlosOne_2012_PID_22558123	272_Mg25	345	Ionomics	Tolerance	0.0665125	1
Salt_Baxter_PlosOne_2012_PID_22558123	273_P31	345	Ionomics	Tolerance	8.00568e-06	1
Salt_Baxter_PlosOne_2012_PID_22558123	274_S34	345	Ionomics	Tolerance	0.999988	0.293621
Salt_Baxter_PlosOne_2012_PID_22558123	276_Ca43	345	Ionomics	Tolerance	0.0712476	1
Salt_Baxter_PlosOne_2012_PID_22558123	277_Mn55	345	Ionomics	Tolerance	0.620992	0.264334
Salt_Baxter_PlosOne_2012_PID_22558123	278_Fe57	345	Ionomics	Tolerance	0.161752	1
Salt_Baxter_PlosOne_2012_PID_22558123	279_Co59	345	Ionomics	Tolerance	0.384397	0.622712
Salt_Baxter_PlosOne_2012_PID_22558123	280_Ni60	345	Ionomics	Tolerance	0.228419	1
Salt_Baxter_PlosOne_2012_PID_22558123	281_Cu65	345	Ionomics	Tolerance	8.00568e-06	0.287211
Salt_Baxter_PlosOne_2012_PID_22558123	284_Se82	345	Ionomics	Tolerance	0.257145	1
Salt_Baxter_PlosOne_2012_PID_22558123	285_Rb85	345	Ionomics	Tolerance	0.367892	0.611863
Salt_Busoms_PNAS_2018_PID_30530653	Sodium	953	Ionomics	Tolerance	0.582593	0.0292179
Salt_Chao_PlosBio_2014_PID_25464340	283_As75	345	Defense	NA	8.00568e-06	0.765257
Salt_Chao_Science_2013_PID_23887874	275_K39	345	Ionomics	Tolerance	0.179062	0.933589
Sasidharan_Vashisht_NewPyhtol_2011_PID_21108648	Weib_all_LT50control	81	Development	NA	0.279135	1
Sasidharan_Vashisht_NewPyhtol_2011_PID_21108648	Weib_all_LT50submerged	81	Development	NA	0.245763	1
Seo_Yano_PlantJ_2013_PID_23464703	germination_3days	116	Development	Escape	0.268692	1
Seo_Yano_PlantJ_2013_PID_23464703	germination_7days	116	Development	Escape	0.35063	1
Siddique_Anwer_JExpBot_2018_PID_29378065	sex_ratio	132	Defense	NA	7.65168e-06	1
Smant_Warmerdam_NewPyhtol_2018_PID_29468687	number_of_egg_masses	328	Defense	NA	0.219093	0.712868
Staskawicz_Krasileva_PlosOne_2011_PID_22194907	Cala2_cotyledons	70	Defense	NA	0.999988	0.515891
Staskawicz_Krasileva_PlosOne_2011_PID_22194907	Cala2_true_leaves	69	Defense	NA	0.0676234	1
Staskawicz_Krasileva_PlosOne_2011_PID_22194907	Emco5_cotyledons	79	Defense	NA	0.999988	0.794237
Staskawicz_Krasileva_PlosOne_2011_PID_22194907	Emco5_true_leaves	69	Defense	NA	0.999988	0.790974
Staskawicz_Krasileva_PlosOne_2011_PID_22194907	Emoy2_cotyledons	79	Defense	NA	8.27861e-06	1
Staskawicz_Krasileva_PlosOne_2011_PID_22194907	Emoy2_true_leaves	70	Defense	NA	8.3568e-06	1
Staskawicz_Krasileva_PlosOne_2011_PID_22194907	Emwa1_cotyledons	79	Defense	NA	0.999988	0.719799
Staskawicz_Krasileva_PlosOne_2011_PID_22194907	Emwa1_true_leaves	78	Defense	NA	0.999988	0.528433
Staskawicz_Krasileva_PlosOne_2011_PID_22194907	Maks9_cotyledons	75	Defense	NA	0.0197128	1
Staskawicz_Krasileva_PlosOne_2011_PID_22194907	Maks9_true_leaves	65	Defense	NA	0.0985399	0.768506
Stracke_Ishihara_JExpBot_2016_PID_26717955	F3GG7R	77	Metabolite	Tolerance	0.999987	0.677769
Taji_Katori_JExpBot_2010_PID_20080827	salt_survival_days	217	Development	Avoidance	0.234186	1
Testerink_Julkowska_JExpBot_2016_PID_26873976	ANGc_2013	147	Development	Avoidance	0.346732	0.560454
Testerink_Julkowska_JExpBot_2016_PID_26873976	ANGLEr_2013	147	Development	Avoidance	0.0189553	1
Testerink_Julkowska_JExpBot_2016_PID_26873976	ANGs_2013	147	Development	Avoidance	0.0842128	1
Testerink_Julkowska_JExpBot_2016_PID_26873976	AREAc_2013	147	Development	Avoidance	9.30051e-06	1
Testerink_Julkowska_JExpBot_2016_PID_26873976	AREAr_2013	147	Development	Avoidance	0.0133897	1
Testerink_Julkowska_JExpBot_2016_PID_26873976	AREAs_2013	147	Development	Avoidance	9.30051e-06	1
Testerink_Julkowska_JExpBot_2016_PID_26873976	CHLc_2013	143	Development	Avoidance	9.4021e-06	1
Testerink_Julkowska_JExpBot_2016_PID_26873976	CHLr_2013	143	Development	Avoidance	9.4021e-06	1
Testerink_Julkowska_JExpBot_2016_PID_26873976	CHLs_2013	144	Development	Avoidance	9.4021e-06	1
Testerink_Julkowska_JExpBot_2016_PID_26873976	Dry0_2012	156	Development	Avoidance	9.73151e-06	1
Testerink_Julkowska_JExpBot_2016_PID_26873976	Dry500_2012	156	Development	Avoidance	9.73151e-06	1
Testerink_Julkowska_JExpBot_2016_PID_26873976	Dry500p0_2012	156	Development	Avoidance	9.73151e-06	1
Testerink_Julkowska_JExpBot_2016_PID_26873976	DWc_2013	147	Development	Avoidance	0.806632	1
Testerink_Julkowska_JExpBot_2016_PID_26873976	DWr_2013	147	Development	Avoidance	0.121786	1
Testerink_Julkowska_JExpBot_2016_PID_26873976	DWs_2013	147	Development	Avoidance	0.999989	1
Testerink_Julkowska_JExpBot_2016_PID_26873976	Elc_2013	111	Development	Tolerance	0.166378	1
Testerink_Julkowska_JExpBot_2016_PID_26873976	Elr_2013	111	Development	Tolerance	0.212862	1
Testerink_Julkowska_JExpBot_2016_PID_26873976	Els_2013	111	Development	Tolerance	0.137316	1
Testerink_Julkowska_JExpBot_2016_PID_26873976	Fresh_min_Dry0_2012	156	Development	Avoidance	9.73151e-06	1
Testerink_Julkowska_JExpBot_2016_PID_26873976	Fresh_min_Dry500_2012	156	Development	Avoidance	9.73151e-06	1
Testerink_Julkowska_JExpBot_2016_PID_26873976	Fresh_per_Dry0_2012	156	Development	Avoidance	9.73151e-06	1
Testerink_Julkowska_JExpBot_2016_PID_26873976	Fresh_per_dry500_2012	155	Development	Avoidance	9.76449e-06	1
Testerink_Julkowska_JExpBot_2016_PID_26873976	Fresh0_2012	156	Development	Avoidance	9.73151e-06	1
Testerink_Julkowska_JExpBot_2016_PID_26873976	Fresh500_2012	156	Development	Avoidance	9.73151e-06	1
Testerink_Julkowska_JExpBot_2016_PID_26873976	Fresh500p0_2012	156	Development	Avoidance	9.73151e-06	1
Testerink_Julkowska_JExpBot_2016_PID_26873976	FWc_2013	147	Development	Avoidance	9.30051e-06	1
Testerink_Julkowska_JExpBot_2016_PID_26873976	FWr_2013	147	Development	Avoidance	9.30051e-06	1
Testerink_Julkowska_JExpBot_2016_PID_26873976	FWs_2013	147	Development	Avoidance	9.30051e-06	1
Testerink_Julkowska_JExpBot_2016_PID_26873976	Surf0_2012	156	Development	Avoidance	9.73151e-06	1
Testerink_Julkowska_JExpBot_2016_PID_26873976	Surf500_2012	156	Development	Avoidance	0.000912957	1
Testerink_Julkowska_JExpBot_2016_PID_26873976	Surf500p0_2012	156	Development	Avoidance	9.73151e-06	1
Testerink_Julkowska_JExpBot_2016_PID_26873976	WC500p0_2012	156	Development	Avoidance	9.73151e-06	1
Testerink_Julkowska_JExpBot_2016_PID_26873976	WCc_2013	147	Development	Tolerance	9.30051e-06	1
Testerink_Julkowska_JExpBot_2016_PID_26873976	WCr_2013	147	Development	Tolerance	9.30051e-06	1
Testerink_Julkowska_JExpBot_2016_PID_26873976	WCs_2013	147	Development	Tolerance	9.30051e-06	1
Testerink_Julkowska_PlantCell_2017_PID_29114015	salt_0_mM_NaCl_aLRL_vs_MRL	336	Development	NA	8.429e-06	1
Testerink_Julkowska_PlantCell_2017_PID_29114015	salt_0_mM_NaCl_Apical	336	Development	NA	8.429e-06	1
Testerink_Julkowska_PlantCell_2017_PID_29114015	salt_0_mM_NaCl_Basal	336	Development	NA	0.353835	1
Testerink_Julkowska_PlantCell_2017_PID_29114015	salt_0_mM_NaCl_Branched	336	Development	NA	8.429e-06	1
Testerink_Julkowska_PlantCell_2017_PID_29114015	salt_0_mM_NaCl_Depth	336	Development	NA	8.429e-06	1
Testerink_Julkowska_PlantCell_2017_PID_29114015	salt_0_mM_NaCl_LRD_vs_BZ	336	Development	NA	8.429e-06	1
Testerink_Julkowska_PlantCell_2017_PID_29114015	salt_0_mM_NaCl_LRD_vs_MR	336	Development	NA	8.429e-06	1
Testerink_Julkowska_PlantCell_2017_PID_29114015	salt_0_mM_NaCl_LRL_vs_MRL	336	Development	NA	0.373321	0.384357
Testerink_Julkowska_PlantCell_2017_PID_29114015	salt_0_mM_NaCl_LRL_vs_noLR	336	Development	NA	0.331623	0.836775
Testerink_Julkowska_PlantCell_2017_PID_29114015	salt_0_mM_NaCl_LRL	336	Development	NA	8.429e-06	0.733085
Testerink_Julkowska_PlantCell_2017_PID_29114015	salt_0_mM_NaCl_MRL_vs_TRS	336	Development	NA	0.378129	0.634593
Testerink_Julkowska_PlantCell_2017_PID_29114015	salt_0_mM_NaCl_MRL	336	Development	NA	8.429e-06	1
Testerink_Julkowska_PlantCell_2017_PID_29114015	salt_0_mM_NaCl_MRVA	336	Development	NA	8.429e-06	1
Testerink_Julkowska_PlantCell_2017_PID_29114015	salt_0_mM_NaCl_MRVL	336	Development	NA	8.429e-06	1
Testerink_Julkowska_PlantCell_2017_PID_29114015	salt_0_mM_NaCl_noLRpMR	336	Development	NA	8.429e-06	1
Testerink_Julkowska_PlantCell_2017_PID_29114015	salt_0_mM_NaCl_PC1	333	Development	NA	0.407267	0.752586
Testerink_Julkowska_PlantCell_2017_PID_29114015	salt_0_mM_NaCl_PC2	333	Development	NA	8.43323e-06	0.895469
Testerink_Julkowska_PlantCell_2017_PID_29114015	salt_0_mM_NaCl_PC3	333	Development	NA	8.43323e-06	1
Testerink_Julkowska_PlantCell_2017_PID_29114015	salt_0_mM_NaCl_Straightness	336	Development	NA	8.429e-06	1
Testerink_Julkowska_PlantCell_2017_PID_29114015	salt_0_mM_NaCl_TRS	336	Development	NA	0.418647	0.946127
Testerink_Julkowska_PlantCell_2017_PID_29114015	salt_125_mM_NaCl_aLRL_vs_MRL	336	Development	NA	8.429e-06	0.843857
Testerink_Julkowska_PlantCell_2017_PID_29114015	salt_125_mM_NaCl_Apical	336	Development	NA	0.0140021	1
Testerink_Julkowska_PlantCell_2017_PID_29114015	salt_125_mM_NaCl_Basal	336	Development	NA	0.0505876	1
Testerink_Julkowska_PlantCell_2017_PID_29114015	salt_125_mM_NaCl_Branched	336	Development	NA	8.429e-06	1
Testerink_Julkowska_PlantCell_2017_PID_29114015	salt_125_mM_NaCl_Depth	336	Development	NA	8.429e-06	1
Testerink_Julkowska_PlantCell_2017_PID_29114015	salt_125_mM_NaCl_LRD_vs_BZ	336	Development	NA	8.429e-06	1
Testerink_Julkowska_PlantCell_2017_PID_29114015	salt_125_mM_NaCl_LRD_vs_MR	336	Development	NA	8.429e-06	1
Testerink_Julkowska_PlantCell_2017_PID_29114015	salt_125_mM_NaCl_LRL_vs_MRL	336	Development	NA	0.356283	0.44977
Testerink_Julkowska_PlantCell_2017_PID_29114015	salt_125_mM_NaCl_LRL_vs_noLR	336	Development	NA	8.429e-06	0.76999
Testerink_Julkowska_PlantCell_2017_PID_29114015	salt_125_mM_NaCl_LRL	336	Development	NA	8.429e-06	0.293625
Testerink_Julkowska_PlantCell_2017_PID_29114015	salt_125_mM_NaCl_MRL_vs_TRS	336	Development	NA	0.393598	0.321528
Testerink_Julkowska_PlantCell_2017_PID_29114015	salt_125_mM_NaCl_MRL	336	Development	NA	8.429e-06	1
Testerink_Julkowska_PlantCell_2017_PID_29114015	salt_125_mM_NaCl_MRVA	336	Development	NA	8.429e-06	1
Testerink_Julkowska_PlantCell_2017_PID_29114015	salt_125_mM_NaCl_MRVL	336	Development	NA	8.429e-06	1
Testerink_Julkowska_PlantCell_2017_PID_29114015	salt_125_mM_NaCl_noLRpMR	336	Development	NA	8.429e-06	1
Testerink_Julkowska_PlantCell_2017_PID_29114015	salt_125_mM_NaCl_PC1	333	Development	NA	8.43323e-06	1
Testerink_Julkowska_PlantCell_2017_PID_29114015	salt_125_mM_NaCl_PC2	333	Development	NA	8.43323e-06	0.239291
Testerink_Julkowska_PlantCell_2017_PID_29114015	salt_125_mM_NaCl_PC3	333	Development	NA	8.43323e-06	0.732696
Testerink_Julkowska_PlantCell_2017_PID_29114015	salt_125_mM_NaCl_Straightness	336	Development	NA	8.429e-06	1
Testerink_Julkowska_PlantCell_2017_PID_29114015	salt_125_mM_NaCl_TRS	336	Development	NA	0.0919443	0.873242
Testerink_Julkowska_PlantCell_2017_PID_29114015	salt_75_mM_NaCl_aLRL_vs_MRL	336	Development	NA	8.429e-06	0.819988
Testerink_Julkowska_PlantCell_2017_PID_29114015	salt_75_mM_NaCl_Apical	336	Development	NA	8.429e-06	1
Testerink_Julkowska_PlantCell_2017_PID_29114015	salt_75_mM_NaCl_Basal	336	Development	NA	0.105845	0.763994
Testerink_Julkowska_PlantCell_2017_PID_29114015	salt_75_mM_NaCl_Branched	336	Development	NA	0.0205421	1
Testerink_Julkowska_PlantCell_2017_PID_29114015	salt_75_mM_NaCl_Depth	336	Development	NA	0.532243	0.619872
Testerink_Julkowska_PlantCell_2017_PID_29114015	salt_75_mM_NaCl_LRD_vs_BZ	336	Development	NA	0.014464	1
Testerink_Julkowska_PlantCell_2017_PID_29114015	salt_75_mM_NaCl_LRD_vs_MR	336	Development	NA	8.429e-06	0.571915
Testerink_Julkowska_PlantCell_2017_PID_29114015	salt_75_mM_NaCl_LRL_vs_MRL	336	Development	NA	8.429e-06	1
Testerink_Julkowska_PlantCell_2017_PID_29114015	salt_75_mM_NaCl_LRL_vs_noLR	336	Development	NA	8.429e-06	1
Testerink_Julkowska_PlantCell_2017_PID_29114015	salt_75_mM_NaCl_LRL	336	Development	NA	8.429e-06	1
Testerink_Julkowska_PlantCell_2017_PID_29114015	salt_75_mM_NaCl_MRL_vs_TRS	336	Development	NA	8.429e-06	1
Testerink_Julkowska_PlantCell_2017_PID_29114015	salt_75_mM_NaCl_MRL	336	Development	NA	8.429e-06	0.810733
Testerink_Julkowska_PlantCell_2017_PID_29114015	salt_75_mM_NaCl_MRVA	336	Development	NA	8.429e-06	1
Testerink_Julkowska_PlantCell_2017_PID_29114015	salt_75_mM_NaCl_MRVL	336	Development	NA	8.429e-06	1
Testerink_Julkowska_PlantCell_2017_PID_29114015	salt_75_mM_NaCl_noLRpMR	336	Development	NA	8.429e-06	1
Testerink_Julkowska_PlantCell_2017_PID_29114015	salt_75_mM_NaCl_PC1	333	Development	NA	8.43323e-06	1
Testerink_Julkowska_PlantCell_2017_PID_29114015	salt_75_mM_NaCl_PC2	333	Development	NA	8.43323e-06	0.578178
Testerink_Julkowska_PlantCell_2017_PID_29114015	salt_75_mM_NaCl_PC3	333	Development	NA	8.43323e-06	1
Testerink_Julkowska_PlantCell_2017_PID_29114015	salt_75_mM_NaCl_Straightness	336	Development	NA	8.429e-06	0.815863
Testerink_Julkowska_PlantCell_2017_PID_29114015	salt_75_mM_NaCl_TRS	336	Development	NA	8.429e-06	1
Usadel_Voiniciuc_FronPlaSci_2016_PID_27375657	RR_stained_mucilage_area	175	Metabolite	NA	0.897531	0.608249
Vasseur_2018_PNAS_PID_29540570	Fruit_number	420	Development	Avoidance	0.724012	0.32246
Vasseur_2018_PNAS_PID_29540570	Growth_rate	420	Development	Escape	0.832045	0.150784
Vasseur_2018_PNAS_PID_29540570	RGR	420	Development	Escape	0.450325	0.155564
Vasseur_2018_PNAS_PID_29540570	rosette_DM	420	Development	Avoidance	0.865917	0.330134
Verslues_Kalladan_PNAS_2017_PID_29073083	ABA_96h_low_water_potential	269	Defense	Avoidance	0.274411	0.924897
Vosman_Broekgaarden_PlosOne_2015_PID_26699853	Oviposition_rate_eggs_female	340	Defense	NA	8.40395e-06	1
Vosman_Broekgaarden_PlosOne_2015_PID_26699853	Survival	340	Defense	NA	0.288087	0.658147
Vreugdenhil_Bac-Molenaar_PlaCelEnv_2016_PID_26138664	A0	318	Development	NA	0.064536	0.647084
Vreugdenhil_Bac-Molenaar_PlaCelEnv_2016_PID_26138664	drought_A0	320	Development	NA	8.44835e-06	0.551442
Vreugdenhil_Bac-Molenaar_PlaCelEnv_2016_PID_26138664	drought_Fresh_Weight_28	320	Development	Avoidance	0.479186	0.960707
Vreugdenhil_Bac-Molenaar_PlaCelEnv_2016_PID_26138664	drought_projected_leaf_area_day_11	320	Development	Avoidance	8.44835e-06	1
Vreugdenhil_Bac-Molenaar_PlaCelEnv_2016_PID_26138664	drought_projected_leaf_area_day_14	320	Development	Avoidance	0.227948	0.702393
Vreugdenhil_Bac-Molenaar_PlaCelEnv_2016_PID_26138664	drought_projected_leaf_area_day_16	320	Development	Avoidance	0.682158	0.307095
Vreugdenhil_Bac-Molenaar_PlaCelEnv_2016_PID_26138664	drought_projected_leaf_area_day_18	320	Development	Avoidance	0.471372	0.877757
Vreugdenhil_Bac-Molenaar_PlaCelEnv_2016_PID_26138664	drought_projected_leaf_area_day_20	320	Development	Avoidance	8.44835e-06	0.381946
Vreugdenhil_Bac-Molenaar_PlaCelEnv_2016_PID_26138664	drought_projected_leaf_area_day_22	320	Development	Avoidance	0.518222	0.554572
Vreugdenhil_Bac-Molenaar_PlaCelEnv_2016_PID_26138664	drought_projected_leaf_area_day_24	320	Development	Avoidance	0.714914	0.565421
Vreugdenhil_Bac-Molenaar_PlaCelEnv_2016_PID_26138664	drought_projected_leaf_area_day_25	320	Development	Avoidance	0.693971	0.463979
Vreugdenhil_Bac-Molenaar_PlaCelEnv_2016_PID_26138664	drought_projected_leaf_area_day_26	320	Development	Avoidance	0.918752	0.475659
Vreugdenhil_Bac-Molenaar_PlaCelEnv_2016_PID_26138664	drought_projected_leaf_area_day_27	320	Development	Avoidance	0.643215	0.529795
Vreugdenhil_Bac-Molenaar_PlaCelEnv_2016_PID_26138664	drought_projected_leaf_area_day_28	320	Development	Avoidance	0.90764	0.531248
Vreugdenhil_Bac-Molenaar_PlaCelEnv_2016_PID_26138664	drought_projected_leaf_area_day_8	320	Development	Avoidance	0.0882051	1
Vreugdenhil_Bac-Molenaar_PlaCelEnv_2016_PID_26138664	drought_r	320	Development	Escape	0.011274	1
Vreugdenhil_Bac-Molenaar_PlaCelEnv_2016_PID_26138664	drought_Relative_Water_Content_24	320	Development	Avoidance	0.0870532	1
Vreugdenhil_Bac-Molenaar_PlaCelEnv_2016_PID_26138664	drought_Water_Content_24	320	Development	Avoidance	8.44835e-06	1
Vreugdenhil_Bac-Molenaar_PlaCelEnv_2016_PID_26138664	Fresh_Weight_28	319	Development	Avoidance	0.454797	0.642066
Vreugdenhil_Bac-Molenaar_PlaCelEnv_2016_PID_26138664	projected_leaf_area_day_11	319	Development	Avoidance	8.44835e-06	1
Vreugdenhil_Bac-Molenaar_PlaCelEnv_2016_PID_26138664	projected_leaf_area_day_14	319	Development	Avoidance	0.41953	0.775915
Vreugdenhil_Bac-Molenaar_PlaCelEnv_2016_PID_26138664	projected_leaf_area_day_16	319	Development	Avoidance	0.449694	1
Vreugdenhil_Bac-Molenaar_PlaCelEnv_2016_PID_26138664	projected_leaf_area_day_18	319	Development	Avoidance	0.26275	0.890078
Vreugdenhil_Bac-Molenaar_PlaCelEnv_2016_PID_26138664	projected_leaf_area_day_20	319	Development	Avoidance	8.44835e-06	0.442381
Vreugdenhil_Bac-Molenaar_PlaCelEnv_2016_PID_26138664	projected_leaf_area_day_22	319	Development	Avoidance	0.440299	1
Vreugdenhil_Bac-Molenaar_PlaCelEnv_2016_PID_26138664	projected_leaf_area_day_24	319	Development	Avoidance	8.44835e-06	0.685192
Vreugdenhil_Bac-Molenaar_PlaCelEnv_2016_PID_26138664	projected_leaf_area_day_25	319	Development	Avoidance	0.625122	1
Vreugdenhil_Bac-Molenaar_PlaCelEnv_2016_PID_26138664	projected_leaf_area_day_26	319	Development	Avoidance	0.62648	0.438308
Vreugdenhil_Bac-Molenaar_PlaCelEnv_2016_PID_26138664	projected_leaf_area_day_27	319	Development	Avoidance	0.52934	0.746573
Vreugdenhil_Bac-Molenaar_PlaCelEnv_2016_PID_26138664	projected_leaf_area_day_28	318	Development	Avoidance	0.676232	0.556585
Vreugdenhil_Bac-Molenaar_PlaCelEnv_2016_PID_26138664	projected_leaf_area_day_8	318	Development	Avoidance	0.240063	0.794091
Vreugdenhil_Bac-Molenaar_PlaCelEnv_2016_PID_26138664	r	318	Development	Escape	0.0340918	1
Vreugdenhil_Bac-Molenaar_PlaCelEnv_2016_PID_26138664	Relative_Water_Content_24	319	Development	Avoidance	0.225431	0.668246
Vreugdenhil_Bac-Molenaar_PlaCelEnv_2016_PID_26138664	Water_Content_24	319	Development	Avoidance	8.44835e-06	1
Weigel_Exposito-Alonso_NatEcoEvo_2018_PID_29255303	drought_index	211	Development	Avoidance	0.236535	1
Weigel_Exposito-Alonso_NatEcoEvo_2018_PID_29255303	Survival_insitu_Madrid	210	Development	NA	0.366024	0.527155
Weigel_Exposito-Alonso_NatEcoEvo_2018_PID_29255303	Survival_insitu_Tubingen	210	Development	NA	1.5591e-05	0.820028
Yanagisawa_Sakuraba_NatPlants_2018_PID_30518831	Pi_uptake_under_Pi_deficient_conditions	160	Development	NA	0.338834	0.409497
Yanagisawa_Sakuraba_NatPlants_2018_PID_30518831	Pi_uptake_under_Pi_sufficient_conditions	160	Development	NA	0.630971	0.51233
Schmitt_Martinez-Berdeja_PNAS_2020_PID_foreditMR	base_perc	559	Development	Escape	0.787421	0.563314
Schmitt_Martinez-Berdeja_PNAS_2020_PID_foreditMR	d11_10C_perc	559	Development	Escape	0.773342	0.365496
Schmitt_Martinez-Berdeja_PNAS_2020_PID_foreditMR	d11_4C_perc	559	Development	Escape	0.691265	0.342347
Schmitt_Martinez-Berdeja_PNAS_2020_PID_foreditMR	d15_10C_perc	559	Development	Escape	0.753407	0.335232
Schmitt_Martinez-Berdeja_PNAS_2020_PID_foreditMR	d15_4C_perc	559	Development	Escape	0.716847	0.39784
Schmitt_Martinez-Berdeja_PNAS_2020_PID_foreditMR	d22_10C_perc	559	Development	Escape	0.807009	0.290179
Schmitt_Martinez-Berdeja_PNAS_2020_PID_foreditMR	d22_4C_perc	559	Development	Escape	0.686366	0.427465
Schmitt_Martinez-Berdeja_PNAS_2020_PID_foreditMR	d32_10C_perc	559	Development	Escape	0.770438	0.402598
Schmitt_Martinez-Berdeja_PNAS_2020_PID_foreditMR	d32_4C_perc	559	Development	Escape	0.612051	0.331785
Schmitt_Martinez-Berdeja_PNAS_2020_PID_foreditMR	d4_10C_perc	559	Development	Escape	0.81133	0.320224
Schmitt_Martinez-Berdeja_PNAS_2020_PID_foreditMR	d4_4C_perc	559	Development	Escape	0.717538	0.320476
Schmitt_Martinez-Berdeja_PNAS_2020_PID_foreditMR	d8_10C_perc	559	Development	Escape	0.770794	0.344298
Schmitt_Martinez-Berdeja_PNAS_2020_PID_foreditMR	d8_4C_perc	559	Development	Escape	0.760167	0.331057
Schmitt_Martinez-Berdeja_PNAS_2020_PID_foreditMR	DSDS50	559	Development	Escape	0.783615	0.33081
Schmitt_Martinez-Berdeja_PNAS_2020_PID_foreditMR	DTbolt	559	Development	Escape	0.947339	0.393861
Schmitt_Martinez-Berdeja_PNAS_2020_PID_foreditMR	DTflower	559	Reproduction	Escape	0.948249	0.574082
Schmitt_Martinez-Berdeja_PNAS_2020_PID_foreditMR	DTfruit	559	Development	Escape	0.923657	0.615853
Schmitt_Martinez-Berdeja_PNAS_2020_PID_foreditMR	DTgerm	559	Development	Escape	0.324887	0.793502
Schmitt_Martinez-Berdeja_PNAS_2020_PID_foreditMR	DTharvest	559	Development	Escape	0.843246	0.356331
