paper	phenotype	numaccessions	phenotypecategory	stressstrategy	pve	rho	raw_var	imp_var	rawquant_var	impquant_var	n
1001_Consortium_Cell_2016_PID_27293186	FT10	1058	Reproduction	Escape	0.893626	0.0419419	321.466252965436	289.134660947808	0.9990187479938	0.998679815423559	1003
1001_Consortium_Cell_2016_PID_27293186	FT16	1021	Reproduction	Escape	0.911423	0.0429284	668.584831859889	606.85119226917	0.999477471186153	0.999074739544057	970
Alonso-Blanco_Vidigal_PlaCelEnv_2016_PID_26991665	DSDS10	177	Development	Escape	0.735199	0.943684	16256.6514900143	3697.13863351432	0.979346952386997	0.996197219012478	172
Alonso-Blanco_Vidigal_PlaCelEnv_2016_PID_26991665	DSDS50	177	Development	Escape	0.684343	0.759607	24023.3933825649	6144.26904503673	0.951022882926595	0.991757408483071	172
Alonso-Blanco_Vidigal_PlaCelEnv_2016_PID_26991665	DSDS90	177	Development	Escape	0.738	0.566253	27924.1950859887	7513.91400518344	0.919954751887001	0.986991906478532	172
Alonso-Blanco_Vidigal_PlaCelEnv_2016_PID_26991665	FT	176	Reproduction	Escape	0.884943	0.546836	4006.71317574612	1976.48376939192	0.931954362021619	0.98897896948927	171
Alonso-Blanco_Vidigal_PlaCelEnv_2016_PID_26991665	GAS	177	Development	Escape	0.70751	0.755511	0.0546062831497348	0.0117800119418234	0.819931589830723	0.971720078452076	172
Alonso-Blanco_Vidigal_PlaCelEnv_2016_PID_26991665	SS	177	Development	Escape	0.614135	0.640859	0.00114348905208758	0.00036874381716867	0.972093455543734	0.995898447344877	172
Alonso-Blanco_Vidigal_PlaCelEnv_2016_PID_26991665	t10	170	Development	Escape	0.60058	0.641826	17.7848383592018	3.47627898083431	0.998295208588442	0.998886226438954	165
Alonso-Blanco_Vidigal_PlaCelEnv_2016_PID_26991665	t50	170	Development	Escape	0.539288	0.425699	23.8120640650407	5.19998165727809	0.998291272312244	0.997625737365885	165
Alonso-Blanco_Vidigal_PlaCelEnv_2016_PID_26991665	U8416	170	Development	Avoidance	0.514313	0.459102	17.4952115521064	3.07190994105744	0.998177524172634	0.998800033949585	165
Balasubramanian_Sanchez-Bermejo_PlantPhys_2015_PID_26195568	HL23_mm_	93	Development	Avoidance	0.644973	0.887237	6.2849356639839	0.838722800212872	0.994902220716424	0.99145820890578	71
Balasubramanian_Sanchez-Bermejo_PlantPhys_2015_PID_26195568	HL27_mm_	93	Development	Avoidance	0.999988	0.551391	10.153138832998	1.15226376267033	0.995695007793994	0.998430532817333	71
Balasubramanian_Sanchez-Bermejo_PlantPhys_2015_PID_26195568	SensHL	93	Development	Avoidance	8.36995e-06	1	0.377130623742455	0.0322896008639334	0.994355819346876	0.999147022547995	71
Balasubramanian_Sanchez-Bermejo_PlantPhys_2015_PID_26195568	VarTemp	93	Development	Avoidance	8.36995e-06	1	531.398934285714	48.6562717552799	0.996252017742914	0.999183000900429	71
Bergelson_Brachi_PNAS_2015_PID_25775585	G2H3B	595	Metabolite	Tolerance	0.838902	0.794151	0.754547627574334	0.223701207492731	0.984788717155307	0.995438194151336	256
Bergelson_Brachi_PNAS_2015_PID_25775585	G2H4P	595	Metabolite	Tolerance	0.99229	0.905776	0.131454040582059	0.0428399221035957	0.960874056978118	0.992554888762114	256
Bergelson_Brachi_PNAS_2015_PID_25775585	G2P	595	Metabolite	Tolerance	0.904995	0.821013	1.25489430608155	0.329334426349648	0.997040155130662	0.998822640433613	256
Bergelson_Brachi_PNAS_2015_PID_25775585	G3B	595	Metabolite	Tolerance	0.878421	0.674586	0.66080734535395	0.179318183042112	0.995178524301042	0.998412984680278	256
Bergelson_Brachi_PNAS_2015_PID_25775585	G3BOP	595	Metabolite	Tolerance	0.444803	0.367615	0.00824127463462122	0.00261408727743065	0.970424216446083	0.992979537670734	256
Bergelson_Brachi_PNAS_2015_PID_25775585	G3HP	595	Metabolite	Tolerance	0.961947	0.959145	0.307547144510512	0.0878900701046334	0.966208578318208	0.992917432787867	256
Bergelson_Brachi_PNAS_2015_PID_25775585	G3MSP	595	Metabolite	Tolerance	0.640255	0.742215	0.0761428622534468	0.020105352066085	0.962380548454936	0.991269076986626	256
Bergelson_Brachi_PNAS_2015_PID_25775585	G3MTP	595	Metabolite	Tolerance	0.274611	1	0.049402492393401	0.0127558802008331	0.983548976332235	0.995336364230457	256
Bergelson_Brachi_PNAS_2015_PID_25775585	G4BOB	595	Metabolite	Tolerance	0.108976	1	0.00730031556070913	0.00183321693958408	0.998884027455333	0.999279037666688	256
Bergelson_Brachi_PNAS_2015_PID_25775585	G4HB	595	Metabolite	Tolerance	0.800704	0.798544	0.00503433968200515	0.0015031325579794	0.953071843562353	0.99211197156089	256
Bergelson_Brachi_PNAS_2015_PID_25775585	G4MSB	595	Metabolite	Tolerance	0.999983	0.965757	0.361159561584868	0.0938402923204572	0.970862950019548	0.993594810968633	256
Bergelson_Brachi_PNAS_2015_PID_25775585	G4MTB	595	Metabolite	Tolerance	0.660714	1	0.0778261507286871	0.0204587548855573	0.963675713464802	0.988600847626596	256
Bergelson_Brachi_PNAS_2015_PID_25775585	G4P	595	Metabolite	Tolerance	0.675881	0.581747	0.159801516866015	0.0427391018867466	0.979886055030632	0.994833896938432	256
Bergelson_Brachi_PNAS_2015_PID_25775585	G5MSP	595	Metabolite	Tolerance	0.803347	0.919182	0.0774690103022831	0.0197679876819484	0.968283119985662	0.993416207263799	256
Bergelson_Brachi_PNAS_2015_PID_25775585	G5MTP	595	Metabolite	Tolerance	0.252052	1	0.00115327165989909	0.000276437361739999	0.935043168412007	0.992299678084054	256
Bergelson_Brachi_PNAS_2015_PID_25775585	G6MSH	595	Metabolite	Tolerance	0.318055	0.745724	0.00744675778623988	0.00188303023614384	0.995177177603184	0.998143982970799	256
Bergelson_Brachi_PNAS_2015_PID_25775585	G6MTH	595	Metabolite	Tolerance	0.313069	0.4092	1.57489824227417e-25	3.90548448829782e-26	0.998759942309976	0.999139654972784	256
Bergelson_Brachi_PNAS_2015_PID_25775585	G7MSH	595	Metabolite	Tolerance	0.414862	0.748931	0.0025949679280582	0.000653633899301042	0.998349395483273	0.999121164709082	256
Bergelson_Brachi_PNAS_2015_PID_25775585	G7MTH	595	Metabolite	Tolerance	0.527359	0.388512	0.00330192860251893	0.000804291732222784	0.995997721796856	0.998618195135609	256
Bergelson_Brachi_PNAS_2015_PID_25775585	G8MSO	595	Metabolite	Tolerance	0.146449	0.566769	0.00349411339020177	0.000950140050302297	0.998884027455333	0.999230443607257	256
Bergelson_Brachi_PNAS_2015_PID_25775585	G8MTO	595	Metabolite	Tolerance	0.394208	0.535418	0.000835308526782292	0.000204001011829417	0.997205738580246	0.998659919114807	256
Bergelson_Horton_NatCommun_2014_PID_25382143	X16S_OTU0_1	144	Microbiome	NA	0.119083	1	0.110153875416778	0.0135196271328809	0.992208505881874	0.998687247744775	117
Bergelson_Horton_NatCommun_2014_PID_25382143	X16S_OTU10_11	144	Microbiome	NA	0.117922	0.913693	0.0343472866530973	0.00403371330215718	0.997177932579055	0.999244254516329	117
Bergelson_Horton_NatCommun_2014_PID_25382143	X16S_OTU101_102	144	Microbiome	NA	0.0925818	1	0.0801230445602783	0.0102336625827942	0.996527738216951	0.995498027206832	117
Bergelson_Horton_NatCommun_2014_PID_25382143	X16S_OTU1026_1027	144	Microbiome	NA	0.00533352	1	0.091250860217591	0.00987446634195643	0.997201056942113	0.99885254187646	117
Bergelson_Horton_NatCommun_2014_PID_25382143	X16S_OTU1037_1038	144	Microbiome	NA	6.81661e-06	1	0.0850143355037481	0.00950047324081043	0.997417874962643	0.999087997079388	117
Bergelson_Horton_NatCommun_2014_PID_25382143	X16S_OTU104_105	144	Microbiome	NA	0.130059	1	0.0571643366202461	0.00698537290508249	0.996355675125929	0.999138381020552	117
Bergelson_Horton_NatCommun_2014_PID_25382143	X16S_OTU1076_1077	144	Microbiome	NA	6.81661e-06	1	0.0549664533162152	0.00596925047817547	0.997170419599702	0.999079915832522	117
Bergelson_Horton_NatCommun_2014_PID_25382143	X16S_OTU11_12	144	Microbiome	NA	0.0119791	1	0.100673609236796	0.011383237479897	0.996831076480661	0.999175092498382	117
Bergelson_Horton_NatCommun_2014_PID_25382143	X16S_OTU110_111	144	Microbiome	NA	6.81661e-06	1	0.0837820449397953	0.0114779028240663	0.996976341449397	0.999079215116731	117
Bergelson_Horton_NatCommun_2014_PID_25382143	X16S_OTU116_117	144	Microbiome	NA	0.0190907	1	0.0604706541099702	0.00757270331029377	0.99704624787837	0.996766102861966	117
Bergelson_Horton_NatCommun_2014_PID_25382143	X16S_OTU12_13	144	Microbiome	NA	6.81661e-06	1	0.0366738454689743	0.00427483226150116	0.997210143156043	0.998939197983673	117
Bergelson_Horton_NatCommun_2014_PID_25382143	X16S_OTU125_126	144	Microbiome	NA	6.81661e-06	1	0.0936160755133083	0.0111550656739208	0.997347140426834	0.999146747878002	117
Bergelson_Horton_NatCommun_2014_PID_25382143	X16S_OTU129_130	144	Microbiome	NA	0.0862859	1	0.0860845857628901	0.0114106824523304	0.997242084259426	0.99920505217359	117
Bergelson_Horton_NatCommun_2014_PID_25382143	X16S_OTU15_16	144	Microbiome	NA	0.198845	0.725846	0.0377304266553807	0.00423801226228136	0.997193676899526	0.999246713267358	117
Bergelson_Horton_NatCommun_2014_PID_25382143	X16S_OTU151_152	144	Microbiome	NA	0.157284	1	0.0541003719221759	0.00651048834117114	0.997334601771838	0.99925199477541	117
Bergelson_Horton_NatCommun_2014_PID_25382143	X16S_OTU154_155	144	Microbiome	NA	6.81661e-06	1	0.109555397888297	0.0123946371344578	0.996045852885057	0.999087016809366	117
Bergelson_Horton_NatCommun_2014_PID_25382143	X16S_OTU157_158	144	Microbiome	NA	6.81661e-06	1	0.057795645393196	0.00683203021501496	0.997656786704892	0.99926846692696	117
Bergelson_Horton_NatCommun_2014_PID_25382143	X16S_OTU159_160	144	Microbiome	NA	6.81661e-06	1	0.0301854499244805	0.00354090801045743	0.997656786704892	0.999029190319503	117
Bergelson_Horton_NatCommun_2014_PID_25382143	X16S_OTU17_18	144	Microbiome	NA	0.0148573	1	0.0264914180093199	0.00300018793015953	0.997157838449783	0.999053000443552	117
Bergelson_Horton_NatCommun_2014_PID_25382143	X16S_OTU1782_1783	144	Microbiome	NA	0.0337755	1	0.114503298309342	0.0127652597992355	0.995485447834482	0.998125208591933	117
Bergelson_Horton_NatCommun_2014_PID_25382143	X16S_OTU18_19	144	Microbiome	NA	6.81661e-06	1	0.0584747038099739	0.0066047131233068	0.997656786704892	0.999261396882836	117
Bergelson_Horton_NatCommun_2014_PID_25382143	X16S_OTU190_191	144	Microbiome	NA	0.164465	0.780743	0.0380237696833688	0.00447402941403206	0.997656786704892	0.998859239597089	117
Bergelson_Horton_NatCommun_2014_PID_25382143	X16S_OTU193_194	144	Microbiome	NA	0.0128536	1	0.0949362981522498	0.0138222914623692	0.996582937338682	0.996846856971159	117
Bergelson_Horton_NatCommun_2014_PID_25382143	X16S_OTU197_198	144	Microbiome	NA	6.81661e-06	1	0.118900244802014	0.0148391275662025	0.997595284785263	0.999269900238795	117
Bergelson_Horton_NatCommun_2014_PID_25382143	X16S_OTU199_200	144	Microbiome	NA	6.81661e-06	1	0.0606020915507331	0.00704555095751495	0.997201591511088	0.999133709312233	117
Bergelson_Horton_NatCommun_2014_PID_25382143	X16S_OTU200_201	144	Microbiome	NA	6.81661e-06	1	0.0432931773305429	0.00530691545034975	0.996994389770589	0.998955769470469	117
Bergelson_Horton_NatCommun_2014_PID_25382143	X16S_OTU202_203	144	Microbiome	NA	6.81661e-06	1	0.119038515718427	0.0142627356766795	0.994833698761627	0.99892862310765	117
Bergelson_Horton_NatCommun_2014_PID_25382143	X16S_OTU2052_2053	144	Microbiome	NA	6.81661e-06	1	0.0424660342120243	0.00497982395017789	0.997656786704892	0.999171787345593	117
Bergelson_Horton_NatCommun_2014_PID_25382143	X16S_OTU219_220	144	Microbiome	NA	6.81661e-06	1	0.0793715176716594	0.00952361078264935	0.995426510798762	0.998218836062312	117
Bergelson_Horton_NatCommun_2014_PID_25382143	X16S_OTU22_23	144	Microbiome	NA	6.81661e-06	1	0.0194920686896877	0.00211757404695781	0.997395890566248	0.999210257691083	117
Bergelson_Horton_NatCommun_2014_PID_25382143	X16S_OTU225_226	144	Microbiome	NA	0.999985	0.657626	0.0284035805596582	0.003491547349287	0.997656786704892	0.999275268966039	117
Bergelson_Horton_NatCommun_2014_PID_25382143	X16S_OTU2284_2285	144	Microbiome	NA	6.81661e-06	1	0.100904087756694	0.0109841584034479	0.99576723478267	0.999042236473523	117
Bergelson_Horton_NatCommun_2014_PID_25382143	X16S_OTU233_234	144	Microbiome	NA	6.81661e-06	1	0.0997952774355743	0.0111206706378665	0.996252282408552	0.998917946186003	117
Bergelson_Horton_NatCommun_2014_PID_25382143	X16S_OTU2331_2332	144	Microbiome	NA	0.0590345	1	0.114069765289659	0.0131823773102726	0.996499356489301	0.999080295549901	117
Bergelson_Horton_NatCommun_2014_PID_25382143	X16S_OTU243_244	144	Microbiome	NA	6.81661e-06	1	0.119124875906921	0.0142298594033975	0.997178290753713	0.998589075976951	117
Bergelson_Horton_NatCommun_2014_PID_25382143	X16S_OTU252_253	144	Microbiome	NA	0.217068	1	0.115441530276405	0.0137275939703564	0.996499356489301	0.999111155377262	117
Bergelson_Horton_NatCommun_2014_PID_25382143	X16S_OTU254_255	144	Microbiome	NA	6.81661e-06	1	0.0732123533497894	0.00817323115462576	0.997656786704892	0.999274610967651	117
Bergelson_Horton_NatCommun_2014_PID_25382143	X16S_OTU2561_2562	144	Microbiome	NA	0.320916	1	0.0977264816086318	0.0110348725388268	0.99525679378488	0.998646896883494	117
Bergelson_Horton_NatCommun_2014_PID_25382143	X16S_OTU26_27	144	Microbiome	NA	6.81661e-06	1	0.109670840654338	0.0138018994666302	0.997398582747701	0.999094520003242	117
Bergelson_Horton_NatCommun_2014_PID_25382143	X16S_OTU273_274	144	Microbiome	NA	6.81661e-06	1	0.0601584494348289	0.0080591810801906	0.997334601771838	0.998297015138883	117
Bergelson_Horton_NatCommun_2014_PID_25382143	X16S_OTU278_279	144	Microbiome	NA	6.81661e-06	1	0.083103458390141	0.0108851151873789	0.99721330781621	0.999235288213355	117
Bergelson_Horton_NatCommun_2014_PID_25382143	X16S_OTU28_29	144	Microbiome	NA	6.81661e-06	1	0.111936266270252	0.0124493088794573	0.99656293208911	0.999156967987591	117
Bergelson_Horton_NatCommun_2014_PID_25382143	X16S_OTU281_282	144	Microbiome	NA	6.81661e-06	1	0.0671024574648778	0.00744104930837746	0.996773345506064	0.999173638664655	117
Bergelson_Horton_NatCommun_2014_PID_25382143	X16S_OTU29_30	144	Microbiome	NA	6.81661e-06	1	0.0929636493460461	0.0102998725378031	0.996879945533539	0.998969180810291	117
Bergelson_Horton_NatCommun_2014_PID_25382143	X16S_OTU293_294	144	Microbiome	NA	6.81661e-06	1	0.121353472465188	0.0183894944608032	0.993384082052372	0.998609731934039	117
Bergelson_Horton_NatCommun_2014_PID_25382143	X16S_OTU308_309	144	Microbiome	NA	0.0150106	1	0.106255155041441	0.0113196078962827	0.996655757986958	0.999167798338794	117
Bergelson_Horton_NatCommun_2014_PID_25382143	X16S_OTU32_33	144	Microbiome	NA	6.81661e-06	1	0.0832702997446089	0.00964424394627687	0.997656786704892	0.999279215713025	117
Bergelson_Horton_NatCommun_2014_PID_25382143	X16S_OTU320_321	144	Microbiome	NA	6.81661e-06	1	0.0906075705412334	0.0101516852347317	0.99721330781621	0.998884799673898	117
Bergelson_Horton_NatCommun_2014_PID_25382143	X16S_OTU325_326	144	Microbiome	NA	0.105828	1	0.0530483769884722	0.00588278743255308	0.997076157336087	0.999187811275929	117
Bergelson_Horton_NatCommun_2014_PID_25382143	X16S_OTU329_330	144	Microbiome	NA	0.170172	1	0.126288027336903	0.0161504949175256	0.997563562959729	0.999258036320469	117
Bergelson_Horton_NatCommun_2014_PID_25382143	X16S_OTU336_337	144	Microbiome	NA	6.81661e-06	1	0.0802693947571104	0.00871923585761225	0.996563722540046	0.996565618349583	117
Bergelson_Horton_NatCommun_2014_PID_25382143	X16S_OTU349_350	144	Microbiome	NA	0.201125	1	0.106048032319551	0.0140505055281637	0.997389062390362	0.999198532510515	117
Bergelson_Horton_NatCommun_2014_PID_25382143	X16S_OTU358_359	144	Microbiome	NA	6.81661e-06	1	0.103122169853555	0.0133278686334619	0.993715006793899	0.995066560102828	117
Bergelson_Horton_NatCommun_2014_PID_25382143	X16S_OTU37_38	144	Microbiome	NA	0.165803	1	0.0373352007139039	0.00406877690235961	0.997150126559539	0.998887182886588	117
Bergelson_Horton_NatCommun_2014_PID_25382143	X16S_OTU373_374	144	Microbiome	NA	6.81661e-06	1	0.122058602503205	0.0151407776092039	0.995711551979001	0.998880561660425	117
Bergelson_Horton_NatCommun_2014_PID_25382143	X16S_OTU38_39	144	Microbiome	NA	6.81661e-06	1	0.097363321754364	0.0114316657356408	0.996360281943884	0.998941756573987	117
Bergelson_Horton_NatCommun_2014_PID_25382143	X16S_OTU385_386	144	Microbiome	NA	0.129598	1	0.0297789563803078	0.00388109365753537	0.997656786704892	0.99918910064926	117
Bergelson_Horton_NatCommun_2014_PID_25382143	X16S_OTU395_396	144	Microbiome	NA	6.81661e-06	1	0.0595707921045832	0.00797775000955858	0.996773345506064	0.998992673466098	117
Bergelson_Horton_NatCommun_2014_PID_25382143	X16S_OTU4_5	144	Microbiome	NA	6.81661e-06	1	0.0932379370582307	0.0108981728664837	0.997417874962643	0.999087998865916	117
Bergelson_Horton_NatCommun_2014_PID_25382143	X16S_OTU40_41	144	Microbiome	NA	6.81661e-06	1	0.0474670276248161	0.00519982746141849	0.996965988292023	0.999154775139211	117
Bergelson_Horton_NatCommun_2014_PID_25382143	X16S_OTU452_453	144	Microbiome	NA	0.999985	0.485042	0.0437295147724613	0.00479102993622213	0.997020291015202	0.999149336499098	117
Bergelson_Horton_NatCommun_2014_PID_25382143	X16S_OTU478_479	144	Microbiome	NA	6.81661e-06	1	0.0913089835467734	0.0105309549129002	0.996891146042528	0.999024891842201	117
Bergelson_Horton_NatCommun_2014_PID_25382143	X16S_OTU48_49	144	Microbiome	NA	6.81661e-06	1	0.0970915640550779	0.0113427575318884	0.997413912683985	0.999254368648005	117
Bergelson_Horton_NatCommun_2014_PID_25382143	X16S_OTU488_489	144	Microbiome	NA	6.81661e-06	1	0.0949614647903995	0.0121995718658103	0.997347140426834	0.998120839777401	117
Bergelson_Horton_NatCommun_2014_PID_25382143	X16S_OTU507_508	144	Microbiome	NA	6.81661e-06	1	0.0876741796885619	0.0094196797319053	0.995764110592606	0.99796469795174	117
Bergelson_Horton_NatCommun_2014_PID_25382143	X16S_OTU51_52	144	Microbiome	NA	0.469709	0.704553	0.0466829623866774	0.00529618777531523	0.997656786704892	0.999201911399819	117
Bergelson_Horton_NatCommun_2014_PID_25382143	X16S_OTU52_53	144	Microbiome	NA	6.81661e-06	1	0.0729853147904174	0.0079821042649255	0.996718420418658	0.999023455917339	117
Bergelson_Horton_NatCommun_2014_PID_25382143	X16S_OTU546_547	144	Microbiome	NA	0.168099	1	0.0685984414513906	0.00813125993451508	0.996527738216951	0.998480586747867	117
Bergelson_Horton_NatCommun_2014_PID_25382143	X16S_OTU555_556	144	Microbiome	NA	6.81661e-06	1	0.119490795644348	0.0137689915883172	0.997146798143368	0.99919168103745	117
Bergelson_Horton_NatCommun_2014_PID_25382143	X16S_OTU557_558	144	Microbiome	NA	6.81661e-06	1	0.082439902928232	0.0100496923547535	0.996894567595345	0.99396800498335	117
Bergelson_Horton_NatCommun_2014_PID_25382143	X16S_OTU561_562	144	Microbiome	NA	6.81661e-06	1	0.101397114112181	0.010932712633858	0.996655757986958	0.998656553299377	117
Bergelson_Horton_NatCommun_2014_PID_25382143	X16S_OTU562_563	144	Microbiome	NA	6.81661e-06	1	0.0753617101078843	0.0100213588165492	0.997311289600505	0.999151789420647	117
Bergelson_Horton_NatCommun_2014_PID_25382143	X16S_OTU581_582	144	Microbiome	NA	0.0123648	1	0.107740196157204	0.0120021180380855	0.996972540692912	0.998011352422932	117
Bergelson_Horton_NatCommun_2014_PID_25382143	X16S_OTU59_60	144	Microbiome	NA	6.81661e-06	1	0.0507100634618504	0.00592710621394291	0.997656786704892	0.998979557464048	117
Bergelson_Horton_NatCommun_2014_PID_25382143	X16S_OTU592_593	144	Microbiome	NA	6.81661e-06	1	0.0952532455736813	0.0105003395493765	0.996094392791127	0.999112160009376	117
Bergelson_Horton_NatCommun_2014_PID_25382143	X16S_OTU6_7	144	Microbiome	NA	0.213692	1	0.0375452138050387	0.00477290617499376	0.997656786704892	0.999241945279462	117
Bergelson_Horton_NatCommun_2014_PID_25382143	X16S_OTU61_62	144	Microbiome	NA	6.81661e-06	1	0.0899105369209861	0.010013462212357	0.997082305541333	0.999147662922336	117
Bergelson_Horton_NatCommun_2014_PID_25382143	X16S_OTU615_616	144	Microbiome	NA	0.0932173	1	0.0945562752520823	0.0103566983581823	0.996249075145535	0.996240025568877	117
Bergelson_Horton_NatCommun_2014_PID_25382143	X16S_OTU63_64	144	Microbiome	NA	0.219733	0.934038	0.0590987868431382	0.00681440568037313	0.996721617558493	0.999155605229408	117
Bergelson_Horton_NatCommun_2014_PID_25382143	X16S_OTU633_634	144	Microbiome	NA	0.999985	0.514993	0.0477066265426508	0.00563809056527915	0.997656786704892	0.999243715386765	117
Bergelson_Horton_NatCommun_2014_PID_25382143	X16S_OTU648_649	144	Microbiome	NA	6.81661e-06	1	0.0412013574448812	0.00565482161182796	0.997286885342476	0.998666950326806	117
Bergelson_Horton_NatCommun_2014_PID_25382143	X16S_OTU651_652	144	Microbiome	NA	6.81661e-06	1	0.126445167681698	0.0136808811430526	0.996499356489301	0.998516269829562	117
Bergelson_Horton_NatCommun_2014_PID_25382143	X16S_OTU68_69	144	Microbiome	NA	6.81661e-06	1	0.0912584154699646	0.0104636203332889	0.996287225906351	0.997748203795977	117
Bergelson_Horton_NatCommun_2014_PID_25382143	X16S_OTU70_71	144	Microbiome	NA	6.81661e-06	1	0.0363717783838786	0.00426940478283776	0.997269141841521	0.999222512041835	117
Bergelson_Horton_NatCommun_2014_PID_25382143	X16S_OTU723_724	144	Microbiome	NA	0.00526538	1	0.0709280063005082	0.00867835969405773	0.997245079094641	0.999198033983848	117
Bergelson_Horton_NatCommun_2014_PID_25382143	X16S_OTU728_729	144	Microbiome	NA	6.81661e-06	1	0.0820109796829402	0.0106286643441638	0.996563722540046	0.997746661211379	117
Bergelson_Horton_NatCommun_2014_PID_25382143	X16S_OTU73_74	144	Microbiome	NA	6.81661e-06	1	0.0768764702646578	0.00922110978435276	0.997076157336087	0.999010719745458	117
Bergelson_Horton_NatCommun_2014_PID_25382143	X16S_OTU80_81	144	Microbiome	NA	0.999985	0.532341	0.0279644385840362	0.00356712162678043	0.997656786704892	0.999166684567897	117
Bergelson_Horton_NatCommun_2014_PID_25382143	X16S_OTU835_836	144	Microbiome	NA	6.81661e-06	1	0.0847826226290292	0.011925236401005	0.997273129299868	0.99812735220938	117
Bergelson_Horton_NatCommun_2014_PID_25382143	X16S_OTU836_837	144	Microbiome	NA	6.81661e-06	1	0.105531649296604	0.0118688729307575	0.994833698761627	0.998673131688364	117
Bergelson_Horton_NatCommun_2014_PID_25382143	X16S_OTU85_86	144	Microbiome	NA	0.0351964	1	0.0688967285530104	0.00750038647841649	0.997201591511088	0.999236340635287	117
Bergelson_Horton_NatCommun_2014_PID_25382143	X16S_OTU913_914	144	Microbiome	NA	0.0558352	1	0.10148554224098	0.0121183380158144	0.997460526648146	0.999037625341258	117
Bergelson_Horton_NatCommun_2014_PID_25382143	X16S_OTU93_94	144	Microbiome	NA	0.999985	0.384932	0.0517217227156231	0.00670072039404875	0.997656786704892	0.999275890670066	117
Bergelson_Horton_NatCommun_2014_PID_25382143	X16S_OTU949_950	144	Microbiome	NA	6.81661e-06	1	0.0895558234502325	0.00978258458717973	0.996675083099102	0.998306656774785	117
Bergelson_Horton_NatCommun_2014_PID_25382143	ITS_OTU1000_1001	145	Microbiome	NA	-83.6582	1	0.248010610079576	0.0297637596438478	0.248010610079576	0.939289466022029	117
Bergelson_Horton_NatCommun_2014_PID_25382143	ITS_OTU1051_1052	145	Microbiome	NA	20.297	1	0.0412614205717654	0.00478095284712025	0.0412614205717654	0.845861353386052	117
Bergelson_Horton_NatCommun_2014_PID_25382143	ITS_OTU1054_1055	145	Microbiome	NA	-84.4817	1	0.251252578838786	0.032093430451639	0.251252578838786	0.942150119019828	117
Bergelson_Horton_NatCommun_2014_PID_25382143	ITS_OTU1084_1085	145	Microbiome	NA	NA	NA	0.13719422340112	0.0179898659767382	0.13719422340112	0.925081294371087	117
Bergelson_Horton_NatCommun_2014_PID_25382143	ITS_OTU1088_1089	145	Microbiome	NA	NA	NA	0.0716180371352785	0.00845510850057106	0.0716180371352785	0.644472524000491	117
Bergelson_Horton_NatCommun_2014_PID_25382143	ITS_OTU1091_1092	145	Microbiome	NA	-32.0153	0.633928	0.125257883878574	0.0184824068246976	0.125257883878574	0.918061890421975	117
Bergelson_Horton_NatCommun_2014_PID_25382143	ITS_OTU1107_1108	145	Microbiome	NA	NA	NA	0.0996168582375479	0.0142130840889138	0.0996168582375479	0.91733687299492	117
Bergelson_Horton_NatCommun_2014_PID_25382143	ITS_OTU1136_1137	145	Microbiome	NA	-84.1747	1	0.249926318891836	0.0332162408223201	0.249926318891836	0.941673756925873	117
Bergelson_Horton_NatCommun_2014_PID_25382143	ITS_OTU1145_1146	145	Microbiome	NA	-71.367	1	0.200412614205718	0.0262662466494185	0.200412614205718	0.94015268146605	117
Bergelson_Horton_NatCommun_2014_PID_25382143	ITS_OTU1152_1153	145	Microbiome	NA	NA	NA	0.211464780430298	0.0297699853157122	0.211464780430298	0.936628567424395	117
Bergelson_Horton_NatCommun_2014_PID_25382143	ITS_OTU1189_1190	145	Microbiome	NA	-26.7369	1	0.0928381962864721	0.0115200863964447	0.0928381962864721	0.794618244121543	117
Bergelson_Horton_NatCommun_2014_PID_25382143	ITS_OTU1197_1198	145	Microbiome	NA	-64.8181	1	0.179045092838196	0.0226839809181953	0.179045092838196	0.934275887651241	117
Bergelson_Horton_NatCommun_2014_PID_25382143	ITS_OTU1198_1199	145	Microbiome	NA	NA	NA	0.0859121721190687	0.0100873135522768	0.0859121721190687	0.795949583790984	117
Bergelson_Horton_NatCommun_2014_PID_25382143	ITS_OTU1202_1203	145	Microbiome	NA	-58.0524	1	0.15929855585028	0.0211249360961549	0.15929855585028	0.898693031861342	117
Bergelson_Horton_NatCommun_2014_PID_25382143	ITS_OTU1290_1291	145	Microbiome	NA	-80.9792	1	0.23666371942234	0.0307148656271123	0.23666371942234	0.939798703139925	117
Bergelson_Horton_NatCommun_2014_PID_25382143	ITS_OTU1386_1387	145	Microbiome	NA	-19.5162	1	0.0859121721190687	0.010573699275109	0.0859121721190687	0.680095493685333	117
Bergelson_Horton_NatCommun_2014_PID_25382143	ITS_OTU1404_1405	145	Microbiome	NA	47.4879	1	0.0333038608900678	0.00428558873116876	0.0333038608900678	0.626170640729853	117
Bergelson_Horton_NatCommun_2014_PID_25382143	ITS_OTU1425_1426	145	Microbiome	NA	NA	NA	0.23666371942234	0.0380811672843391	0.23666371942234	0.940838453471867	117
Bergelson_Horton_NatCommun_2014_PID_25382143	ITS_OTU1481_1482	145	Microbiome	NA	-68.1626	1	0.192307692307692	0.0269951078790139	0.192307692307692	0.941541009912938	117
Bergelson_Horton_NatCommun_2014_PID_25382143	ITS_OTU1492_1493	145	Microbiome	NA	NA	NA	0.183613321544356	0.0238219911583495	0.183613321544356	0.919428619840531	117
